Longitude,Latitude,Speed,Distance,Time,Time in epoch, Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,pitch_deg,roll_deg,azimuth_deg
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-423,1500580647424,0.44784445,-0.2270895,0.43972018,68,0.5147695,-0.11609608,0.11995854,1.6708805959,0.576408522,49.1825973641
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-491,1500580647492,0.5998963,-0.19333106,0.097374804,55,0.57921803,-0.12674873,-0.0025468695,1.0591801663,0.1415031635,47.2254954499
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-522,1500580647523,0.69848293,-0.18712993,0.52780825,55,0.7107782,-0.11503082,-0.037700597,0.9102020011,0.1372666853,46.6955239967
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-591,1500580647592,0.9196812,-0.19661754,0.41890943,77,0.70918024,-0.020754913,-0.11280174,0.6467779866,0.332511538,44.347376677
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-623,1500580647625,0.99708915,-0.2274913,0.61062235,84,0.7214308,-0.14432558,-0.12292175,0.6558149139,0.5693890618,42.7810264702
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-692,1500580647693,0.14219946,-0.027904337,0.5057192,133,0.8434036,-0.12674873,-0.09522487,-0.0702485156,1.1095490762,39.7032749283
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-724,1500580647724,0.0412448,-0.052605387,0.5541873,140,0.83807725,-0.13527083,-0.07338695,-0.2397403336,1.2211975895,38.8330268657
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-792,1500580647793,-0.08271409,-0.54309475,0.44653922,160,0.51423687,-0.062300228,0.017160524,-0.8873009638,1.2874409262,35.793517553
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-825,1500580647826,-0.048523508,-0.6941109,0.5718213,163,0.47695264,-0.056441274,0.04112897,-0.9652333689,1.2427928334,35.3038851971
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-893,1500580647894,0.043763004,-0.41204888,0.3687903,176,0.34113142,0.040497795,0.09332693,-1.2026045339,0.9382248799,33.6413112851
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-927,1500580647928,0.3310049,-0.27365512,0.64136374,180,0.33473983,0.0388999,0.044324767,-1.1174795661,0.7252176933,33.0491612049
-87.64678201,41.86945312,0.25079873,41.667194,14-57-27-993,1500580647993,0.470978,-0.20393057,0.5234504,182,0.2713566,0.013333551,-0.0078731915,-1.0612808764,0.6039871716,32.0620417754
-87.64678201,41.86945312,0.25079873,41.667194,14-57-28-025,1500580648026,0.4436507,-0.13806902,0.7983181,181,0.3240872,-0.011167532,-0.008405823,-1.035287631,0.6127267188,31.6202651399
-87.64678201,41.86945312,0.25079873,41.667194,14-57-28-093,1500580648094,0.34735107,0.014142107,0.55081886,181,0.38161147,-0.038864408,-0.031309012,-1.1238157405,0.651377372,30.6693115622
-87.64678201,41.86945312,0.25079873,41.667194,14-57-28-126,1500580648126,0.15852138,0.049337186,0.28274882,180,0.31716296,-0.030342292,0.0017141883,-1.1747279706,0.6795473666,30.2698206278
-87.64678201,41.86945312,0.25079873,41.667194,14-57-28-193,1500580648194,0.122247346,0.0029398669,0.35136703,182,0.31876087,0.06553151,0.020888949,-1.2417470674,0.6333030372,29.09266143
-87.64678201,41.86945312,0.25079873,41.667194,14-57-28-225,1500580648226,0.18828471,-0.023139993,0.5199899,182,0.39652517,-0.0031780486,0.013964729,-1.1756775803,0.6016281417,28.7481125373
-87.64678243,41.86945371,0,41.600117,14-57-28-294,1500580648295,0.19791551,-0.0533679,0.29960385,182,0.33953354,0.07671679,-0.0073405597,-1.0844665938,0.513110811,27.1959879069
-87.64678243,41.86945371,0,41.600117,14-57-28-326,1500580648326,0.22843544,0.015742902,0.28665453,178,0.3160977,0.030377781,-0.017993204,-0.92679125,0.511762489,26.4609878353
-87.64678243,41.86945371,0,41.600117,14-57-28-394,1500580648395,0.3030238,-0.116235316,0.5557238,171,0.3208914,0.06766204,0.006507878,-0.7525889827,0.5267167613,25.5739101866
-87.64678243,41.86945371,0,41.600117,14-57-28-428,1500580648429,0.36696932,-0.13434915,0.42977363,164,0.31130403,0.07618415,-0.0030795017,-0.5925943627,0.5075509837,24.86283456
-87.64678243,41.86945371,0,41.600117,14-57-28-495,1500580648495,0.36497518,-0.099977784,0.34749848,152,0.22714812,0.051150437,0.009703672,-0.3999757177,0.506407514,23.8767140458
-87.64678243,41.86945371,0,41.600117,14-57-28-526,1500580648527,0.30140638,-0.079498395,0.38970277,143,0.16536278,0.082043104,0.03100896,-0.270404788,0.4780336275,23.5181991238
-87.64678243,41.86945371,0,41.600117,14-57-28-595,1500580648596,0.41079763,-0.12551175,0.79400307,123,0.12062167,0.03996516,0.044857398,-0.0628719047,0.3565571923,23.2137775925
-87.64678243,41.86945371,0,41.600117,14-57-28-626,1500580648626,0.4762733,-0.07923958,1.0327802,107,0.19199438,-0.0063738422,0.053912144,0.0249233603,0.2505253357,22.9488772433
-87.64678243,41.86945371,0,41.600117,14-57-28-696,1500580648697,0.35111684,-0.16698335,0.66132116,155,0.23300707,-0.074018136,-0.009471089,-0.1383524452,0.1496159074,22.3233087549
-87.64678243,41.86945371,0,41.600117,14-57-28-726,1500580648726,0.30166665,-0.124423124,0.5710565,168,0.32302192,-0.042592835,-0.02172163,-0.2380498617,0.1590681288,22.1339622508
-87.64678243,41.86945371,0,41.600117,14-57-28-795,1500580648796,0.205973,-0.1815279,0.24825002,167,0.2628345,0.050085172,-0.028113216,-0.3701066068,0.2477915524,20.9750481958
-87.64678243,41.86945371,0,41.600117,14-57-28-826,1500580648827,0.27112636,-0.056240026,0.670738,147,0.23833339,-0.0271465,-0.04728798,-0.2476941689,0.3376008561,20.4229400995
-87.64678243,41.86945371,0,41.600117,14-57-28-896,1500580648897,0.29467192,-0.1251901,0.4696621,156,0.08333741,-0.05164758,0.008105775,-0.3964649204,0.3795279189,19.8199556317
-87.64678243,41.86945371,0,41.600117,14-57-28-927,1500580648928,0.24143323,-0.07689597,0.4403841,166,-0.07112593,-0.11343292,0.04539003,-0.5081010274,0.3418783954,19.7557484384
-87.64678243,41.86945371,0,41.600117,14-57-28-995,1500580648996,0.3421564,-0.13333216,0.5411093,184,-0.030645883,-0.039929673,0.017160524,-0.808256732,0.2374570227,20.0143120796
