Longitude,Latitude,Speed,Distance,Time,Time in epoch, Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,pitch_deg,roll_deg,azimuth_deg
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-662,1502158445662,-0.066809334,-0.37230396,0.261231,328.0,6.082192E-4,0.0015662487,0.0037002969,-2.4912323122564612,1.6648339574765725,181.90391022218472
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-720,1502158445721,-0.008228011,-0.32019645,0.1272369,329.0,0.0064671733,-5.642802E-4,-0.0026912899,-2.4906444891010167,1.6519253268320715,182.14717423966388
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-722,1502158445722,-0.008228011,-0.32019645,0.1272369,329.0,0.0064671733,-5.642802E-4,-0.0026912899,-2.4906444891010167,1.6519253268320715,182.14717423966388
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-762,1502158445762,-0.014007246,-0.3316367,0.09495553,328.0,0.0054019094,0.0063599385,-0.0016260255,-2.491136689608081,1.656429836589695,182.13449740856436
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-821,1502158445821,-0.038194153,-0.34237102,0.1523075,328.0,0.0011408514,0.009555732,0.0010371356,-2.472520582138388,1.6558521519963,182.11365167121747
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-824,1502158445828,-0.038194153,-0.34237102,0.1523075,328.0,0.0011408514,0.009555732,0.0010371356,-2.472520582138388,1.6558521519963,182.11365167121747
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-863,1502158445864,-6.25048E-4,-0.34995583,0.20205088,328.0,-0.019099174,0.008490467,-0.005354451,-2.4511566041882342,1.650780096207331,182.11388389764926
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-922,1502158445923,-0.04586825,-0.36917037,0.22431569,328.0,0.0038040127,0.023936803,-0.0037565543,-2.4251440421776524,1.664889879650402,182.15218759851467
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-923,1502158445924,-0.04586825,-0.36917037,0.22431569,328.0,0.0038040127,0.023936803,-0.0037565543,-2.4251440421776524,1.664889879650402,182.15218759851467
-87.64722879,41.86966796,0.0,0.21740954,21-14-05-963,1502158445964,0.0014861638,-0.31434524,0.29746693,327.0,0.009662967,0.012751524,0.0021024002,-2.376480651888604,1.665800109079012,182.13878676736311
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-022,1502158446024,0.052631218,-0.32055908,0.2713778,327.0,0.002206116,-0.004292706,-0.0021586576,-2.327518227379956,1.6575248012910127,182.10680782166912
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-023,1502158446024,0.052631218,-0.32055908,0.2713778,327.0,0.002206116,-0.004292706,-0.0021586576,-2.327518227379956,1.6575248012910127,182.10680782166912
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-063,1502158446064,0.0031035899,-0.33821198,0.23104204,327.0,6.082192E-4,-0.002694809,-0.008017613,-2.3339541865688123,1.66123231334986,182.10048306649767
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-122,1502158446123,-0.07537156,-0.33410046,0.13324758,326.0,0.016587187,0.020208377,-0.004821819,-2.3302628962092435,1.6827904180828304,182.08413159362468
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-124,1502158446124,-0.07537156,-0.33410046,0.13324758,326.0,0.016587187,0.020208377,-0.004821819,-2.3302628962092435,1.6827904180828304,182.08413159362468
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-163,1502158446164,-0.039663445,-0.28368273,0.15817477,325.0,0.011260863,0.016479952,-0.0037565543,-2.2827066368959716,1.6915970932439155,182.04536343989568
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-224,1502158446225,0.02391903,-0.3104774,0.30768913,324.0,-0.01590338,0.008490467,0.0015697678,-2.211443644747232,1.7041737126617305,182.0284792122674
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-225,1502158446226,0.02391903,-0.3104774,0.30768913,324.0,-0.01590338,0.008490467,0.0015697678,-2.211443644747232,1.7041737126617305,182.0284792122674
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-264,1502158446265,0.0079846345,-0.36041984,0.32735264,324.0,-0.012174955,0.02127364,0.012222412,-2.1754154640924726,1.6948740899416406,182.06204276184886
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-324,1502158446325,0.06803249,-0.35055718,0.29022643,324.0,0.0149892885,-0.0010969124,-0.0069523477,-2.14611694076088,1.6737153378317047,182.08671340513095
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-322,1502158446323,0.06803249,-0.35055718,0.29022643,324.0,0.0149892885,-0.0010969124,-0.0069523477,-2.14611694076088,1.6737153378317047,182.08671340513095
-87.64722879,41.86966796,0.0,0.21740954,21-14-06-363,1502158446364,8.9261675E-4,-0.30366156,0.2699704,324.0,0.038425107,-0.014945351,-0.0064197155,-2.156314840078532,1.6844690437930667,182.04651091167625
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-435,1502158446436,-0.0015744133,-0.2666347,0.23631248,324.0,-0.0015223097,-0.009619028,-0.005354451,-2.165439545922846,1.6952097297063233,181.94367558353252
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-434,1502158446438,-9.710137E-4,-0.26313353,0.2957148,324.0,-0.0015223097,-0.009619028,-0.005354451,-2.1641102203556324,1.7026394814194163,181.93617603582385
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-463,1502158446464,-0.025585407,-0.30632108,0.2926946,324.0,0.004336645,-0.008021131,-0.00748498,-2.175336703473606,1.7103809672350967,181.93778796046797
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-522,1502158446523,0.0020743185,-0.2927691,0.28455365,324.0,0.01765245,0.0015662487,0.004232929,-2.1850528610113606,1.7153326409399445,181.9177618458215
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-527,1502158446527,0.0020743185,-0.2927691,0.28455365,324.0,0.01765245,0.0015662487,0.004232929,-2.1850528610113606,1.7153326409399445,181.9177618458215
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-563,1502158446563,0.013561939,-0.28774303,0.26372233,324.0,0.011260863,-0.0016295447,0.0010371356,-2.1828110648597154,1.7016708752177439,181.8759884088577
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-625,1502158446626,-0.024797453,-0.35977158,0.29454938,324.0,-0.009511793,-0.004825338,5.045034E-4,-2.2106199666220108,1.7003843450545484,181.86900795552594
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-623,1502158446626,-0.024797453,-0.35977158,0.29454938,324.0,-0.009511793,-0.004825338,5.045034E-4,-2.2106199666220108,1.7003843450545484,181.86900795552594
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-664,1502158446664,-0.008086709,-0.3454402,0.38622665,324.0,0.018717714,-0.0037600736,-0.0010933933,-2.220432173694969,1.6982913189607627,181.88285957916273
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-722,1502158446722,0.012363941,-0.29420337,0.32347232,325.0,0.021380875,0.0015662487,-0.0016260255,-2.213989811203766,1.682752425155572,181.80894327196486
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-725,1502158446726,0.012363941,-0.29420337,0.32347232,325.0,0.021380875,0.0015662487,-0.0016260255,-2.213989811203766,1.682752425155572,181.80894327196486
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-764,1502158446765,0.050944928,-0.29323718,0.34375948,325.0,0.0038040127,-0.020271672,0.0052981935,-2.2072537505782526,1.6779681978070955,181.76812606148488
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-823,1502158446823,0.0220797,-0.35549584,0.36981064,326.0,-0.016968645,-0.023467464,0.010091883,-2.2615266471665856,1.6431630479005914,181.78287927009208
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-824,1502158446825,0.0220797,-0.35549584,0.36981064,326.0,-0.016968645,-0.023467464,0.010091883,-2.2615266471665856,1.6431630479005914,181.78287927009208
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-865,1502158446865,0.006583665,-0.349081,0.33712137,327.0,0.0064671733,-0.013880086,-0.0021586576,-2.3076807967093003,1.6171407742147834,181.81682531026706
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-924,1502158446925,-0.022281125,-0.33887866,0.269832,327.0,0.011793496,-0.0224022,-0.011213406,-2.367692973191148,1.6263600354904195,181.78910840261514
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-925,1502158446926,-0.022281125,-0.33887866,0.269832,327.0,0.011793496,-0.0224022,-0.011213406,-2.367692973191148,1.6263600354904195,181.78910840261514
-87.64723098,41.86966989,0.0,0.4984658,21-14-06-965,1502158446966,-0.06843591,-0.3199972,0.21049725,328.0,0.0016734836,-0.009619028,0.004232929,-2.4087199985447105,1.6377632497531676,181.76838560867333
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-024,1502158447024,0.0080655385,-0.3506382,0.31164157,328.0,-0.010044426,-0.01228219,-2.8128852E-5,-2.4418658393697243,1.621720949661806,181.7910345159611
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-027,1502158447027,0.0080655385,-0.3506382,0.31164157,328.0,-0.010044426,-0.01228219,-2.8128852E-5,-2.4418658393697243,1.621720949661806,181.7910345159611
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-066,1502158447066,-0.05600522,-0.3202827,0.27788413,329.0,0.0054019094,-0.0069558667,0.0031676646,-2.4653422667641163,1.6190889789538236,181.81757663107575
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-124,1502158447125,-0.05307292,-0.35699105,0.11312608,329.0,-0.024958128,0.005294674,0.010091883,-2.4781915601402025,1.6056346802276622,181.89224425908233
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-126,1502158447126,-0.05307292,-0.35699105,0.11312608,329.0,-0.024958128,0.005294674,0.010091883,-2.4781915601402025,1.6056346802276622,181.89224425908233
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-166,1502158447167,0.0052525355,-0.3274508,0.22930351,329.0,-0.034012876,0.015414686,0.011157148,-2.4504626996572436,1.5815087445318847,182.0835578577344
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-226,1502158447226,0.0328738,-0.38244742,0.2641256,330.0,-0.02069707,-0.0058906022,-0.010680774,-2.4142539458763017,1.5558105846665349,182.40741810741972
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-227,1502158447227,0.0328738,-0.38244742,0.2641256,330.0,-0.02069707,-0.0058906022,-0.010680774,-2.4142539458763017,1.5558105846665349,182.40741810741972
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-267,1502158447267,-0.04834941,-0.3655451,0.26600295,330.0,-0.019631807,0.010620996,-0.0016260255,-2.424501577508848,1.5758004139330464,182.55769592953834
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-325,1502158447325,0.030251313,-0.3165594,0.2392496,329.0,0.00806507,0.023936803,0.009026619,-2.3852343930836217,1.5623444076595925,182.61422257510935
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-327,1502158447327,0.030251313,-0.3165594,0.2392496,329.0,0.00806507,0.023936803,0.009026619,-2.3852343930836217,1.5623444076595925,182.61422257510935
-87.64723098,41.86966989,0.0,0.4984658,21-14-07-367,1502158447368,0.13968971,-0.26739642,0.31213444,329.0,0.0032713804,0.002098881,0.00689609,-2.3358066619377666,1.5372348180016273,182.6090726124752
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-435,1502158447436,0.017485667,-0.34046307,0.24371363,330.0,-0.008979161,-0.025065362,5.045034E-4,-2.358922369966617,1.5138165539368866,182.59905955515194
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-432,1502158447436,0.017485667,-0.34046307,0.24371363,330.0,-0.008979161,-0.025065362,5.045034E-4,-2.358922369966617,1.5138165539368866,182.59905955515194
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-468,1502158447469,-0.02535716,-0.35632005,0.22464667,331.0,-0.009511793,-0.0389138,-0.008550244,-2.412144911526649,1.5098863136780731,182.62049268876743
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-527,1502158447528,-0.14933185,-0.29811156,0.22539206,331.0,-0.026556024,-0.013880086,-0.003223922,-2.5168564072579986,1.5346159740634564,182.68166386297406
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-530,1502158447531,-0.14933185,-0.29811156,0.22539206,331.0,-0.026556024,-0.013880086,-0.003223922,-2.5168564072579986,1.5346159740634564,182.68166386297406
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-569,1502158447570,-0.15732065,-0.2375355,0.31818837,331.0,-0.021229703,0.015414686,0.0037002969,-2.539065834561353,1.5466351860119747,182.74828552813838
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-627,1502158447629,-0.043365266,-0.24868861,0.33863264,331.0,0.006999806,0.036187343,0.032995068,-2.4519393011784354,1.506993621842867,182.78884319142992
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-631,1502158447631,-0.043365266,-0.24868861,0.33863264,331.0,0.006999806,0.036187343,0.032995068,-2.4519393011784354,1.506993621842867,182.78884319142992
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-671,1502158447672,0.12703888,-0.2757671,0.26153535,332.0,-0.012707587,0.0122188935,0.027136113,-2.368421028667989,1.429637140459124,182.77933556810527
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-728,1502158447729,0.133995,-0.3070719,0.36912274,332.0,0.025641933,-0.026663259,-0.029855534,-2.3348427514911485,1.3873341503912384,182.8078857588359
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-731,1502158447732,0.133995,-0.3070719,0.36912274,332.0,0.025641933,-0.026663259,-0.029855534,-2.3348427514911485,1.3873341503912384,182.8078857588359
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-772,1502158447773,-0.054844655,-0.33650488,0.3127618,332.0,0.033098783,-0.015477982,-0.019735523,-2.3922037473579736,1.4441589764082172,182.75294371715233
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-829,1502158447830,-0.111589536,-0.22843511,0.2522286,331.0,0.03203352,0.028730491,0.012222412,-2.3923473947739553,1.4759439020411063,182.62459080226944
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-832,1502158447832,-0.111589536,-0.22843511,0.2522286,331.0,0.03203352,0.028730491,0.012222412,-2.3923473947739553,1.4759439020411063,182.62459080226944
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-869,1502158447870,-0.09502893,-0.25677884,0.21809006,331.0,0.018717714,0.058025263,0.012222412,-2.327449925488256,1.4515656762328615,182.55015540069465
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-929,1502158447930,0.00277089,-0.3711091,0.2721545,328.0,0.016587187,0.07666739,0.025005586,-2.068001988214148,1.3923670393141858,182.4607209037025
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-931,1502158447932,0.00277089,-0.3711091,0.2721545,328.0,0.016587187,0.07666739,0.025005586,-2.068001988214148,1.3923670393141858,182.4607209037025
-87.64723464,41.86966999,0.0,0.73699576,21-14-07-970,1502158447971,0.005802996,-0.31137034,0.2806859,327.0,-0.0036528385,0.08465687,0.039386656,-1.881085110396875,1.3243907555383974,182.4257366747737
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-029,1502158448030,0.05080116,-0.31069607,0.39037132,326.0,-0.0041854708,0.055894736,0.022875056,-1.6285466565201758,1.1960238601120605,182.41224022097376
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-032,1502158448032,0.05080116,-0.31069607,0.39037132,326.0,-0.0041854708,0.055894736,0.022875056,-1.6285466565201758,1.1960238601120605,182.41224022097376
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-068,1502158448069,0.048896506,-0.36624345,0.39676777,325.0,0.019250346,0.048437882,0.0037002969,-1.4938052736075127,1.142046262483625,182.41527282496523
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-131,1502158448132,-0.034337617,-0.35586637,0.20964782,321.0,0.026174566,0.11608218,-0.0037565543,-1.2774297898999747,1.1300999414601551,182.3298408188267
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-133,1502158448135,-0.034337617,-0.35586637,0.20964782,321.0,0.021380875,0.12247376,-0.0042891866,-1.2774297898999747,1.1300999414601551,182.3298408188267
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-174,1502158448175,-0.043759566,-0.3304959,0.22456422,314.0,-0.010577058,0.1347243,-0.008017613,-1.0083741243411863,1.1341344488255172,182.27254919206865
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-231,1502158448232,0.0011910626,-0.3311744,0.23980837,296.0,-0.01110969,0.13845272,-0.018670257,-0.5238162254324165,1.1653438242991268,182.2881630045113
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-233,1502158448234,0.0011910626,-0.3311744,0.23980837,296.0,-0.01110969,0.13845272,-0.018670257,-0.5238162254324165,1.1653438242991268,182.2881630045113
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-268,1502158448269,-0.0907635,-0.37719834,0.17000611,280.0,-4.5704527E-4,0.24497917,-0.025061844,-0.16112096086942734,1.209275494318943,182.30245176025497
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-329,1502158448330,-0.06828058,-0.25305405,0.34546384,250.0,0.0016734836,0.13845272,-0.020268153,0.5405252693806477,1.2955937175022716,182.27886028686174
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-333,1502158448334,-0.06828058,-0.25305405,0.34546384,250.0,-0.0015223097,0.13578957,-0.017072361,0.5405252693806477,1.2955937175022716,182.27886028686174
-87.64723464,41.86966999,0.0,0.73699576,21-14-08-370,1502158448370,-0.018568218,-0.32224566,0.38688466,239.0,-0.020164438,0.0867874,-0.013876567,0.8606379330066039,1.335407850669628,182.27250821093364
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-430,1502158448430,-0.015475393,-0.3288364,0.31861392,231.0,-0.0228276,0.08252635,0.01435294,1.1895560978548816,1.3562370461521107,182.3415477630641
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-432,1502158448435,-0.015475393,-0.3288364,0.31861392,231.0,-0.0228276,0.08252635,0.01435294,1.1895560978548816,1.3562370461521107,182.3415477630641
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-470,1502158448471,0.09301557,-0.32796064,0.40490028,226.0,-0.01590338,0.009555732,0.015950838,1.376632417900592,1.3202714044169392,182.38090331306174
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-531,1502158448532,0.035260305,-0.26231042,0.40272406,224.0,-0.008446529,-0.041044332,0.027668746,1.3838796754967986,1.2445166023935643,182.45095373318938
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-533,1502158448536,0.035260305,-0.26231042,0.40272406,224.0,0.010195599,-0.07832859,0.028734012,1.3838796754967986,1.2445166023935643,182.45095373318938
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-571,1502158448572,0.08746061,-0.2634985,0.49672318,225.0,0.025641933,-0.13159181,0.025005586,1.279745757637138,1.1766268699211648,182.4682614325462
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-631,1502158448631,-0.014581515,-0.28087628,0.2991428,239.0,0.013924025,-0.21308453,-0.0037565543,0.7303599719948384,1.1207507998685828,182.4016807485169
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-638,1502158448639,-0.063454725,-0.25381047,0.21248406,249.0,0.0091303345,-0.15662552,0.020211896,0.4883405430484875,1.1252501869843288,182.3829113886777
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-692,1502158448693,-0.19257642,-0.44590688,0.0691127,263.0,0.012326128,-0.01973904,0.027136113,0.17002415247317865,1.0818292870483825,182.36069961349682
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-731,1502158448732,-0.11918086,-0.38415638,0.27605268,265.0,-0.03294761,0.03299155,0.042049818,0.1350978467501862,1.0195920697226974,182.3412062536056
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-734,1502158448735,-0.11918086,-0.38415638,0.27605268,265.0,-0.03294761,0.03299155,0.042049818,0.1350978467501862,1.0195920697226974,182.3412062536056
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-771,1502158448771,-0.016669145,-0.24804153,0.36111334,262.0,-0.042002358,0.014882055,0.03139717,0.17996041018889436,0.9349436143480254,182.40677606963774
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-831,1502158448832,0.0560256,-0.25740233,0.40497163,257.0,-0.002587574,-0.021869568,0.015418205,0.2280657526784115,0.8419977597922572,182.50316369920495
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-838,1502158448839,0.024037268,-0.28133285,0.37161112,258.0,7.5586955E-5,-0.025597995,0.0063634575,0.21472970160225582,0.8190842893958628,182.5026309444497
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-871,1502158448871,0.009704649,-0.3123709,0.3498644,259.0,0.019782979,-0.021869568,0.004232929,0.1886091905862759,0.8044989540318294,182.50560890692782
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-932,1502158448932,0.048835106,-0.2854749,0.4797084,258.0,0.062393554,-0.01973904,-0.02186605,0.19853009371657232,0.7967566144425026,182.44240233634852
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-935,1502158448937,0.048835106,-0.2854749,0.4797084,258.0,0.09222096,0.007957836,-0.014941832,0.19853009371657232,0.7967566144425026,182.44240233634852
-87.64723713,41.8696701,0.0,0.9236371,21-14-08-971,1502158448972,-0.062498987,-0.27945977,0.35763282,260.0,0.0730462,0.015414686,-0.008017613,0.18719532808787004,0.8394801413920199,182.286865268569
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-032,1502158449033,-0.06288784,-0.26722348,0.18823071,261.0,0.01765245,0.016479952,-0.01227867,0.16562548396726398,0.8743581288627198,182.05713868602479
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-036,1502158449037,-0.06288784,-0.26722348,0.18823071,261.0,0.01765245,0.016479952,-0.01227867,0.16562548396726398,0.8743581288627198,182.05713868602479
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-073,1502158449074,-0.01843966,-0.28843355,0.3259806,260.0,-0.026556024,0.0026315132,0.00689609,0.19321275142707772,0.8948133714881444,182.01726404165026
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-133,1502158449133,-0.041523993,-0.33071768,0.42405275,257.0,-0.013772851,-0.018141143,0.0015697678,0.22371488215647373,0.8525599536525943,182.13039929506235
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-137,1502158449138,-0.041523993,-0.33071768,0.42405275,257.0,0.004869277,-0.028261155,-0.003223922,0.22371488215647373,0.8525599536525943,182.13039929506235
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-173,1502158449174,-0.08180526,-0.29448882,0.34208483,259.0,0.028837727,-0.0037600736,-0.008550244,0.19309322311660249,0.8460295991149746,182.14597212636997
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-236,1502158449236,-0.0620263,-0.3210015,0.2630993,263.0,0.057067234,-5.642802E-4,-0.004821819,0.13810314332520504,0.8680042386656096,182.00890389010615
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-237,1502158449239,-0.0620263,-0.3210015,0.2630993,263.0,0.06985041,0.026067331,-0.012811303,0.13810314332520504,0.8680042386656096,182.00890389010615
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-273,1502158449273,0.024789967,-0.35780072,0.3052761,262.0,0.11565678,0.010088365,-0.034649223,0.15499766959808448,0.8932762053989213,181.85791572831386
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-334,1502158449335,0.17723036,-0.32581756,0.6297983,263.0,0.082633585,-0.09750335,-0.021333419,0.1460398498211863,1.019568804390837,181.5074177408655
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-337,1502158449338,0.17723036,-0.32581756,0.6297983,263.0,0.073578835,-0.103894934,-0.004821819,0.1460398498211863,1.019568804390837,181.5074177408655
-87.64723713,41.8696701,0.0,0.9236371,21-14-09-374,1502158449374,-0.02934698,-0.21416663,0.43734062,275.0,0.03735984,-0.03838117,0.025005586,-0.061545140403905615,1.063542736206143,181.32495606737777
-87.64723859,41.86967041,0.0,1.0478691,21-14-09-435,1502158449436,-0.081100464,-0.18506323,0.2986116,284.0,-0.048393946,0.009023099,0.017548734,-0.22417419903794386,0.9922890288458062,181.2255904753324
-87.64723859,41.86967041,0.0,1.0478691,21-14-09-439,1502158449440,-0.081100464,-0.18506323,0.2986116,284.0,-0.051057108,-0.0010969124,0.015950838,-0.22417419903794386,0.9922890288458062,181.2255904753324
-87.64723859,41.86967041,0.0,1.0478691,21-14-09-474,1502158449475,-0.033316765,-0.18479808,0.42742464,284.0,-0.028153922,0.01594732,0.007961354,-0.21851536063016183,0.945674054977527,181.31704670831888
-87.64723859,41.86967041,0.0,1.0478691,21-14-09-535,1502158449536,0.020735493,-0.39242464,0.45051265,280.0,0.026174566,0.03565471,0.028734012,-0.13613092620236386,0.9029004221871453,181.40081214829993
-87.64723859,41.86967041,0.0,1.0478691,21-14-09-547,1502158449547,0.008724178,-0.35934153,0.5321936,277.0,0.057067234,0.015414686,0.028734012,-0.07867356063521831,0.8742732851066235,181.38114120349027
