Longitude,Latitude,Speed,Distance,Time,Time in epoch, Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z,pitch_deg,roll_deg,azimuth_deg
-87.64713425,41.86969435,0.0,9815986.0,14-52-23-463,1501876343464,0.10947081,0.019355467,0.3891909,346.0,0.010298977,0.009675442,-0.030878466,-3.438653188114219,-1.3009975710745154,145.31025285602698
-87.64713139,41.86969337,0.0,0.0,14-52-23-565,1501876343566,0.08974371,0.08057894,0.3894843,339.0,0.029473737,-0.018021433,-0.0058447504,-2.7212653995396745,-0.6906395404851582,144.77330436461557
-87.64713139,41.86969337,0.0,0.0,14-52-23-665,1501876343666,0.08089441,0.06312636,0.3510588,340.0,-0.013136841,0.008077546,0.025580551,-2.7090118267252596,-0.7315994378857842,144.7329652673775
-87.64713139,41.86969337,0.0,0.0,14-52-23-766,1501876343766,0.03843713,0.018409189,0.44458136,343.0,-0.003549461,8.806237E-5,0.0181237,-2.6381159572444086,-0.8652420141157213,144.6421237514163
-87.64713139,41.86969337,0.0,0.0,14-52-23-869,1501876343870,0.0694122,-0.0021594954,0.3640839,345.0,0.010831609,-0.0063035246,0.0058731586,-2.6435483055120956,-0.9792719689482313,144.64257454390156
-87.64713139,41.86969337,0.0,0.0,14-52-23-968,1501876343972,0.07443432,0.038558025,0.37360102,346.0,0.001244229,-0.00523826,0.005340526,-2.639746664908749,-1.0141400846611464,144.57119906707487
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-102,1501876344102,0.06409661,0.0065563843,0.3348278,346.0,0.012962138,8.806237E-5,-0.006910015,-2.642758564889313,-1.0297686246991933,144.58412178498452
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-167,1501876344167,-0.029640356,-0.0038312413,0.3229729,345.0,-0.00567999,0.0150017645,-0.010105809,-2.6017413579326822,-0.9614580885408975,144.53650170609126
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-268,1501876344269,0.14672545,0.009314822,0.31847003,345.0,-3.5366768E-4,0.05175339,-0.0053121187,-2.4570427331489046,-0.9288390260556207,144.60095137109943
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-368,1501876344369,0.13305476,0.010665711,0.4745376,345.0,0.014027402,-0.07394782,1.4203833E-5,-2.467581288151411,-0.8964866611130917,144.5524706883707
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-473,1501876344473,-0.10124832,0.09726365,0.23687203,346.0,0.041191645,0.047492333,0.02291739,-2.5783377147416338,-0.9959077484454436,144.49067113676045
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-569,1501876344570,0.15237133,0.044850193,0.3574785,348.0,-0.0339095,0.025121778,0.0032099972,-2.345964860780868,-1.0075808619021127,144.34350788090336
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-670,1501876344671,0.20584282,0.025563596,0.43263602,350.0,0.05397482,-0.030804604,-0.012236338,-2.2155140106057365,-1.0832337446964664,144.33334455941838
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-771,1501876344772,0.011819073,0.0015827753,0.52050465,346.0,0.020418989,-0.04625094,-0.016497396,-2.4378836256401955,-0.9605746462604388,144.05508265263205
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-870,1501876344871,-2.9024293E-4,0.0051744655,0.020131266,344.0,0.008168448,0.030980732,0.0080036875,-2.5155403151823017,-0.9362460460453822,143.9040808304614
-87.64713231,41.86969434,0.0,0.13206519,14-52-24-970,1501876344971,0.14381456,-0.10164907,0.30079967,349.0,-0.005147358,0.04482917,0.010134216,-2.2707273388654157,-1.0574438041641445,144.14234514946816
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-070,1501876345071,0.084002286,-0.050606944,0.28128475,350.0,0.045985337,0.011273338,-0.037270054,-1.994780652764319,-0.9542926864930252,144.0271881600617
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-170,1501876345171,0.19597723,-0.03452971,0.25215742,349.0,-0.017930532,0.024056513,-0.017030027,-1.812149718651229,-0.8556095797561521,143.91406656702793
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-271,1501876345271,0.064543836,0.05844458,0.42445016,349.0,-0.008343151,-0.00523826,-0.019693188,-1.6139583329483804,-0.7659703905323164,143.99743585603716
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-370,1501876345371,0.15448101,0.094373286,0.29704595,350.0,0.0055052866,0.04003548,-0.013834234,-1.501491797744716,-0.7312651855032767,144.00814559265575
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-476,1501876345477,0.2218908,0.2433314,0.76572764,351.0,0.13546756,-0.008966685,-0.04312901,-1.2096856258342612,-0.6182614132327082,143.5109351418355
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-571,1501876345572,-0.06384595,-0.035204083,0.13598916,349.0,-0.13084856,8.806237E-5,0.09162695,-1.3518813064523467,-0.6530783558877011,143.28025233280744
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-672,1501876345673,0.077822134,-0.18192822,0.30467397,0.0,-0.0637369,0.00434912,-0.03620479,-1.3124365371087,-0.9340227127488373,144.1214584309862
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-775,1501876345776,-0.119249396,0.11639935,0.13814825,355.0,0.006037919,0.06506919,-0.0095731765,-1.141471886263109,-0.6731856857522781,144.0559842376025
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-872,1501876345873,0.1854764,0.3147227,0.5836747,3.0,1.7896455E-4,0.026187042,-0.047922697,-0.7140122877423831,-0.5754960513745245,144.15395647105714
-87.64713497,41.86969734,0.0,0.53176266,14-52-25-973,1501876345974,-0.008898848,0.16439955,0.45048535,358.0,0.031071633,0.021393351,0.005340526,-0.6145614784149711,-0.4198881737432082,144.08292250368902
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-078,1501876346078,0.05670788,0.108346805,0.27933142,3.0,0.022016887,0.03790495,-0.021823717,-0.46068073150916883,-0.3735321334135812,143.78589123706354
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-172,1501876346175,0.015994199,0.052109327,0.2639908,12.0,-0.00567999,0.0070122816,0.031439506,-0.33301798589757786,-0.3750051864380561,143.7695534245688
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-275,1501876346276,0.040471327,0.03417141,0.29387203,33.0,-0.053084258,0.01606703,0.028776344,-0.2188090587644724,-0.5822401161279717,143.91352015189437
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-375,1501876346375,0.06820713,0.098740205,0.29607803,45.0,0.023614783,-0.0015098343,0.0058731586,-0.10886986697648436,-0.6997425284623455,144.01538559317595
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-473,1501876346475,0.082283124,0.024303967,0.37826145,49.0,-0.044562142,0.015534396,0.026645815,-0.0746505725439742,-0.763672565485136,144.10158258050149
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-573,1501876346574,0.0870938,0.042805675,0.2936036,50.0,-0.036040027,0.0032838557,0.015460538,-0.06541273502142533,-0.8659631326816866,144.3504336927217
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-673,1501876346674,0.06160738,0.074074656,0.30753627,47.0,-0.030713705,-0.030271973,0.01119948,-0.121297422851749,-0.9645900504404658,144.48605392888152
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-818,1501876346819,0.07359305,0.029083155,0.3373056,45.0,-0.046692673,0.001685959,0.02291739,-0.21405520708150386,-1.1987290419102086,145.00430136234542
-87.64713984,41.86969939,0.0,0.9691291,14-52-26-876,1501876346877,0.06668236,0.08710814,0.2196384,47.0,-0.03870319,0.021393351,0.029308977,-0.18093201793854188,-1.2897916852457574,145.13152046582604
-87.64713984,41.86969939,0.0,0.9691291,14-52-27-111,1501876347112,0.05471911,0.021292629,0.31233305,50.0,-0.042964246,-0.023347754,-0.013834234,-0.1524021843732664,-1.432779881250976,145.81352851483018
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-239,1501876347248,0.08759722,0.08666218,0.296783,49.0,-0.023789486,0.0304481,0.019721596,-0.16810144088160683,-1.4669020122404788,146.02134385051698
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-250,1501876347250,0.1322477,0.06764371,0.3742108,51.0,-0.023789486,0.0304481,0.019721596,-0.1351490731689613,-1.5000167970491105,146.05389653210125
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-349,1501876347350,-0.047885783,0.006956212,0.20874214,52.0,-0.030713705,0.011805971,0.0042752614,-0.10593287896327226,-1.5064275699154022,146.1893391833426
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-450,1501876347450,0.11639437,0.04977952,0.33096248,56.0,0.022016887,0.010208075,-0.010105809,-0.016016793603679903,-1.515638720341399,146.25847435812148
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-550,1501876347550,0.024347384,0.12072061,0.28420964,57.0,0.008168448,0.0048817527,-0.010638441,0.01776190693661816,-1.4490630522322865,146.15532484127596
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-650,1501876347650,0.10010591,0.047228657,0.35909772,58.0,0.022549517,0.001685959,-0.006910015,0.05368529354640683,-1.4035723915344147,146.05317253204925
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-750,1501876347750,0.10676742,0.011427748,0.33333036,57.0,-0.009941048,-0.007368789,0.02345002,0.02891560585124898,-1.4723582661702612,146.05869132489863
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-850,1501876347850,0.21458028,0.08484423,0.44442457,52.0,-0.030181073,-0.077676244,0.0021447327,-0.1093206594617052,-1.5557063175599863,146.13171970750437
-87.64714147,41.86970046,0.0,1.1491039,14-52-27-950,1501876347951,-0.045391105,0.006888599,0.09594816,44.0,-0.029115807,0.0027512235,0.012264745,-0.3752327971560615,-1.6845351045289454,146.40715391597433
-87.64714147,41.86970046,0.0,1.1491039,14-52-28-052,1501876348053,0.11186142,-0.042105336,0.3167572,47.0,0.011896873,0.026719674,0.0058731586,-0.2855713831369967,-1.7361438004541503,146.44579912629825
-87.64713898,41.86969916,0.0,0.900348,14-52-28-163,1501876348164,0.019164503,-0.028390907,0.19108288,48.0,-0.0030168288,-0.007368789,0.015460538,-0.2690148178259007,-1.8036943713455762,146.44885905104638
-87.64713898,41.86969916,0.0,0.900348,14-52-28-251,1501876348251,0.122217834,-0.03255642,0.2872328,42.0,-0.014202106,0.01606703,-0.009040544,-0.43789452674691876,-1.700782523738819,146.54031528403289
-87.64713898,41.86969916,0.0,0.900348,14-52-28-350,1501876348351,-0.07340476,0.08578266,0.09409838,44.0,0.009233712,0.05015549,0.04475531,-0.39841838122177226,-1.7338958144435697,146.52808924541853
-87.64713898,41.86969916,0.0,0.900348,14-52-28-451,1501876348452,0.07159532,0.15333353,0.3360581,52.0,-0.016332634,0.00914281,5.4683606E-4,-0.14771324616783943,-1.997832039776022,146.54194086905534
-87.64713898,41.86969916,0.0,0.900348,14-52-28-551,1501876348552,0.08029593,-0.07585334,0.29025048,51.0,0.025745312,0.03524179,-0.010105809,-0.20179493748005162,-1.8996508452214391,146.67002057637143
-87.64713898,41.86969916,0.0,0.900348,14-52-28-652,1501876348652,0.17960732,0.18802358,0.33844438,50.0,0.05610535,-0.042522516,-0.03886795,-0.19354061384745155,-1.750827533230914,146.31230990915952
-87.64713898,41.86969916,0.0,0.900348,14-52-28-752,1501876348752,0.07069099,0.08571493,0.16863813,41.0,0.026810575,-0.06222991,-0.026617408,-0.43855366668225143,-1.6266692082720684,146.1541910298737
-87.64713898,41.86969916,0.0,0.900348,14-52-28-852,1501876348853,-0.06508781,-0.026274668,0.13701025,34.0,-0.017930532,0.061873402,0.03996162,-0.6234173522824216,-1.5200143102784385,146.07629955257892
-87.64713898,41.86969916,0.0,0.900348,14-52-28-953,1501876348954,-0.10337405,0.03451031,0.3192565,44.0,0.06729063,0.040568113,5.4683606E-4,-0.3439567206163384,-1.648632962208714,146.11688453662714
-87.64713898,41.86969916,0.0,0.900348,14-52-29-052,1501876349053,0.2569576,0.0052910605,0.38497654,52.0,-0.03444213,0.03524179,-0.025019512,-0.10336472116524086,-1.5298307862196276,145.90501206857334
-87.64713898,41.86969916,0.0,0.900348,14-52-29-154,1501876349155,0.041101947,0.006875834,0.13878687,51.0,0.028941104,0.031513363,-0.08041326,-0.11086086711954307,-1.2114863411759116,145.78458217312766
-87.64713525,41.86969693,0.0,0.508962,14-52-29-255,1501876349255,-0.051358737,0.11117963,0.15655485,46.0,-0.0067452546,-0.03133724,-0.031411096,-0.12863988954972594,-0.7729962539498794,145.59152004604812
-87.64713525,41.86969693,0.0,0.508962,14-52-29-354,1501876349355,0.02234869,0.07551316,0.21699321,42.0,-0.02219159,0.043763906,0.019188963,-0.17534148142246,-0.7352269086652956,145.78706836198558
-87.64713525,41.86969693,0.0,0.508962,14-52-29-454,1501876349455,0.09123216,-0.024028737,0.32046372,61.0,-0.023256853,0.041100744,0.01119948,0.07043634582607633,-0.8206400250618918,145.88351063306612
-87.64713525,41.86969693,0.0,0.508962,14-52-29-555,1501876349558,0.1789876,0.05341092,0.31793335,70.0,0.003374758,0.012871236,0.002677365,0.20892229323981282,-0.8397528153502916,145.99518422599584
-87.64713525,41.86969693,0.0,0.508962,14-52-29-657,1501876349657,0.07926896,0.0782593,0.34036085,71.0,-0.0339095,-0.0047056274,0.015460538,0.23417026092953686,-0.8956951062213108,146.0821325341301
-87.64713525,41.86969693,0.0,0.508962,14-52-29-755,1501876349760,0.062396776,0.047126856,0.1393684,71.0,-0.017930532,0.021393351,-0.0010510606,0.2421582472051461,-0.9347219533651173,146.21149631701013
-87.64713525,41.86969693,0.0,0.508962,14-52-29-856,1501876349856,0.15529232,0.0655889,0.41109636,78.0,-0.007277887,-0.010564582,-0.007975279,0.39202860585109306,-0.9664155252178575,146.40574689700532
-87.64713525,41.86969693,0.0,0.508962,14-52-29-959,1501876349959,0.031521257,0.13630159,0.18539059,71.0,-0.021658957,-0.020151962,5.4683606E-4,0.22089910999070952,-0.8398165815694959,146.4331359555771
-87.64713525,41.86969693,0.0,0.508962,14-52-30-058,1501876350059,0.009554633,0.0656056,0.2384498,64.0,0.012962138,-0.035065666,0.013330009,0.10993537648700635,-0.8935990919197631,146.488897619961
-87.64713289,41.86969422,0.0,0.15627168,14-52-30-159,1501876350160,0.11301633,0.12399319,0.11046568,55.0,-0.02964844,0.0304481,-0.0053121187,-0.027908154616198753,-0.9926881680254288,146.45943218388163
-87.64713289,41.86969422,0.0,0.15627168,14-52-30-259,1501876350260,0.050301638,0.05945205,0.19409448,61.0,0.006037919,0.015534396,0.041026887,0.09476549965998159,-1.0967645628856733,146.52411407532162
-87.64713289,41.86969422,0.0,0.15627168,14-52-30-359,1501876350360,0.11971032,0.036822427,0.18110645,66.0,-0.02698528,0.018730192,0.026113182,0.2204039212758836,-1.321917159841795,146.53547951010052
-87.64713289,41.86969422,0.0,0.15627168,14-52-30-460,1501876350460,0.20124778,-0.038451068,0.43690068,65.0,1.7896455E-4,-0.044653043,-0.01276897,0.19243410986169626,-1.3856586196104697,146.65778087737874
-87.64713289,41.86969422,0.0,0.15627168,14-52-30-561,1501876350565,0.037530564,0.032556415,0.22347607,52.0,0.011364241,-0.023347754,-0.025552142,-0.09716290272876267,-1.2545601821246564,146.65265823550124
