frameno;frametime;recarea;cir_pos;color
3624;0.0163669586182;"177600";"[(599, 381)]";"[1]"
3625;0.0164959430695;"177600";"[(595, 382), (360, 351)]";"[1, 1]"
3626;0.016312122345;"177600";"[(355, 351)]";"[1]"
3627;0.0163440704346;"177600";"[(586, 382)]";"[1]"
3628;0.0164699554443;"177600";"[(584, 380)]";"[1]"
3629;0.0163838863373;"177600";"[(582, 379)]";"[1]"
3630;0.0150938034058;"177600";"[(583, 380)]";"[1]"
3631;0.0152661800385;"177600";"[(349, 351), (585, 381)]";"[1, 1]"
3632;0.0169179439545;"177600";"[(349, 352), (586, 381)]";"[1, 1]"
3633;0.0163521766663;"177600";"[(351, 351), (588, 380)]";"[1, 1]"
3634;0.0165431499481;"177600";"[(355, 351), (591, 379)]";"[1, 1]"
3635;0.0110349655151;"177600";"[(356, 349)]";"[1]"
3636;0.0164079666138;"177600";"[(355, 347), (590, 377)]";"[1, 1]"
3637;0.0164089202881;"177600";"[(591, 376)]";"[1]"
3638;0.011087179184;"177600";"[(354, 347)]";"[1]"
3639;0.0163230895996;"177600";"[(349, 346)]";"[1]"
3640;0.0162870883942;"177600";"[(347, 346)]";"[1]"
3641;0.0161828994751;"177600";"[(582, 375), (345, 345)]";"[1, 1]"
3642;0.236903190613;"3853440";"[]";"[]"
3643;0.195276975632;"3850800";"[]";"[]"
3644;0.0123000144958;"177600";"[(581, 374), (344, 343)]";"[1, 1]"
3645;0.0161499977112;"177600";"[(343, 342)]";"[1]"
3646;0.0150279998779;"177600";"[(578, 370)]";"[1]"
3647;0.0107309818268;"177600";"[(339, 339), (577, 369)]";"[1, 1]"
3648;0.0160207748413;"177600";"[(338, 337), (576, 367)]";"[1, 1]"
3649;0.0149409770966;"177600";"[(336, 336), (574, 366)]";"[1, 1]"
3650;0.0150821208954;"177600";"[(574, 368)]";"[1]"
3651;0.0106129646301;"177600";"[(338, 341)]";"[1]"
3652;0.00881695747375;"177600";"[(341, 343), (579, 372)]";"[1, 1]"
3653;0.0137979984283;"177600";"[(341, 344)]";"[1]"
3654;0.0156161785126;"177600";"[(340, 343), (577, 372)]";"[1, 1]"
3655;0.0160481929779;"177600";"[(338, 337), (577, 368)]";"[1, 1]"
3656;0.015960931778;"177600";"[(576, 361), (338, 331)]";"[1, 1]"
3657;0.0158607959747;"177600";"[(579, 356)]";"[1]"
3658;0.0158820152283;"177600";"[(348, 324)]";"[1]"
3659;0.141127824783;"1481760";"[(10, 608)]";"[0]"
3660;0.25167798996;"5095440";"[]";"[]"
3661;0.0793609619141;"1113480";"[(604, 352)]";"[1]"
3662;0.0164108276367;"177600";"[(374, 324)]";"[1]"
3663;0.016350030899;"177600";"[(381, 327)]";"[1]"
3664;0.0504541397095;"451200";"[(814, 488)]";"[0]"
3665;0.0154480934143;"177600";"[(400, 333)]";"[1]"
3666;0.0167920589447;"177600";"[(410, 334)]";"[1]"
3667;0.249419927597;"4307880";"[]";"[]"
3668;0.191593170166;"4308960";"[]";"[]"
3669;0.217403888702;"4310040";"[]";"[]"
3670;0.0115759372711;"177600";"[(444, 335)]";"[1]"
3671;0.0155830383301;"177600";"[(680, 361)]";"[1]"
3672;0.223482847214;"4311120";"[]";"[]"
3673;0.197821140289;"4312200";"[]";"[]"
3674;0.211047172546;"4313280";"[]";"[]"
3675;0.219730138779;"4314360";"[]";"[]"
3676;0.0390861034393;"451200";"[(381, 611)]";"[0]"
3677;0.280972003937;"5502000";"[]";"[]"
3678;0.0961108207703;"1279800";"[(709, 382)]";"[1]"
3679;0.134652853012;"1760400";"[(553, 641)]";"[0]"
3680;0.210442066193;"4116720";"[]";"[]"
3681;0.114834070206;"1591920";"[(719, 393)]";"[1]"
3682;0.0118081569672;"177600";"[(720, 395)]";"[1]"
3683;0.0147051811218;"177600";"[(722, 393)]";"[1]"
3684;0.241270065308;"4298160";"[]";"[]"
3685;0.209913015366;"4298160";"[]";"[]"
3686;0.264839887619;"4298160";"[]";"[]"
3687;0.0117299556732;"177600";"[(510, 348)]";"[1]"
3688;0.050215959549;"451200";"[(489, 618)]";"[0]"
3689;0.179399013519;"3753120";"[]";"[]"
3690;0.0238192081451;"387840";"[(512, 347)]";"[1]"
3691;0.207299947739;"3882720";"[]";"[]"
3692;0.197000980377;"3883680";"[]";"[]"
3693;0.210271835327;"3883680";"[]";"[]"
3694;0.195785045624;"3883680";"[]";"[]"
3695;0.180700063705;"3879840";"[]";"[]"
3696;0.11013007164;"1464960";"[(754, 578)]";"[0]"
3697;0.0414130687714;"451200";"[(739, 355)]";"[1]"
3698;0.196214914322;"3876960";"[]";"[]"
3699;0.0217080116272;"338400";"[(506, 335)]";"[1]"
3700;0.20592713356;"4083240";"[]";"[]"
3701;0.239698886871;"4083240";"[]";"[]"
3702;0.188788890839;"4083240";"[]";"[]"
3703;0.0131359100342;"177600";"[(497, 351)]";"[1]"
3704;0.016261100769;"177600";"[(724, 369)]";"[1]"
3705;0.206447124481;"4084320";"[]";"[]"
3706;0.0125179290771;"177600";"[(727, 362)]";"[1]"
3707;0.195840120316;"4083240";"[]";"[]"
3708;0.0114989280701;"177600";"[(523, 345)]";"[1]"
3709;0.0160949230194;"177600";"[(753, 357)]";"[1]"
3710;0.232270002365;"4083240";"[]";"[]"
3711;0.202333927155;"4084320";"[]";"[]"
3712;0.0115990638733;"177600";"[(717, 325)]";"[1]"
3713;0.0162899494171;"177600";"[(494, 301)]";"[1]"
3714;0.0500469207764;"451200";"[(861, 426)]";"[1]"
3715;0.0168340206146;"177600";"[(950, 439), (759, 313)]";"[0, 1]"
3716;0.0166411399841;"177600";"[(762, 309), (535, 293)]";"[1, 1]"
3717;0.0168838500977;"177600";"[(526, 287)]";"[1]"
3718;0.163248062134;"2363880";"[]";"[]"
3719;0.0128729343414;"177600";"[(517, 281), (864, 412)]";"[1, 1]"
3720;0.14993596077;"2352000";"[]";"[]"
3721;0.124733924866;"2348760";"[]";"[]"
3722;0.0127189159393;"177600";"[(750, 315)]";"[1]"
3723;0.014701128006;"177600";"[(746, 321), (518, 302)]";"[1, 1]"
3724;0.0165359973907;"177600";"[(731, 315), (501, 296)]";"[1, 1]"
3725;0.0159959793091;"177600";"[(724, 303)]";"[1]"
3726;0.0167400836945;"177600";"[(736, 290), (506, 273)]";"[1, 1]"
3727;0.0167920589447;"177600";"[(748, 276), (517, 261)]";"[1, 1]"
3728;0.0162680149078;"177600";"[(737, 265)]";"[1]"
3729;0.0167419910431;"177600";"[(479, 249), (714, 262)]";"[1, 1]"
3730;0.0166349411011;"177600";"[(691, 259)]";"[1]"
3731;0.016487121582;"177600";"[(676, 259), (438, 245)]";"[1, 1]"
3732;0.0162420272827;"177600";"[(667, 263)]";"[1]"
3733;0.0134320259094;"177600";"[(662, 270)]";"[1]"
3734;0.247398853302;"4357560";"[]";"[]"
3735;0.0397119522095;"451200";"[(412, 268)]";"[1]"
3736;0.0316851139069;"252672";"[(411, 279), (652, 297)]";"[1, 1]"
3737;0.00799894332886;"124098";"[(656, 305)]";"[1]"
3738;0.012139081955;"124098";"[(665, 315), (427, 296)]";"[1, 1]"
3739;0.0126571655273;"124098";"[(675, 330), (437, 311)]";"[1, 1]"
3740;0.0124089717865;"124098";"[(690, 347)]";"[1]"
3741;0.0122950077057;"124098";"[(472, 334)]";"[1]"
3742;0.0110991001129;"124098";"[(720, 338), (485, 321)]";"[1, 1]"
3743;0.0124678611755;"124098";"[(720, 327)]";"[1]"
3744;0.0123560428619;"124098";"[(480, 289)]";"[1]"
3745;0.00835180282593;"124098";"[(474, 270), (712, 291)]";"[1, 1]"
3746;0.0122230052948;"124098";"[(708, 278)]";"[1]"
3747;0.205645084381;"3859938";"[]";"[]"
3748;0.00990700721741;"124098";"[(718, 275), (480, 251)]";"[1, 1]"
3749;0.229849100113;"3862098";"[]";"[]"
3750;0.0102019309998;"124098";"[(736, 284), (499, 257)]";"[1, 1]"
3751;0.0122668743134;"124098";"[(502, 263)]";"[1]"
3752;0.00857305526733;"124098";"[(743, 304)]";"[1]"
3753;0.00696921348572;"124098";"[(748, 322)]";"[1]"
3754;0.0118892192841;"124098";"[(510, 311)]";"[1]"
3755;0.0124220848083;"124098";"[(739, 347), (503, 321)]";"[1, 1]"
3756;0.0125470161438;"124098";"[(726, 348)]";"[1]"
3757;0.012806892395;"124098";"[(713, 336), (472, 309)]";"[1, 1]"
3758;0.0117788314819;"124098";"[(471, 298), (711, 324)]";"[1, 1]"
3759;0.0116808414459;"124098";"[(708, 313), (467, 288)]";"[1, 1]"
3760;0.0114431381226;"124098";"[(457, 276)]";"[1]"
3761;0.0125119686127;"124098";"[(694, 288)]";"[1]"
3762;0.0123801231384;"124098";"[(686, 279), (441, 254)]";"[1, 1]"
3763;0.0119438171387;"124098";"[(677, 281), (431, 255)]";"[1, 1]"
3764;0.0125949382782;"124098";"[(669, 291), (423, 266)]";"[1, 1]"
3765;0.0117321014404;"124098";"[(664, 303), (417, 278)]";"[1, 1]"
3766;0.0126090049744;"124098";"[(662, 310), (415, 286)]";"[1, 1]"
3767;0.0124719142914;"124098";"[(665, 319), (417, 293)]";"[1, 1]"
3768;0.012748003006;"124098";"[(666, 321)]";"[1]"
3769;0.0124418735504;"124098";"[(663, 325)]";"[1]"
3770;0.0123000144958;"124098";"[(416, 311)]";"[1]"
3771;0.0123660564423;"124098";"[(677, 347), (430, 322)]";"[1, 1]"
3772;0.0122518539429;"124098";"[(692, 348), (446, 325)]";"[1, 1]"
3773;0.0121748447418;"124098";"[(709, 343)]";"[1]"
3774;0.00871706008911;"124098";"[(720, 327), (475, 305)]";"[1, 1]"
3775;0.0105919837952;"124098";"[(718, 304), (470, 281)]";"[1, 1]"
3776;0.0106289386749;"124098";"[(465, 263)]";"[1]"
3777;0.0105059146881;"124098";"[(712, 277)]";"[1]"
3778;0.0124089717865;"124098";"[(720, 277)]";"[1]"
3779;0.012225151062;"124098";"[(735, 282)]";"[1]"
3780;0.0123560428619;"124098";"[(741, 286), (495, 263)]";"[1, 1]"
3781;0.00815296173096;"124098";"[(737, 291)]";"[1]"
3782;0.00683283805847;"124098";"[(731, 299), (484, 272)]";"[1, 1]"
3783;0.00639319419861;"124098";"[(729, 308), (481, 280)]";"[1, 1]"
3784;0.205904960632;"3834018";"[]";"[]"
3785;0.00875902175903;"124098";"[(729, 327)]";"[1]"
3786;0.0123980045319;"124098";"[(713, 324)]";"[1]"
3787;0.0124251842499;"124098";"[(693, 313), (441, 281)]";"[1, 1]"
3788;0.0126099586487;"124098";"[(685, 307), (433, 275)]";"[1, 1]"
3789;0.0127198696136;"124098";"[(682, 300), (429, 268)]";"[1, 1]"
3790;0.00857019424438;"124098";"[(684, 287), (430, 256)]";"[1, 1]"
3791;0.0123760700226;"124098";"[(431, 243), (686, 275)]";"[1, 1]"
3792;0.0124740600586;"124098";"[(681, 267), (426, 235)]";"[1, 1]"
