frameno;frametime;radious;cir_pos;color
1876;0.113816022873;"[6.6708322, 5.7008772]";"[(816.5, 368.5), (595.5, 347.5)]";"[0, 0]"
1877;0.126822948456;"[5.7008772, 5.7008772]";"[(595.5, 347.5), (816.5, 368.5)]";"[0, 0]"
1878;0.109715938568;"[5.7008772, 6.6708322]";"[(594.5, 347.5), (815.5, 369.5)]";"[0, 0]"
1879;0.1149559021;"[5.7008772, 5.7008772]";"[(814.5, 367.5), (594.5, 346.5)]";"[0, 0]"
1880;0.111968994141;"[5.7008772, 8.276473]";"[(813.5, 365.5), (1453.5, 634.5)]";"[0, 0]"
1881;0.111309051514;"[6.041523, 5.7008772]";"[(813.5, 363.5), (592.5, 342.5)]";"[0, 0]"
1882;0.109691858292;"[6.6708322, 5.7008772]";"[(810.5, 363.5), (588.5, 341.5)]";"[0, 0]"
1883;0.110582828522;"[5.7008772]";"[(808.5, 362.5)]";"[0]"
1884;0.130578041077;"[5.7008772]";"[(806.5, 363.5)]";"[0]"
1885;0.113684177399;"[6.041523, 5.7008772, 5.7008772]";"[(807.5, 363.5), (586.5, 342.5), (1829.5, 660.5)]";"[0, 0, 0]"
1886;0.116214036942;"[5.7008772]";"[(808.5, 364.5)]";"[0]"
1887;0.111367940903;"[6.041523, 5.7008772]";"[(808.5, 363.5), (588.5, 342.5)]";"[0, 0]"
1888;0.126172780991;"[5.7008772, 5.7008772]";"[(808.5, 363.5), (587.5, 342.5)]";"[0, 0]"
1889;0.116353034973;"[5.7008772, 5.7008772]";"[(808.5, 363.5), (587.5, 342.5)]";"[0, 0]"
1890;0.125018119812;"[5.7008772]";"[(809.5, 361.5)]";"[0]"
1891;0.123126983643;"[5.7008772]";"[(810.5, 360.5)]";"[0]"
1892;0.114988088608;"[5.7008772, 5.7008772]";"[(810.5, 359.5), (591.5, 338.5)]";"[0, 0]"
1893;0.117077827454;"[5.7008772]";"[(811.5, 358.5)]";"[0]"
1894;0.118662118912;"[5.7008772, 5.7008772]";"[(812.5, 357.5), (593.5, 336.5)]";"[0, 0]"
1895;0.115451097488;"[5.7008772, 5.7008772]";"[(814.5, 355.5), (594.5, 335.5)]";"[0, 0]"
1896;0.110127925873;"[5.7008772, 6.5192022]";"[(593.5, 334.5), (815.5, 355.5)]";"[0, 0]"
1897;0.113206148148;"[5.7008772]";"[(815.5, 353.5)]";"[0]"
1898;0.123264074326;"[5.7008772, 5.7008772]";"[(816.5, 353.5), (596.5, 333.5)]";"[0, 0]"
1899;0.11151599884;"[5.7008772, 5.7008772]";"[(818.5, 350.5), (598.5, 331.5)]";"[0, 0]"
1900;0.113296031952;"[6.5192022]";"[(817.5, 347.5)]";"[0]"
1901;0.125451087952;"[5.7008772]";"[(815.5, 341.5)]";"[0]"
1902;0.0991380214691;"[6.5192022, 5.7008772]";"[(815.5, 336.5), (594.5, 316.5)]";"[0, 0]"
1903;0.113290786743;"[6.6708322, 6.6708322]";"[(815.5, 336.5), (592.5, 315.5)]";"[0, 0]"
1904;0.117981910706;"[5.7008772]";"[(814.5, 335.5)]";"[0]"
1905;0.110736131668;"[5.7008772, 5.7008772]";"[(814.5, 337.5), (593.5, 317.5)]";"[0, 0]"
1906;0.10852599144;"[5.7008772]";"[(816.5, 338.5)]";"[0]"
1907;0.108294010162;"[5.7008772, 5.7008772]";"[(815.5, 339.5), (595.5, 319.5)]";"[0, 0]"
1908;0.112908840179;"[5.7008772]";"[(815.5, 340.5)]";"[0]"
1909;0.105535984039;"[6.5192022, 6.6708322]";"[(815.5, 343.5), (1561.5, 568.5)]";"[0, 0]"
1910;0.126476049423;"[5.7008772]";"[(815.5, 347.5)]";"[0]"
1911;0.130831956863;"[5.7008772, 5.7008772]";"[(818.5, 354.5), (598.5, 334.5)]";"[0, 0]"
1912;0.115049123764;"[5.7008772, 6.041523]";"[(821.5, 369.5), (992.5, 492.5)]";"[0, 0]"
1913;0.120770931244;"[5.7008772]";"[(823.5, 384.5)]";"[0]"
1914;0.106812953949;"[5.7008772, 5.7008772]";"[(825.5, 399.5), (606.5, 378.5)]";"[0, 0]"
1915;0.118474006653;"[5.7008772]";"[(824.5, 408.5)]";"[0]"
