frameno;frametime;radious;cir_pos;color
5160;0.117259025574;"[5.7008772, 5.7008772]";"[(1011.5, 211.5), (830.5, 201.5)]";"[0, 0]"
5161;0.151723146439;"[5.7008772, 5.7008772]";"[(1021.5, 213.5), (841.5, 202.5)]";"[0, 0]"
5162;0.137991905212;"[5.7008772, 5.7008772]";"[(1032.5, 214.5), (851.5, 205.5)]";"[0, 0]"
5163;0.13890504837;"[6.3639612, 5.7008772]";"[(1043.5, 217.5), (863.5, 206.5)]";"[0, 0]"
5164;0.128880023956;"[5.7008772]";"[(1052.5, 220.5)]";"[0]"
5165;0.144783973694;"[5.7008772, 5.7008772]";"[(883.5, 214.5), (1063.5, 224.5)]";"[0, 0]"
5166;0.139995098114;"[6.3639612, 5.7008772]";"[(1075.5, 227.5), (908.5, 372.5)]";"[0, 0]"
5167;0.152024030685;"[5.7008772, 5.7008772, 5.7008772]";"[(1087.5, 229.5), (1336.5, 331.5), (920.5, 373.5)]";"[0, 0, 0]"
5168;0.128710985184;"[5.7008772]";"[(1099.5, 229.5)]";"[0]"
5169;0.127357959747;"[5.7008772, 5.7008772]";"[(1113.5, 231.5), (933.5, 222.5)]";"[0, 0]"
5170;0.105098962784;"[5.7008772, 6.3639612]";"[(949.5, 226.5), (1129.5, 234.5)]";"[0, 0]"
5171;0.128549814224;"[5.7008772, 7.905694]";"[(967.5, 229.5), (1396.5, 341.5)]";"[0, 0]"
5172;0.13062620163;"[6.6708322, 7.1063352, 5.7008772]";"[(1168.5, 236.5), (1418.5, 339.5), (987.5, 229.5)]";"[0, 0, 0]"
5173;0.136183977127;"[6.041523, 5.7008772, 6.5192022]";"[(1189.5, 235.5), (1008.5, 228.5), (1442.5, 338.5)]";"[0, 0, 0]"
5174;0.121442079544;"[5.7008772, 5.7008772, 8.276473]";"[(1030.5, 229.5), (1211.5, 235.5), (1466.5, 339.5)]";"[0, 0, 0]"
5175;0.132391929626;"[6.5192022, 5.7008772]";"[(1234.5, 231.5), (1052.5, 226.5)]";"[0, 0]"
5176;0.120594978333;"[5.7008772, 6.041523, 6.041523]";"[(1076.5, 224.5), (1259.5, 229.5), (1517.5, 330.5)]";"[0, 0, 0]"
5177;0.129698991776;"[6.6708322, 8.5146933]";"[(1288.5, 226.5), (1552.5, 327.5)]";"[0, 0]"
5178;0.13533782959;"[6.6708322, 5.7008772]";"[(1323.5, 222.5), (1136.5, 219.5)]";"[0, 0]"
5179;0.148599147797;"[5.7008772, 6.9641943]";"[(1169.5, 215.5), (1357.5, 216.5)]";"[0, 0]"
5180;0.118895053864;"[6.5192022, 5.7008772]";"[(1387.5, 212.5), (1197.5, 211.5)]";"[0, 0]"
5181;0.132066965103;"[6.5192022, 5.7008772, 8.6313381]";"[(1410.5, 206.5), (1220.5, 206.5), (1689.5, 307.5)]";"[0, 0, 0]"
5182;0.155916929245;"[6.5192022]";"[(1427.5, 203.5)]";"[0]"
5183;0.125581026077;"[6.6708322, 5.7008772, 6.9641943]";"[(1434.5, 204.5), (1242.5, 205.5), (748.5, 474.5)]";"[0, 0, 0]"
5184;0.151593208313;"[6.3639612, 5.7008772, 8.6313381]";"[(1431.5, 205.5), (1239.5, 205.5), (1716.5, 303.5)]";"[0, 0, 0]"
5185;0.140192985535;"[6.041523, 5.7008772]";"[(1423.5, 205.5), (1231.5, 205.5)]";"[0, 0]"
5186;0.143495082855;"[5.7008772, 6.3639612]";"[(1221.5, 207.5), (1413.5, 207.5)]";"[0, 0]"
5187;0.112946987152;"[6.6708322, 5.7008772, 6.9641943]";"[(1402.5, 210.5), (1211.5, 210.5), (1682.5, 307.5)]";"[0, 0, 0]"
5188;0.146799087524;"[6.6708322, 5.7008772]";"[(1388.5, 212.5), (1199.5, 212.5)]";"[0, 0]"
5189;0.122956037521;"[6.6708322, 5.7008772]";"[(1374.5, 216.5), (1186.5, 216.5)]";"[0, 0]"
5190;0.119637966156;"[6.5192022, 5.7008772]";"[(1358.5, 220.5), (1171.5, 219.5)]";"[0, 0]"
5191;0.102585792542;"[6.6708322, 5.7008772]";"[(1341.5, 223.5), (1153.5, 221.5)]";"[0, 0]"
5192;0.12256193161;"[6.5192022, 5.7008772, 6.6708322]";"[(1322.5, 225.5), (1135.5, 223.5), (1591.5, 324.5)]";"[0, 0, 0]"
5193;0.111996889114;"[5.7008772, 6.041523]";"[(1131.5, 379.5), (1303.5, 228.5)]";"[0, 0]"
5194;0.129436016083;"[6.3639612, 5.7008772]";"[(1284.5, 232.5), (1100.5, 229.5)]";"[0, 0]"
5195;0.117249965668;"[5.7008772, 6.9641943]";"[(1079.5, 232.5), (1262.5, 235.5)]";"[0, 0]"
5196;0.121626138687;"[6.041523, 5.7008772]";"[(1239.5, 239.5), (1056.5, 235.5)]";"[0, 0]"
5197;0.126805067062;"[6.6708322, 5.7008772]";"[(1213.5, 243.5), (1032.5, 238.5)]";"[0, 0]"
5198;0.119992017746;"[5.7008772, 6.5192022, 6.6708322]";"[(1007.5, 243.5), (1188.5, 249.5), (1445.5, 349.5)]";"[0, 0, 0]"
5199;0.147394895554;"[5.7008772, 5.7008772]";"[(1162.5, 255.5), (982.5, 248.5)]";"[0, 0]"
5200;0.129525899887;"[6.5192022, 5.7008772]";"[(1135.5, 257.5), (971.5, 403.5)]";"[0, 0]"
5201;0.147535800934;"[5.7008772]";"[(926.5, 254.5)]";"[0]"
5202;0.117914199829;"[6.5192022, 5.7008772]";"[(1078.5, 264.5), (898.5, 256.5)]";"[0, 0]"
5203;0.142737865448;"[6.041523]";"[(1053.5, 266.5)]";"[0]"
5204;0.146333932877;"[5.7008772]";"[(852.5, 256.5)]";"[0]"
5205;0.119986057281;"[6.6708322, 6.5192022]";"[(1008.5, 264.5), (844.5, 407.5)]";"[0, 0]"
