frameno;frametime;recarea;cir_pos;color
320;0.0144290924072;"177600";"[(674, 300), (419, 284)]";"[0, 0]"
321;0.0189437866211;"177600";"[(419, 289)]";"[0]"
322;0.0254819393158;"177600";"[(420, 293)]";"[0]"
323;0.017814874649;"177600";"[(674, 313), (419, 297)]";"[0, 0]"
324;0.0197820663452;"177600";"[(422, 300)]";"[0]"
325;0.0198841094971;"177600";"[(678, 321), (419, 303)]";"[0, 0]"
326;0.0188908576965;"177600";"[(678, 322), (423, 306)]";"[0, 0]"
327;0.0240299701691;"177600";"[(678, 327), (426, 311)]";"[0, 0]"
328;0.0162169933319;"177600";"[(679, 333)]";"[0]"
329;0.0207300186157;"177600";"[(681, 337), (426, 319)]";"[0, 0]"
330;0.0198390483856;"177600";"[(685, 345), (431, 327)]";"[0, 0]"
331;0.0188620090485;"177600";"[(691, 355), (436, 338)]";"[0, 0]"
332;0.0192649364471;"177600";"[(695, 363), (444, 347)]";"[0, 0]"
333;0.0201261043549;"177600";"[(442, 355), (696, 370)]";"[0, 0]"
334;0.0115151405334;"177600";"[(697, 379), (445, 363)]";"[0, 0]"
335;0.0168929100037;"177600";"[(697, 383), (446, 369)]";"[0, 0]"
336;0.0119299888611;"177600";"[(449, 372)]";"[0]"
337;0.0117540359497;"177600";"[(702, 390), (452, 375)]";"[0, 0]"
338;0.0225529670715;"177600";"[(451, 379), (702, 393)]";"[0, 0]"
339;0.0112280845642;"177600";"[(704, 397), (452, 382)]";"[0, 0]"
340;0.0185508728027;"177600";"[(703, 401), (450, 385)]";"[0, 0]"
341;0.0157430171967;"177600";"[(454, 388)]";"[0]"
342;0.0203151702881;"177600";"[(454, 391)]";"[0]"
343;0.0182311534882;"177600";"[(453, 395)]";"[0]"
344;0.014888048172;"177600";"[(705, 413), (454, 397)]";"[0, 0]"
345;0.0121560096741;"177600";"[(454, 403)]";"[0]"
346;0.0123708248138;"177600";"[(707, 421), (457, 408)]";"[0, 0]"
347;0.0146570205688;"177600";"[(458, 411)]";"[0]"
348;0.0127029418945;"177600";"[(707, 429), (457, 415)]";"[0, 0]"
349;0.0127189159393;"177600";"[(712, 431), (462, 417)]";"[0, 0]"
350;0.0126340389252;"177600";"[(711, 435)]";"[0]"
351;0.0148918628693;"177600";"[(461, 423)]";"[0]"
352;0.0232548713684;"177600";"[(462, 427)]";"[0]"
353;0.01247382164;"177600";"[(710, 449), (460, 432)]";"[0, 0]"
354;0.013925075531;"177600";"[(463, 439)]";"[0]"
