frameno;frametime;radious;cir_pos;color
83;0.0891239643097;"[6.6708322, 6.6708322]";"[(624, 298), (363, 276)]";"[0, 0]"
84;0.113132953644;"[6.6708322]";"[(364, 277)]";"[0]"
85;0.106928110123;"[]";"[]";"[]"
86;0.106389045715;"[6.6708322, 5.7008772]";"[(627, 298), (366, 276)]";"[0, 0]"
87;0.115226984024;"[5.7008772, 6.6708322]";"[(627, 297), (368, 277)]";"[0, 0]"
88;0.117513895035;"[6.9641943, 6.5192022]";"[(627, 299), (368, 278)]";"[0, 0]"
89;0.107058048248;"[7.905694, 6.6708322]";"[(627, 303), (370, 282)]";"[0, 0]"
90;0.0951731204987;"[6.9641943, 6.6708322]";"[(632, 307), (370, 286)]";"[0, 0]"
91;0.103702068329;"[6.5192022, 5.7008772]";"[(635, 315), (377, 295)]";"[0, 0]"
92;0.110599994659;"[7.7781744]";"[(637, 319)]";"[0]"
93;0.101061105728;"[6.5192022]";"[(382, 300)]";"[0]"
94;0.103105068207;"[5.7008772, 7.3824115]";"[(383, 303), (642, 322)]";"[0, 0]"
95;0.116899967194;"[]";"[]";"[]"
96;0.122063875198;"[]";"[]";"[]"
97;0.114438056946;"[6.5192022, 6.6708322]";"[(641, 310), (384, 289)]";"[0, 0]"
98;0.114223003387;"[]";"[]";"[]"
99;0.0976400375366;"[6.041523, 7.1063352]";"[(635, 307), (378, 286)]";"[0, 0]"
100;0.0890409946442;"[6.5192022, 6.5192022]";"[(633, 302), (374, 282)]";"[0, 0]"
101;0.104744911194;"[6.5192022, 6.6708322]";"[(631, 299), (370, 278)]";"[0, 0]"
102;0.110545158386;"[7.3824115, 6.6708322]";"[(630, 301), (371, 281)]";"[0, 0]"
103;0.116341114044;"[7.3824115]";"[(626, 304)]";"[0]"
104;0.0929780006409;"[]";"[]";"[]"
105;0.117133140564;"[7.905694, 6.5192022]";"[(621, 306), (362, 286)]";"[0, 0]"
106;0.0895659923553;"[6.5192022]";"[(358, 286)]";"[0]"
107;0.0924670696259;"[7.7781744, 6.6708322]";"[(617, 307), (358, 286)]";"[0, 0]"
108;0.107073068619;"[6.5192022]";"[(617, 310)]";"[0]"
109;0.107328891754;"[5.7008772]";"[(357, 289)]";"[0]"
110;0.121665000916;"[]";"[]";"[]"
111;0.0893988609314;"[]";"[]";"[]"
112;0.112288951874;"[6.5192022]";"[(619, 317)]";"[0]"
113;0.124154090881;"[]";"[]";"[]"
114;0.117161989212;"[6.5192022]";"[(617, 318)]";"[0]"
115;0.117105007172;"[5.7008772, 6.5192022]";"[(355, 296), (616, 317)]";"[0, 0]"
116;0.119560003281;"[5.7008772]";"[(355, 296)]";"[0]"
117;0.109295845032;"[6.5192022]";"[(616, 313)]";"[0]"
118;0.107764959335;"[6.6708322]";"[(354, 290)]";"[0]"
119;0.0922260284424;"[5.7008772]";"[(818, 455)]";"[0]"
120;0.113010883331;"[6.6708322]";"[(342, 281)]";"[0]"
121;0.107072114944;"[6.041523]";"[(605, 301)]";"[0]"
122;0.114120960236;"[6.6708322, 6.6708322, 6.6708322]";"[(606, 300), (344, 277), (248, 549)]";"[0, 0, 0]"
123;0.107407093048;"[6.5192022]";"[(611, 301)]";"[0]"
124;0.12029504776;"[6.6708322]";"[(366, 284)]";"[0]"
125;0.123404979706;"[6.6708322]";"[(380, 292)]";"[0]"
126;0.111468076706;"[6.6708322]";"[(641, 313)]";"[0]"
127;0.109601020813;"[6.6708322]";"[(642, 316)]";"[0]"
128;0.112159013748;"[5.7008772]";"[(377, 297)]";"[0]"
129;0.116888999939;"[6.6708322]";"[(376, 294)]";"[0]"
130;0.115705013275;"[6.5192022]";"[(634, 310)]";"[0]"
131;0.119194984436;"[]";"[]";"[]"
132;0.111611127853;"[7.3824115]";"[(632, 305)]";"[0]"
133;0.0914239883423;"[6.6708322]";"[(368, 279)]";"[0]"
134;0.11555814743;"[7.3824115, 7.1063352]";"[(628, 300), (370, 278)]";"[0, 0]"
135;0.115670919418;"[6.6708322]";"[(374, 277)]";"[0]"
136;0.103775024414;"[7.3824115]";"[(632, 301)]";"[0]"
137;0.105266809464;"[5.7008772]";"[(366, 279)]";"[0]"
138;0.109353065491;"[7.7781744, 7.1063352]";"[(619, 303), (361, 283)]";"[0, 0]"
139;0.118100166321;"[5.7008772, 7.905694]";"[(618, 307), (359, 286)]";"[0, 0]"
140;0.0996360778809;"[6.6708322, 7.6485291]";"[(356, 288), (617, 307)]";"[0, 0]"
141;0.0885789394379;"[6.3639612]";"[(619, 311)]";"[0]"
142;0.106746196747;"[6.5192022]";"[(620, 312)]";"[0]"
143;0.118706941605;"[6.5192022, 7.905694]";"[(624, 313), (361, 295)]";"[0, 0]"
144;0.105365991592;"[5.7008772]";"[(364, 298)]";"[0]"
145;0.114739894867;"[6.6708322]";"[(356, 293)]";"[0]"
146;0.117083072662;"[6.041523, 6.6708322]";"[(609, 309), (346, 288)]";"[0, 0]"
