frameno;frametime;recarea;cir_pos;color
95;0.0133709907532;"129480";"[(643, 320)]";"[0]"
96;0.00853300094604;"129480";"[(642, 313)]";"[0]"
97;0.00685405731201;"129480";"[(641, 309), (384, 289)]";"[0, 0]"
98;0.00721597671509;"129480";"[(639, 307)]";"[0]"
99;0.00835990905762;"129480";"[(635, 305), (378, 286)]";"[0, 0]"
100;0.00772714614868;"129480";"[(374, 282)]";"[0]"
101;0.00680303573608;"129480";"[(631, 299), (370, 278)]";"[0, 0]"
102;0.011335849762;"129480";"[(629, 301), (371, 281)]";"[0, 0]"
103;0.0117330551147;"129480";"[(626, 304)]";"[0]"
104;0.00795292854309;"129480";"[(623, 304)]";"[0]"
105;0.00799298286438;"129480";"[(362, 286), (622, 307)]";"[0, 0]"
106;0.00665378570557;"129480";"[(620, 306), (358, 286)]";"[0, 0]"
107;0.00968408584595;"129480";"[(619, 307), (358, 286)]";"[0, 0]"
108;0.00892686843872;"129480";"[(617, 310), (358, 288)]";"[0, 0]"
109;0.00665497779846;"129480";"[(618, 309)]";"[0]"
110;0.00697207450867;"129480";"[(618, 312)]";"[0]"
111;0.00664496421814;"129480";"[(619, 312)]";"[0]"
112;0.00669288635254;"129480";"[(619, 316), (358, 296)]";"[0, 0]"
113;0.0669391155243;"2731330";"[]";"[]"
114;0.00947022438049;"129480";"[(617, 318), (358, 297)]";"[0, 0]"
115;0.0109970569611;"129480";"[(355, 297), (616, 317)]";"[0, 0]"
116;0.012836933136;"129480";"[(615, 316), (355, 296)]";"[0, 0]"
117;0.0115749835968;"129480";"[(616, 313)]";"[0]"
118;0.0132551193237;"129480";"[(614, 310), (354, 290)]";"[0, 0]"
119;0.0129787921906;"129480";"[(609, 307)]";"[0]"
120;0.100315093994;"2801055";"[]";"[]"
121;0.00635695457458;"129480";"[(605, 301)]";"[0]"
122;0.00888800621033;"129480";"[(606, 300), (343, 277)]";"[0, 0]"
123;0.0111589431763;"129480";"[(610, 300)]";"[0]"
124;0.0103189945221;"129480";"[(626, 304), (366, 284)]";"[0, 0]"
125;0.0106718540192;"129480";"[(380, 292)]";"[0]"
126;0.0114679336548;"129480";"[(641, 313), (382, 295)]";"[0, 0]"
127;0.00790905952454;"129480";"[(642, 316), (384, 297)]";"[0, 0]"
128;0.00762987136841;"129480";"[(635, 316), (377, 296)]";"[0, 0]"
129;0.00680685043335;"129480";"[(376, 294), (633, 313)]";"[0, 0]"
130;0.0101931095123;"129480";"[(634, 310)]";"[0]"
131;0.0113461017609;"129480";"[(635, 307)]";"[0]"
132;0.00858688354492;"129480";"[(632, 305)]";"[0]"
133;0.010372877121;"129480";"[(368, 279), (627, 300)]";"[0, 0]"
134;0.00760912895203;"129480";"[(628, 300), (370, 278)]";"[0, 0]"
135;0.00686693191528;"129480";"[(374, 277)]";"[0]"
136;0.00884985923767;"129480";"[(631, 300)]";"[0]"
137;0.0107932090759;"129480";"[(627, 301), (366, 279)]";"[0, 0]"
138;0.0112318992615;"129480";"[(361, 283)]";"[0]"
139;0.0115430355072;"129480";"[(618, 305)]";"[0]"
140;0.00900197029114;"129480";"[(357, 289), (619, 306)]";"[0, 0]"
141;0.0128450393677;"129480";"[(619, 311)]";"[0]"
142;0.012943983078;"129480";"[(620, 312), (360, 294)]";"[0, 0]"
143;0.0118019580841;"129480";"[(624, 313)]";"[0]"
144;0.0128021240234;"129480";"[(625, 313), (364, 298)]";"[0, 0]"
145;0.0399549007416;"349000";"[(828, 456)]";"[0]"
146;0.03839802742;"405600";"[(609, 309), (347, 289)]";"[0, 0]"
147;0.0673139095306;"697680";"[(250, 561)]";"[0]"
148;0.0931599140167;"1155751";"[(343, 289), (605, 308)]";"[0, 0]"
149;0.0108370780945;"130018";"[(346, 289)]";"[0]"
150;0.00705099105835;"130018";"[(344, 290), (605, 307)]";"[0, 0]"
151;0.0112979412079;"130018";"[(342, 291), (603, 308)]";"[0, 0]"
152;0.0135488510132;"130018";"[(345, 293), (607, 311)]";"[0, 0]"
153;0.0132420063019;"130018";"[(611, 309)]";"[0]"
154;0.0131139755249;"130018";"[(612, 304)]";"[0]"
155;0.016086101532;"130018";"[(615, 301)]";"[0]"
156;0.0108289718628;"130018";"[(621, 301)]";"[0]"
157;0.0707230567932;"2642102";"[]";"[]"
