frameno;frametime;recpoint;cir_pos;color
1795;0.00810599327087;"[312, 154, 803, 407]";"[(758, 284)]";"[1]"
1796;0.00774097442627;"[312, 155, 803, 408]";"[(759, 284)]";"[1]"
1797;0.0100948810577;"[313, 155, 804, 408]";"[(759, 285), (509, 276)]";"[1, 1]"
1798;0.0107989311218;"[314, 156, 805, 409]";"[(759, 285), (509, 275)]";"[1, 1]"
1799;0.00909113883972;"[315, 157, 806, 410]";"[(759, 281), (508, 272)]";"[1, 1]"
1800;0.00797295570374;"[318, 158, 809, 411]";"[(759, 281)]";"[1]"
1801;0.00752115249634;"[320, 158, 811, 411]";"[(757, 283)]";"[1]"
1802;0.0159220695496;"[323, 159, 814, 412]";"[(759, 285), (508, 276)]";"[1, 1]"
1803;0.00878596305847;"[323, 159, 814, 412]";"[(760, 284)]";"[1]"
1804;0.0127828121185;"[323, 159, 814, 412]";"[(761, 283), (510, 273)]";"[1, 1]"
1805;0.00998997688293;"[323, 159, 814, 412]";"[(761, 283)]";"[1]"
1806;0.011803150177;"[323, 159, 814, 412]";"[(761, 285), (512, 274)]";"[1, 1]"
1807;0.00912594795227;"[323, 159, 814, 412]";"[(771, 293)]";"[1]"
1808;0.00840091705322;"[323, 159, 814, 412]";"[(777, 295)]";"[1]"
1809;0.0120940208435;"[323, 159, 814, 412]";"[(775, 289), (526, 280)]";"[1, 1]"
