frameno;frametime;radious;cir_pos;color
5512;0.136369943619;"[5.7008772, 5.7008772]";"[(471.5, 274.5), (233.5, 248.5)]";"[1, 1]"
5513;0.134922027588;"[5.7008772, 5.7008772]";"[(476.5, 282.5), (238.5, 257.5)]";"[1, 1]"
5514;0.0977370738983;"[5.7008772, 5.7008772]";"[(484.5, 288.5), (247.5, 263.5)]";"[1, 1]"
5515;0.100523948669;"[5.7008772, 5.7008772]";"[(486.5, 288.5), (249.5, 264.5)]";"[1, 1]"
5516;0.110965013504;"[8.8600225, 5.7008772, 5.7008772]";"[(778.5, 400.5), (480.5, 291.5), (242.5, 268.5)]";"[0, 1, 1]"
5517;0.121668100357;"[8.6313381, 5.7008772, 5.7008772]";"[(801.5, 455.5), (489.5, 302.5), (253.5, 280.5)]";"[0, 1, 1]"
5518;0.1195499897;"[5.7008772, 5.7008772]";"[(513.5, 303.5), (279.5, 283.5)]";"[1, 1]"
5519;0.0971658229828;"[7.1063352, 5.7008772]";"[(820.5, 398.5), (520.5, 295.5)]";"[0, 1]"
5520;0.104908943176;"[5.7008772, 5.7008772]";"[(521.5, 286.5), (286.5, 266.5)]";"[1, 1]"
5521;0.105687141418;"[5.7008772, 5.7008772]";"[(289.5, 249.5), (523.5, 269.5)]";"[1, 1]"
5522;0.130579948425;"[5.7008772, 6.5192022]";"[(530.5, 254.5), (294.5, 234.5)]";"[1, 1]"
5523;0.0963621139526;"[7.6485291, 5.7008772, 5.7008772]";"[(840.5, 402.5), (538.5, 248.5), (304.5, 228.5)]";"[0, 1, 1]"
5524;0.103917837143;"[6.6708322, 5.7008772, 5.7008772]";"[(833.5, 643.5), (540.5, 248.5), (305.5, 228.5)]";"[0, 1, 1]"
5525;0.102139949799;"[5.7008772, 5.7008772]";"[(539.5, 253.5), (305.5, 231.5)]";"[1, 1]"
5526;0.11958694458;"[5.7008772, 5.7008772]";"[(308.5, 237.5), (542.5, 261.5)]";"[1, 1]"
5527;0.117196083069;"[5.7008772, 5.7008772]";"[(310.5, 249.5), (544.5, 273.5)]";"[1, 1]"
5528;0.104537963867;"[5.7008772, 5.7008772]";"[(539.5, 285.5), (305.5, 261.5)]";"[1, 1]"
5529;0.115626096725;"[5.7008772, 5.7008772]";"[(530.5, 291.5), (294.5, 265.5)]";"[1, 1]"
5530;0.125921010971;"[5.7008772, 5.7008772]";"[(515.5, 295.5), (277.5, 267.5)]";"[1, 1]"
5531;0.0955228805542;"[6.6708322]";"[(263.5, 276.5)]";"[1]"
5532;0.112741947174;"[5.7008772, 5.7008772]";"[(492.5, 308.5), (251.5, 277.5)]";"[1, 1]"
5533;0.0953049659729;"[5.7008772, 5.7008772]";"[(477.5, 305.5), (233.5, 275.5)]";"[1, 1]"
5534;0.103703022003;"[6.6708322, 5.7008772]";"[(222.5, 272.5), (468.5, 303.5)]";"[1, 1]"
5535;0.113610982895;"[5.7008772, 5.7008772]";"[(470.5, 287.5), (224.5, 258.5)]";"[1, 1]"
5536;0.0891211032867;"[8.7464275, 5.7008772, 5.7008772]";"[(761.5, 429.5), (228.5, 239.5), (474.5, 266.5)]";"[0, 1, 1]"
5537;0.111279010773;"[5.7008772]";"[(471.5, 258.5)]";"[1]"
5538;0.11287689209;"[5.7008772, 5.7008772, 5.7008772]";"[(465.5, 261.5), (216.5, 233.5), (1520.5, 473.5)]";"[1, 1, 1]"
5539;0.117254018784;"[5.7008772, 5.7008772]";"[(457.5, 272.5), (208.5, 244.5)]";"[1, 1]"
5540;0.119359016418;"[7.6485291, 5.7008772]";"[(769.5, 427.5), (454.5, 287.5)]";"[0, 1]"
5541;0.123927116394;"[5.7008772, 5.7008772]";"[(455.5, 301.5), (206.5, 275.5)]";"[1, 1]"
5542;0.104267835617;"[7.905694, 6.6708322, 5.7008772]";"[(290.5, 462.5), (460.5, 314.5), (211.5, 289.5)]";"[0, 1, 1]"
5543;0.109080076218;"[6.6708322, 5.7008772, 6.6708322]";"[(699.5, 470.5), (215.5, 299.5), (464.5, 324.5)]";"[0, 1, 1]"
5544;0.0931479930878;"[5.7008772, 5.7008772, 5.7008772]";"[(469.5, 338.5), (222.5, 314.5), (1537.5, 535.5)]";"[1, 1, 1]"
5545;0.107887983322;"[5.7008772]";"[(480.5, 347.5)]";"[1]"
5546;0.0985310077667;"[6.6708322, 9.3005381, 5.7008772, 5.7008772]";"[(820.5, 480.5), (341.5, 500.5), (503.5, 347.5), (260.5, 327.5)]";"[0, 0, 1, 1]"
5547;0.0926480293274;"[5.7008772, 5.7008772]";"[(507.5, 335.5), (263.5, 316.5)]";"[1, 1]"
5548;0.102648973465;"[5.7008772, 5.7008772]";"[(505.5, 325.5), (261.5, 305.5)]";"[1, 1]"
5549;0.105267047882;"[5.7008772, 5.7008772, 6.3639612]";"[(502.5, 311.5), (256.5, 290.5), (1587.5, 502.5)]";"[1, 1, 1]"
5550;0.098151922226;"[5.7008772]";"[(499.5, 296.5)]";"[1]"
5551;0.118166208267;"[5.7008772, 5.7008772]";"[(255.5, 264.5), (501.5, 287.5)]";"[1, 1]"
5552;0.101135015488;"[5.7008772]";"[(510.5, 286.5)]";"[1]"
5553;0.111368894577;"[7.7781744, 5.7008772, 5.7008772]";"[(360.5, 443.5), (517.5, 289.5), (271.5, 267.5)]";"[0, 1, 1]"
5554;0.108114004135;"[8.7464275, 5.7008772, 5.7008772]";"[(74.5, 535.5), (514.5, 292.5), (268.5, 267.5)]";"[0, 1, 1]"
5555;0.115753889084;"[6.6708322, 5.7008772, 5.7008772]";"[(348.5, 445.5), (505.5, 294.5), (258.5, 268.5)]";"[0, 1, 1]"
5556;0.109078884125;"[6.5192022, 6.9641943, 5.7008772, 5.7008772]";"[(340.5, 450.5), (853.5, 499.5), (499.5, 300.5), (251.5, 273.5)]";"[0, 0, 1, 1]"
5557;0.113408088684;"[]";"[]";"[]"
5558;0.087620973587;"[7.6485291, 5.7008772, 6.5192022]";"[(813.5, 465.5), (491.5, 320.5), (242.5, 293.5)]";"[0, 1, 1]"
5559;0.089072227478;"[5.7008772, 5.7008772]";"[(489.5, 333.5), (239.5, 303.5)]";"[1, 1]"
5560;0.108006000519;"[6.041523, 6.5192022, 5.7008772, 5.7008772]";"[(804.5, 491.5), (319.5, 493.5), (446.5, 848.5), (479.5, 342.5)]";"[0, 0, 0, 1]"
5561;0.103980064392;"[5.7008772, 6.6708322]";"[(455.5, 341.5), (200.5, 311.5)]";"[1, 1]"
5562;0.136898994446;"[9.1923885, 5.7008772, 6.6708322]";"[(507.5, 410.5), (433.5, 333.5), (174.5, 303.5)]";"[0, 1, 1]"
5563;0.127237081528;"[7.6485291, 5.7008772, 6.6708322]";"[(264.5, 477.5), (431.5, 321.5), (171.5, 291.5)]";"[0, 1, 1]"
5564;0.0978960990906;"[7.905694, 7.1063352, 5.7008772, 5.7008772]";"[(493.5, 381.5), (280.5, 457.5), (310.5, 889.5), (184.5, 269.5)]";"[0, 0, 0, 1]"
5565;0.110373973846;"[5.7008772, 5.7008772]";"[(295.5, 875.5), (196.5, 252.5)]";"[0, 1]"
5566;0.103786945343;"[7.1063352, 6.5192022]";"[(452.5, 344.5), (194.5, 244.5)]";"[0, 1]"
5567;0.103684902191;"[5.7008772, 5.7008772]";"[(244.5, 923.5), (178.5, 244.5)]";"[0, 1]"
5568;0.11682009697;"[6.6708322, 5.7008772]";"[(442.5, 871.5), (167.5, 259.5)]";"[0, 1]"
