frameno;frametime;radious;cir_pos;color
82;0.11788892746;"[6.5192022]";"[(389, 288)]";"[0]"
83;0.116575956345;"[6.5192022, 5.7008772]";"[(648, 306), (389, 290)]";"[0, 0]"
84;0.0921449661255;"[6.041523, 5.7008772]";"[(649, 311), (391, 294)]";"[0, 0]"
85;0.113301038742;"[6.6708322]";"[(392, 297)]";"[0]"
86;0.101265907288;"[6.9641943]";"[(388, 302)]";"[0]"
87;0.122951984406;"[6.6708322]";"[(382, 302)]";"[0]"
88;0.128571033478;"[6.6708322]";"[(382, 300)]";"[0]"
89;0.103629112244;"[]";"[]";"[]"
90;0.118003845215;"[6.6708322, 6.6708322, 5.7008772]";"[(387, 300), (645, 317), (853, 462)]";"[0, 0, 0]"
91;0.089674949646;"[6.5192022]";"[(646, 321)]";"[0]"
92;0.090891122818;"[]";"[]";"[]"
93;0.114752054214;"[7.3824115]";"[(650, 321)]";"[0]"
94;0.0914869308472;"[5.7008772, 5.7008772]";"[(395, 303), (860, 462)]";"[0, 0]"
95;0.110533952713;"[6.6708322]";"[(396, 302)]";"[0]"
96;0.110175848007;"[6.5192022, 6.6708322]";"[(657, 318), (402, 301)]";"[0, 0]"
97;0.0962200164795;"[6.5192022, 5.7008772]";"[(660, 317), (403, 302)]";"[0, 0]"
98;0.0910239219666;"[6.041523]";"[(661, 321)]";"[0]"
99;0.104963064194;"[6.5192022]";"[(406, 308)]";"[0]"
100;0.0968151092529;"[5.7008772]";"[(407, 310)]";"[0]"
101;0.0921821594238;"[5.7008772, 6.6708322]";"[(407, 311), (870, 467)]";"[0, 0]"
102;0.109966039658;"[6.5192022]";"[(664, 326)]";"[0]"
103;0.101464986801;"[6.6708322, 5.7008772]";"[(664, 328), (407, 313)]";"[0, 0]"
104;0.0991189479828;"[6.6708322, 6.6708322]";"[(662, 328), (408, 313)]";"[0, 0]"
105;0.114829778671;"[6.041523, 6.6708322]";"[(663, 329), (408, 313)]";"[0, 0]"
106;0.111546993256;"[6.3639612, 5.7008772]";"[(663, 328), (407, 312)]";"[0, 0]"
107;0.0907030105591;"[6.041523]";"[(663, 327)]";"[0]"
108;0.110991954803;"[5.7008772]";"[(405, 311)]";"[0]"
109;0.0914790630341;"[6.5192022, 5.7008772]";"[(660, 326), (403, 310)]";"[0, 0]"
110;0.0916569232941;"[6.041523]";"[(659, 327)]";"[0]"
111;0.11626791954;"[7.1063352]";"[(404, 310)]";"[0]"
112;0.10533285141;"[6.5192022]";"[(660, 327)]";"[0]"
113;0.0979490280151;"[6.5192022]";"[(660, 325)]";"[0]"
114;0.116703033447;"[6.6708322, 5.7008772]";"[(658, 322), (402, 306)]";"[0, 0]"
115;0.0952880382538;"[7.1063352, 5.7008772]";"[(657, 318), (399, 302)]";"[0, 0]"
116;0.0901999473572;"[6.6708322]";"[(400, 300)]";"[0]"
117;0.0879719257355;"[]";"[]";"[]"
118;0.108396053314;"[6.041523]";"[(655, 315)]";"[0]"
119;0.0934200286865;"[6.6708322]";"[(656, 312)]";"[0]"
120;0.116782188416;"[6.5192022, 5.7008772]";"[(654, 310), (397, 294)]";"[0, 0]"
121;0.106037139893;"[5.7008772]";"[(655, 309)]";"[0]"
122;0.1121301651;"[6.6708322]";"[(656, 303)]";"[0]"
123;0.119777917862;"[6.6708322]";"[(658, 296)]";"[0]"
124;0.11391210556;"[]";"[]";"[]"
125;0.1040558815;"[6.6708322, 6.6708322]";"[(657, 283), (400, 267)]";"[0, 0]"
126;0.10644197464;"[5.7008772, 6.5192022]";"[(399, 265), (657, 282)]";"[0, 0]"
127;0.103756904602;"[]";"[]";"[]"
128;0.115118980408;"[6.041523]";"[(659, 281)]";"[0]"
129;0.104538917542;"[]";"[]";"[]"
130;0.113601922989;"[6.6708322]";"[(406, 263)]";"[0]"
131;0.11511015892;"[6.041523]";"[(663, 277)]";"[0]"
132;0.0893800258636;"[6.6708322]";"[(663, 276)]";"[0]"
133;0.0902400016785;"[6.5192022, 6.6708322]";"[(662, 272), (406, 257)]";"[0, 0]"
134;0.119393825531;"[6.6708322, 6.041523]";"[(408, 247), (665, 263)]";"[0, 0]"
135;0.0955169200897;"[]";"[]";"[]"
136;0.117667913437;"[6.6708322]";"[(408, 238)]";"[0]"
137;0.111497879028;"[6.041523]";"[(665, 251)]";"[0]"
138;0.111118078232;"[6.5192022]";"[(406, 232)]";"[0]"
139;0.113266944885;"[6.6708322]";"[(406, 229)]";"[0]"
140;0.109576940536;"[]";"[]";"[]"
141;0.108842134476;"[6.6708322]";"[(406, 223)]";"[0]"
142;0.0916450023651;"[6.041523, 5.7008772]";"[(665, 237), (405, 221)]";"[0, 0]"
143;0.115176916122;"[6.6708322, 5.7008772]";"[(406, 219), (664, 235)]";"[0, 0]"
144;0.115304946899;"[6.6708322]";"[(406, 217)]";"[0]"
145;0.11548614502;"[6.5192022]";"[(406, 216)]";"[0]"
146;0.117092132568;"[6.6708322]";"[(408, 213)]";"[0]"
147;0.0912499427795;"[6.6708322]";"[(408, 211)]";"[0]"
148;0.112550973892;"[5.7008772]";"[(407, 209)]";"[0]"
149;0.117702960968;"[6.6708322, 5.7008772]";"[(668, 220), (408, 205)]";"[0, 0]"
150;0.110337972641;"[6.6708322, 6.6708322]";"[(410, 203), (667, 218)]";"[0, 0]"
151;0.103180885315;"[]";"[]";"[]"
152;0.114464998245;"[6.6708322]";"[(418, 193)]";"[0]"
153;0.112793922424;"[]";"[]";"[]"
154;0.114438056946;"[6.9641943, 5.7008772]";"[(681, 198), (421, 184)]";"[0, 0]"
155;0.107764005661;"[6.6708322]";"[(420, 180)]";"[0]"
156;0.111721038818;"[6.6708322]";"[(422, 178)]";"[0]"
157;0.110311031342;"[6.6708322, 7.1063352]";"[(680, 187), (422, 174)]";"[0, 0]"
158;0.115187883377;"[6.041523, 5.7008772]";"[(679, 185), (419, 170)]";"[0, 0]"
159;0.119051933289;"[6.041523, 5.7008772]";"[(679, 183), (419, 167)]";"[0, 0]"
160;0.0913960933685;"[6.6708322]";"[(680, 178)]";"[0]"
161;0.0997669696808;"[6.6708322, 6.6708322]";"[(678, 175), (420, 162)]";"[0, 0]"
162;0.109420061111;"[]";"[]";"[]"
163;0.10626077652;"[5.7008772]";"[(677, 171)]";"[0]"
164;0.114719152451;"[6.6708322]";"[(674, 167)]";"[0]"
165;0.110190868378;"[6.6708322]";"[(414, 149)]";"[0]"
166;0.107614994049;"[5.7008772]";"[(885, 305)]";"[0]"
167;0.112040996552;"[]";"[]";"[]"
168;0.126855134964;"[6.6708322]";"[(406, 137)]";"[0]"
169;0.105815887451;"[6.6708322, 5.7008772, 6.041523]";"[(408, 132), (884, 294), (617, 681)]";"[0, 0, 0]"
170;0.120369911194;"[6.6708322]";"[(406, 129)]";"[0]"
171;0.119220972061;"[6.9641943]";"[(410, 127)]";"[0]"
172;0.123342037201;"[6.9641943]";"[(409, 125)]";"[0]"
173;0.115926027298;"[]";"[]";"[]"
174;0.10836815834;"[]";"[]";"[]"
175;0.109738111496;"[6.9641943]";"[(404, 116)]";"[0]"
176;0.117080926895;"[6.9641943, 6.6708322]";"[(668, 127), (406, 114)]";"[0, 0]"
177;0.11668586731;"[]";"[]";"[]"
178;0.11531496048;"[]";"[]";"[]"
179;0.105978012085;"[6.6708322]";"[(402, 105)]";"[0]"
180;0.0974440574646;"[]";"[]";"[]"
181;0.0983109474182;"[6.6708322]";"[(402, 97)]";"[0]"
182;0.0983428955078;"[6.3639612]";"[(664, 108)]";"[0]"
183;0.136214017868;"[]";"[]";"[]"
184;0.09042096138;"[]";"[]";"[]"
185;0.117500066757;"[]";"[]";"[]"
186;0.138463973999;"[6.5192022, 5.7008772]";"[(663, 88), (397, 72)]";"[0, 0]"
187;0.111209869385;"[6.6708322, 5.7008772]";"[(399, 67), (880, 231)]";"[0, 0]"
188;0.111994981766;"[7.3824115]";"[(665, 77)]";"[0]"
189;0.11615395546;"[6.5192022]";"[(664, 72)]";"[0]"
190;0.0930669307709;"[6.9641943, 6.6708322]";"[(400, 53), (664, 69)]";"[0, 0]"
191;0.106251955032;"[6.6708322]";"[(400, 50)]";"[0]"
192;0.101374864578;"[7.1063352, 6.9641943]";"[(402, 47), (668, 62)]";"[0, 0]"
193;0.109137058258;"[]";"[]";"[]"
194;0.121819972992;"[6.6708322, 6.3639612]";"[(404, 40), (671, 56)]";"[0, 0]"
195;0.103332042694;"[7.3824115]";"[(407, 37)]";"[0]"
196;0.108475923538;"[]";"[]";"[]"
197;0.107339143753;"[7.1063352]";"[(675, 50)]";"[0]"
198;0.0921609401703;"[6.9641943]";"[(408, 32)]";"[0]"
199;0.117490053177;"[5.7008772, 5.7008772]";"[(411, 31), (678, 49)]";"[0, 0]"
200;0.108355045319;"[6.041523, 6.6708322]";"[(679, 47), (414, 30)]";"[0, 0]"
201;0.106544017792;"[]";"[]";"[]"
202;0.106380939484;"[6.6708322, 7.1063352]";"[(415, 24), (681, 39)]";"[0, 0]"
203;0.107190847397;"[6.5192022, 6.6708322]";"[(682, 38), (414, 22)]";"[0, 0]"
204;0.0975880622864;"[6.6708322]";"[(418, 20)]";"[0]"
205;0.101166009903;"[7.1063352]";"[(420, 18)]";"[0]"
206;0.0991518497467;"[]";"[]";"[]"
207;0.119426965714;"[6.041523, 6.9641943]";"[(685, 29), (416, 12)]";"[0, 0]"
208;0.107263803482;"[]";"[]";"[]"
209;0.126280069351;"[6.6708322, 6.041523]";"[(414, 8), (681, 25)]";"[0, 0]"
210;0.118964910507;"[6.041523]";"[(679, 23)]";"[0]"
211;0.0928020477295;"[7.1063352]";"[(677, 20)]";"[0]"
