frameno;frametime;red_count;green_count;red_pos;green_pos
835;0.0909910202026;0;1;"[]";"[[727.5, 700.5]]"
836;0.117725133896;0;1;"[]";"[[726.5, 706.5]]"
837;0.118957996368;0;1;"[]";"[[726.5, 711.5]]"
838;0.0966770648956;0;1;"[]";"[[726.5, 718.5]]"
839;0.106755018234;0;1;"[]";"[[725.5, 724.5]]"
840;0.114116191864;0;1;"[]";"[[723.5, 729.5]]"
841;0.0903120040894;0;1;"[]";"[[723.5, 741.5]]"
842;0.105870962143;0;1;"[]";"[[723.5, 747.5]]"
843;0.143198013306;0;1;"[]";"[[723.5, 753.5]]"
844;0.113942146301;0;1;"[]";"[[722.5, 759.5]]"
845;0.108868837357;0;1;"[]";"[[720.5, 765.5]]"
846;0.103913068771;0;1;"[]";"[[719.5, 769.5]]"
847;0.122912883759;0;1;"[]";"[[720.5, 772.5]]"
848;0.121991157532;0;1;"[]";"[[721.5, 775.5]]"
849;0.0908119678497;0;1;"[]";"[[469.5, 800.5]]"
850;0.137146949768;0;1;"[]";"[[721.5, 782.5]]"
851;0.0976259708405;0;2;"[]";"[[721.5, 789.5], [471.5, 777.5]]"
852;0.101350784302;0;1;"[]";"[[721.5, 797.5]]"
853;0.112887144089;0;1;"[]";"[[719.5, 805.5]]"
854;0.123422861099;0;1;"[]";"[[718.5, 811.5]]"
855;0.119874000549;0;1;"[]";"[[717.5, 817.5]]"
856;0.118901014328;0;1;"[]";"[[717.5, 821.5]]"
857;0.114031076431;0;1;"[]";"[[715.5, 826.5]]"
858;0.115885972977;0;1;"[]";"[[715.5, 829.5]]"
859;0.118178129196;0;1;"[]";"[[715.5, 835.5]]"
860;0.110357046127;0;1;"[]";"[[715.5, 840.5]]"
861;0.111302137375;0;2;"[]";"[[462.5, 832.5], [714.5, 844.5]]"
862;0.117430925369;0;1;"[]";"[[716.5, 850.5]]"
863;0.0895431041718;0;2;"[]";"[[714.5, 854.5], [460.5, 843.5]]"
864;0.115904092789;0;2;"[]";"[[712.5, 860.5], [459.5, 847.5]]"
865;0.0900790691376;0;1;"[]";"[[710.5, 863.5]]"
866;0.108873844147;0;1;"[]";"[[711.5, 865.5]]"
867;0.121026039124;0;2;"[]";"[[711.5, 867.5], [458.5, 855.5]]"
868;0.114218950272;0;2;"[]";"[[710.5, 869.5], [454.5, 855.5]]"
869;0.116549015045;0;1;"[]";"[[709.5, 870.5]]"
870;0.0933270454407;0;1;"[]";"[[710.5, 873.5]]"
871;0.11262512207;0;1;"[]";"[[711.5, 878.5]]"
872;0.0900211334229;0;2;"[]";"[[456.5, 869.5], [711.5, 880.5]]"
873;0.0903542041779;0;1;"[]";"[[711.5, 883.5]]"
874;0.0907490253448;0;1;"[]";"[[709.5, 887.5]]"
875;0.101454973221;0;0;"[]";"[]"
876;0.111941099167;0;2;"[]";"[[708.5, 895.5], [453.5, 883.5]]"
877;0.0981390476227;0;2;"[]";"[[706.5, 896.5], [450.5, 886.5]]"
878;0.0968401432037;0;2;"[]";"[[706.5, 898.5], [450.5, 887.5]]"
879;0.0897691249847;0;2;"[]";"[[707.5, 898.5], [451.5, 887.5]]"
880;0.111436128616;0;2;"[]";"[[451.5, 887.5], [707.5, 899.5]]"
881;0.104896068573;0;1;"[]";"[[707.5, 901.5]]"
882;0.109600067139;0;1;"[]";"[[707.5, 903.5]]"
883;0.117388963699;0;2;"[]";"[[707.5, 906.5], [453.5, 895.5]]"
884;0.0897209644318;0;2;"[]";"[[453.5, 897.5], [709.5, 907.5]]"
885;0.0898110866547;0;2;"[]";"[[453.5, 897.5], [709.5, 909.5]]"
886;0.110086917877;0;2;"[]";"[[708.5, 910.5], [452.5, 900.5]]"
887;0.110021114349;0;1;"[]";"[[708.5, 914.5]]"
888;0.110230922699;0;1;"[]";"[[708.5, 917.5]]"
889;0.109476089478;0;0;"[]";"[]"
890;0.112950086594;0;1;"[]";"[[708.5, 921.5]]"
891;0.110601902008;0;2;"[]";"[[453.5, 911.5], [709.5, 923.5]]"
892;0.114854097366;0;1;"[]";"[[710.5, 924.5]]"
893;0.120545148849;0;2;"[]";"[[710.5, 929.5], [455.5, 918.5]]"
894;0.115051031113;0;2;"[]";"[[711.5, 936.5], [455.5, 925.5]]"
895;0.0915729999542;0;2;"[]";"[[450.5, 934.5], [708.5, 946.5]]"
896;0.10941696167;0;2;"[]";"[[704.5, 954.5], [446.5, 942.5]]"
897;0.0919301509857;0;2;"[]";"[[703.5, 959.5], [445.5, 949.5]]"
898;0.109483003616;0;2;"[]";"[[702.5, 965.5], [444.5, 952.5]]"
899;0.0984590053558;0;0;"[]";"[]"
900;0.105568885803;0;1;"[]";"[[701.5, 969.5]]"
901;0.110025167465;0;2;"[]";"[[702.5, 974.5], [444.5, 962.5]]"
902;0.112555027008;0;1;"[]";"[[703.5, 977.5]]"
903;0.117365121841;0;2;"[]";"[[702.5, 979.5], [444.5, 968.5]]"
904;0.121851921082;0;2;"[]";"[[442.5, 972.5], [701.5, 983.5]]"
905;0.120251893997;0;2;"[]";"[[701.5, 985.5], [442.5, 975.5]]"
906;0.0906889438629;0;2;"[]";"[[700.5, 989.5], [439.5, 977.5]]"
907;0.0893850326538;0;1;"[]";"[[440.5, 982.5]]"
908;0.0890970230103;0;1;"[]";"[[701.5, 996.5]]"
909;0.0953409671783;0;2;"[]";"[[700.5, 997.5], [443.5, 987.5]]"
910;0.107288122177;0;1;"[]";"[[442.5, 988.5]]"
911;0.0894219875336;0;2;"[]";"[[703.5, 1001.5], [440.5, 989.5]]"
912;0.0895991325378;0;1;"[]";"[[442.5, 992.5]]"
913;0.0895907878876;0;1;"[]";"[[704.5, 1006.5]]"
914;0.0895268917084;0;2;"[]";"[[442.5, 996.5], [702.5, 1007.5]]"
915;0.0897090435028;0;1;"[]";"[[702.5, 1005.5]]"
916;0.114165782928;0;2;"[]";"[[703.5, 1003.5], [441.5, 993.5]]"
917;0.119325876236;0;1;"[]";"[[703.5, 1003.5]]"
918;0.119513988495;0;2;"[]";"[[441.5, 992.5], [700.5, 1002.5]]"
919;0.122568845749;0;2;"[]";"[[702.5, 1001.5], [442.5, 989.5]]"
920;0.121022939682;0;2;"[]";"[[442.5, 983.5], [702.5, 995.5]]"
921;0.0886528491974;0;2;"[]";"[[702.5, 982.5], [441.5, 973.5]]"
922;0.0880899429321;0;2;"[]";"[[441.5, 961.5], [701.5, 972.5]]"
923;0.109027147293;0;1;"[]";"[[440.5, 949.5]]"
924;0.0880610942841;0;2;"[]";"[[440.5, 936.5], [702.5, 944.5]]"
925;0.114719867706;0;2;"[]";"[[441.5, 917.5], [703.5, 925.5]]"
926;0.121584892273;0;1;"[]";"[[443.5, 897.5]]"
927;0.0884461402893;0;1;"[]";"[[444.5, 879.5]]"
928;0.111638069153;0;1;"[]";"[[444.5, 863.5]]"
929;0.112134933472;0;1;"[]";"[[446.5, 848.5]]"
930;0.0964179039001;0;0;"[]";"[]"
931;0.105576992035;0;1;"[]";"[[447.5, 815.5]]"
932;0.106966018677;0;1;"[]";"[[447.5, 792.5]]"
933;0.107897043228;0;1;"[]";"[[449.5, 778.5]]"
934;0.087651014328;0;1;"[]";"[[451.5, 769.5]]"
935;0.11491894722;0;1;"[]";"[[450.5, 763.5]]"
936;0.0885820388794;0;1;"[]";"[[449.5, 750.5]]"
937;0.115114927292;0;1;"[]";"[[450.5, 741.5]]"
938;0.0923850536346;0;1;"[]";"[[451.5, 731.5]]"
939;0.113729000092;0;1;"[]";"[[451.5, 723.5]]"
940;0.116415977478;0;1;"[]";"[[451.5, 715.5]]"
941;0.116886138916;0;1;"[]";"[[451.5, 709.5]]"
942;0.1245200634;1;2;"[[840.5, 1048.5]]";"[[453.5, 700.5], [707.5, 711.5]]"
943;0.108149051666;0;2;"[]";"[[455.5, 691.5], [710.5, 701.5]]"
944;0.108694076538;0;2;"[]";"[[456.5, 685.5], [710.5, 694.5]]"
945;0.110520839691;0;1;"[]";"[[455.5, 682.5]]"
946;0.115998029709;0;1;"[]";"[[454.5, 679.5]]"
947;0.0898230075836;0;2;"[]";"[[454.5, 675.5], [706.5, 684.5]]"
948;0.116847991943;0;1;"[]";"[[708.5, 678.5]]"
949;0.089861869812;0;1;"[]";"[[709.5, 669.5]]"
950;0.114055156708;0;1;"[]";"[[709.5, 659.5]]"
951;0.0957200527191;0;1;"[]";"[[708.5, 647.5]]"
952;0.117582082748;0;2;"[]";"[[707.5, 637.5], [455.5, 628.5]]"
953;0.116848945618;0;1;"[]";"[[708.5, 631.5]]"
954;0.117144107819;1;1;"[[668.5, 785.5]]";"[[708.5, 626.5]]"
955;0.0976932048798;0;1;"[]";"[[709.5, 620.5]]"
956;0.110196828842;0;1;"[]";"[[708.5, 615.5]]"
957;0.091048002243;0;1;"[]";"[[707.5, 610.5]]"
958;0.115975141525;0;1;"[]";"[[459.5, 596.5]]"
959;0.1077439785;1;1;"[[1003.5, 1029.5]]";"[[712.5, 603.5]]"
960;0.118391990662;0;2;"[]";"[[715.5, 597.5], [465.5, 587.5]]"
961;0.114120006561;0;2;"[]";"[[717.5, 588.5], [467.5, 579.5]]"
962;0.102033138275;0;1;"[]";"[[718.5, 580.5]]"
963;0.112248897552;0;2;"[]";"[[717.5, 571.5], [468.5, 560.5]]"
964;0.12038397789;0;2;"[]";"[[716.5, 563.5], [464.5, 552.5]]"
965;0.0892810821533;0;1;"[]";"[[715.5, 558.5]]"
966;0.0899980068207;0;1;"[]";"[[716.5, 551.5]]"
967;0.105651855469;0;1;"[]";"[[717.5, 545.5]]"
968;0.11027598381;1;1;"[[883.5, 826.5]]";"[[718.5, 540.5]]"
969;0.120822906494;0;2;"[]";"[[717.5, 533.5], [468.5, 522.5]]"
970;0.118474960327;0;1;"[]";"[[715.5, 525.5]]"
971;0.115243911743;0;2;"[]";"[[713.5, 519.5], [463.5, 507.5]]"
972;0.0926558971405;0;2;"[]";"[[713.5, 511.5], [464.5, 499.5]]"
973;0.106173038483;0;1;"[]";"[[716.5, 499.5]]"
974;0.119697093964;0;1;"[]";"[[718.5, 483.5]]"
975;0.0953660011292;0;1;"[]";"[[719.5, 474.5]]"
976;0.110868215561;0;1;"[]";"[[467.5, 454.5]]"
977;0.0910580158234;0;1;"[]";"[[715.5, 459.5]]"
978;0.115336894989;0;1;"[]";"[[713.5, 456.5]]"
979;0.114519119263;0;2;"[]";"[[461.5, 441.5], [711.5, 454.5]]"
980;0.119240045547;0;2;"[]";"[[461.5, 436.5], [711.5, 448.5]]"
981;0.0912420749664;0;2;"[]";"[[712.5, 443.5], [461.5, 431.5]]"
982;0.101672887802;0;0;"[]";"[]"
983;0.113796949387;0;1;"[]";"[[710.5, 428.5]]"
984;0.109638929367;0;1;"[]";"[[457.5, 407.5]]"
985;0.106839179993;1;2;"[[1044.5, 800.5]]";"[[706.5, 407.5], [455.5, 395.5]]"
986;0.116766929626;0;1;"[]";"[[454.5, 384.5]]"
987;0.0909440517426;1;1;"[[818.5, 614.5]]";"[[706.5, 385.5]]"
988;0.108700037003;1;2;"[[903.5, 648.5]]";"[[452.5, 362.5], [705.5, 375.5]]"
989;0.114365100861;0;2;"[]";"[[705.5, 366.5], [452.5, 354.5]]"
990;0.113776922226;0;2;"[]";"[[705.5, 362.5], [452.5, 350.5]]"
991;0.110274076462;0;1;"[]";"[[705.5, 357.5]]"
992;0.118264913559;0;2;"[]";"[[705.5, 351.5], [452.5, 338.5]]"
993;0.107272148132;0;2;"[]";"[[704.5, 348.5], [452.5, 335.5]]"
994;0.103257894516;0;1;"[]";"[[703.5, 344.5]]"
995;0.117857933044;0;1;"[]";"[[702.5, 340.5]]"
996;0.114718914032;0;2;"[]";"[[702.5, 332.5], [449.5, 319.5]]"
997;0.115680932999;0;1;"[]";"[[703.5, 322.5]]"
998;0.0927159786224;0;2;"[]";"[[450.5, 299.5], [703.5, 313.5]]"
999;0.116306066513;0;1;"[]";"[[703.5, 301.5]]"
1000;0.106793880463;0;0;"[]";"[]"
1001;0.0911269187927;0;0;"[]";"[]"
1002;0.110249042511;0;1;"[]";"[[700.5, 266.5]]"
1003;0.109317064285;0;2;"[]";"[[700.5, 258.5], [445.5, 245.5]]"
1004;0.11154294014;1;1;"[[390.5, 508.5]]";"[[699.5, 250.5]]"
1005;0.110321998596;0;1;"[]";"[[698.5, 241.5]]"
1006;0.100506067276;0;1;"[]";"[[696.5, 233.5]]"
1007;0.109149932861;0;1;"[]";"[[693.5, 222.5]]"
1008;0.0907170772552;0;2;"[]";"[[692.5, 212.5], [435.5, 199.5]]"
1009;0.12477684021;0;1;"[]";"[[692.5, 200.5]]"
1010;0.103634119034;0;2;"[]";"[[691.5, 187.5], [433.5, 175.5]]"
1011;0.122698068619;0;2;"[]";"[[690.5, 177.5], [432.5, 165.5]]"
1012;0.115774869919;0;2;"[]";"[[431.5, 157.5], [690.5, 169.5]]"
1013;0.109472036362;0;1;"[]";"[[689.5, 161.5]]"
1014;0.108193874359;0;2;"[]";"[[688.5, 152.5], [427.5, 139.5]]"
1015;0.0916409492493;0;1;"[]";"[[687.5, 143.5]]"
1016;0.119691848755;0;1;"[]";"[[426.5, 126.5]]"
1017;0.0887219905853;1;1;"[[606.5, 367.5]]";"[[687.5, 136.5]]"
1018;0.11737203598;0;1;"[]";"[[687.5, 132.5]]"
1019;0.104624986649;1;1;"[[616.5, 363.5]]";"[[687.5, 133.5]]"
1020;0.11426615715;0;2;"[]";"[[687.5, 134.5], [425.5, 120.5]]"
1021;0.117438077927;0;2;"[]";"[[687.5, 131.5], [426.5, 119.5]]"
1022;0.109658956528;0;2;"[]";"[[687.5, 131.5], [426.5, 118.5]]"
1023;0.112107038498;0;1;"[]";"[[687.5, 129.5]]"
1024;0.106765985489;0;2;"[]";"[[688.5, 128.5], [426.5, 115.5]]"
1025;0.113940954208;0;2;"[]";"[[425.5, 113.5], [687.5, 126.5]]"
1026;0.111902952194;1;2;"[[864.5, 423.5]]";"[[424.5, 111.5], [686.5, 124.5]]"
1027;0.0924468040466;1;2;"[[645.5, 349.5]]";"[[684.5, 120.5], [422.5, 107.5]]"
1028;0.113229990005;0;2;"[]";"[[419.5, 105.5], [681.5, 118.5]]"
1029;0.0933718681335;0;2;"[]";"[[682.5, 118.5], [418.5, 103.5]]"
1030;0.0907728672028;1;2;"[[27.5, 412.5]]";"[[681.5, 113.5], [418.5, 101.5]]"
1031;0.110229969025;1;2;"[[53.5, 407.5]]";"[[681.5, 113.5], [418.5, 99.5]]"
1032;0.113379001617;0;2;"[]";"[[680.5, 110.5], [415.5, 96.5]]"
1033;0.107671976089;0;1;"[]";"[[680.5, 106.5]]"
1034;0.0938410758972;0;1;"[]";"[[678.5, 103.5]]"
1035;0.124177932739;0;1;"[]";"[[677.5, 102.5]]"
1036;0.105493068695;0;1;"[]";"[[678.5, 102.5]]"
1037;0.114781856537;0;2;"[]";"[[679.5, 100.5], [415.5, 86.5]]"
1038;0.115229129791;0;2;"[]";"[[415.5, 85.5], [679.5, 99.5]]"
1039;0.113388061523;0;1;"[]";"[[679.5, 98.5]]"
1040;0.112385988235;0;2;"[]";"[[680.5, 99.5], [416.5, 85.5]]"
1041;0.119653940201;0;2;"[]";"[[679.5, 97.5], [415.5, 84.5]]"
1042;0.115644931793;0;2;"[]";"[[679.5, 98.5], [415.5, 84.5]]"
1043;0.0956430435181;1;2;"[[1021.5, 436.5]]";"[[682.5, 98.5], [418.5, 84.5]]"
1044;0.1106569767;1;1;"[[1022.5, 436.5]]";"[[683.5, 97.5]]"
1045;0.115943193436;0;2;"[]";"[[420.5, 84.5], [685.5, 98.5]]"
1046;0.109755992889;0;2;"[]";"[[687.5, 99.5], [424.5, 86.5]]"
1047;0.111896038055;0;2;"[]";"[[427.5, 89.5], [690.5, 103.5]]"
1048;0.106816053391;0;2;"[]";"[[691.5, 105.5], [429.5, 92.5]]"
1049;0.115938901901;0;1;"[]";"[[692.5, 109.5]]"
1050;0.112964868546;0;2;"[]";"[[693.5, 113.5], [431.5, 99.5]]"
1051;0.103006124496;1;1;"[[395.5, 370.5]]";"[[433.5, 104.5]]"
1052;0.0938560962677;1;2;"[[407.5, 372.5]]";"[[697.5, 121.5], [433.5, 108.5]]"
1053;0.107193946838;1;2;"[[419.5, 374.5]]";"[[437.5, 111.5], [697.5, 123.5]]"
1054;0.0910198688507;1;2;"[[430.5, 375.5]]";"[[699.5, 125.5], [438.5, 113.5]]"
1055;0.102515935898;0;2;"[]";"[[699.5, 129.5], [437.5, 116.5]]"
1056;0.112494945526;1;2;"[[450.5, 380.5]]";"[[700.5, 134.5], [440.5, 121.5]]"
1057;0.112334012985;1;2;"[[461.5, 384.5]]";"[[701.5, 139.5], [440.5, 126.5]]"
1058;0.0930910110474;1;1;"[[469.5, 386.5]]";"[[439.5, 129.5]]"
1059;0.108162164688;0;2;"[]";"[[699.5, 142.5], [439.5, 130.5]]"
1060;0.11585521698;0;2;"[]";"[[699.5, 143.5], [439.5, 131.5]]"
1061;0.102834939957;0;1;"[]";"[[440.5, 132.5]]"
1062;0.106236934662;0;2;"[]";"[[441.5, 133.5], [700.5, 145.5]]"
1063;0.115653991699;0;2;"[]";"[[700.5, 145.5], [440.5, 134.5]]"
1064;0.109519004822;0;1;"[]";"[[699.5, 147.5]]"
1065;0.113785028458;0;1;"[]";"[[699.5, 149.5]]"
1066;0.0954461097717;1;1;"[[531.5, 394.5]]";"[[699.5, 153.5]]"
1067;0.109703063965;0;1;"[]";"[[700.5, 161.5]]"
1068;0.111900091171;0;1;"[]";"[[700.5, 168.5]]"
1069;0.107976198196;1;1;"[[550.5, 410.5]]";"[[700.5, 173.5]]"
1070;0.113974094391;0;1;"[]";"[[700.5, 176.5]]"
1071;0.109198093414;0;2;"[]";"[[699.5, 178.5], [440.5, 167.5]]"
1072;0.118694067001;0;1;"[]";"[[699.5, 181.5]]"
1073;0.0921840667725;0;1;"[]";"[[699.5, 185.5]]"
1074;0.124633073807;0;2;"[]";"[[699.5, 189.5], [440.5, 178.5]]"
1075;0.0913281440735;0;1;"[]";"[[700.5, 195.5]]"
1076;0.10952091217;0;2;"[]";"[[700.5, 205.5], [443.5, 194.5]]"
1077;0.110054969788;0;1;"[]";"[[701.5, 216.5]]"
1078;0.116482973099;1;1;"[[31.5, 477.5]]";"[[702.5, 225.5]]"
1079;0.0918009281158;1;2;"[[56.5, 491.5]]";"[[703.5, 241.5], [448.5, 231.5]]"
1080;0.113641023636;1;1;"[[81.5, 506.5]]";"[[705.5, 255.5]]"
1081;0.116699934006;0;1;"[]";"[[707.5, 273.5]]"
1082;0.103911161423;0;0;"[]";"[]"
1083;0.108990907669;0;1;"[]";"[[713.5, 315.5]]"
1084;0.111893892288;0;2;"[]";"[[458.5, 319.5], [710.5, 329.5]]"
1085;0.10897397995;0;2;"[]";"[[707.5, 338.5], [455.5, 328.5]]"
1086;0.101392030716;1;2;"[[185.5, 587.5]]";"[[452.5, 338.5], [705.5, 349.5]]"
1087;0.127061843872;0;2;"[]";"[[704.5, 357.5], [450.5, 348.5]]"
1088;0.0903639793396;0;1;"[]";"[[450.5, 357.5]]"
1089;0.114130020142;0;1;"[]";"[[449.5, 363.5]]"
1090;0.115005970001;0;2;"[]";"[[447.5, 365.5], [699.5, 374.5]]"
1091;0.117939949036;0;2;"[]";"[[700.5, 374.5], [447.5, 365.5]]"
1092;0.109436988831;0;2;"[]";"[[701.5, 373.5], [447.5, 364.5]]"
1093;0.113646030426;0;2;"[]";"[[701.5, 371.5], [448.5, 363.5]]"
1094;0.108608961105;0;2;"[]";"[[701.5, 370.5], [448.5, 361.5]]"
1095;0.112791061401;0;1;"[]";"[[702.5, 367.5]]"
1096;0.0901720523834;1;1;"[[327.5, 592.5]]";"[[701.5, 364.5]]"
1097;0.0945460796356;0;2;"[]";"[[450.5, 356.5], [703.5, 365.5]]"
1098;0.0902650356293;0;1;"[]";"[[706.5, 367.5]]"
1099;0.109967947006;0;0;"[]";"[]"
1100;0.1139960289;0;2;"[]";"[[461.5, 365.5], [713.5, 372.5]]"
1101;0.112030029297;0;2;"[]";"[[463.5, 365.5], [714.5, 372.5]]"
1102;0.115485191345;0;2;"[]";"[[463.5, 363.5], [716.5, 370.5]]"
1103;0.108646869659;0;2;"[]";"[[467.5, 360.5], [719.5, 368.5]]"
1104;0.109576940536;0;2;"[]";"[[472.5, 357.5], [723.5, 365.5]]"
1105;0.104511022568;1;1;"[[556.5, 583.5]]";"[[726.5, 364.5]]"
1106;0.108196020126;0;2;"[]";"[[480.5, 356.5], [729.5, 365.5]]"
1107;0.111932992935;1;2;"[[1070.5, 651.5]]";"[[481.5, 357.5], [733.5, 365.5]]"
1108;0.121299028397;0;1;"[]";"[[486.5, 357.5]]"
1109;0.113498926163;0;2;"[]";"[[492.5, 358.5], [741.5, 366.5]]"
1110;0.111745834351;0;1;"[]";"[[745.5, 365.5]]"
1111;0.115033864975;0;1;"[]";"[[748.5, 364.5]]"
1112;0.112678050995;0;2;"[]";"[[500.5, 353.5], [749.5, 360.5]]"
1113;0.090558052063;1;2;"[[629.5, 572.5]]";"[[749.5, 359.5], [500.5, 350.5]]"
1114;0.113103151321;0;1;"[]";"[[751.5, 357.5]]"
1115;0.110327959061;0;1;"[]";"[[753.5, 357.5]]"
1116;0.115973949432;1;1;"[[652.5, 568.5]]";"[[756.5, 357.5]]"
1117;0.112616062164;0;1;"[]";"[[759.5, 357.5]]"
1118;0.0892641544342;0;0;"[]";"[]"
1119;0.108795166016;0;1;"[]";"[[762.5, 358.5]]"
1120;0.108613014221;0;1;"[]";"[[758.5, 356.5]]"
1121;0.11155796051;1;2;"[[1017.5, 607.5]]";"[[509.5, 349.5], [757.5, 356.5]]"
1122;0.113010168076;0;2;"[]";"[[756.5, 355.5], [508.5, 349.5]]"
1123;0.0949819087982;0;1;"[]";"[[755.5, 355.5]]"
1124;0.111481904984;0;2;"[]";"[[505.5, 347.5], [753.5, 354.5]]"
1125;0.0939190387726;0;1;"[]";"[[754.5, 353.5]]"
1126;0.10006403923;0;1;"[]";"[[507.5, 345.5]]"
1127;0.113750934601;0;1;"[]";"[[757.5, 352.5]]"
1128;0.117110013962;0;2;"[]";"[[509.5, 345.5], [759.5, 352.5]]"
1129;0.115520954132;0;1;"[]";"[[762.5, 353.5]]"
1130;0.110763072968;0;2;"[]";"[[519.5, 345.5], [766.5, 351.5]]"
1131;0.0970861911774;0;1;"[]";"[[775.5, 348.5]]"
1132;0.112571001053;0;1;"[]";"[[786.5, 344.5]]"
1133;0.113229990005;0;1;"[]";"[[797.5, 339.5]]"
1134;0.0888319015503;0;1;"[]";"[[803.5, 337.5]]"
1135;0.105298995972;0;2;"[]";"[[560.5, 329.5], [805.5, 335.5]]"
1136;0.0964782238007;0;2;"[]";"[[807.5, 334.5], [562.5, 327.5]]"
1137;0.093024969101;0;2;"[]";"[[564.5, 326.5], [811.5, 334.5]]"
1138;0.110419034958;0;1;"[]";"[[817.5, 331.5]]"
1139;0.0899569988251;0;2;"[]";"[[827.5, 331.5], [582.5, 323.5]]"
1140;0.113511800766;0;2;"[]";"[[835.5, 331.5], [592.5, 324.5]]"
1141;0.111482858658;0;2;"[]";"[[843.5, 334.5], [601.5, 326.5]]"
1142;0.101926088333;0;1;"[]";"[[851.5, 335.5]]"
1143;0.0903050899506;0;1;"[]";"[[861.5, 338.5]]"
1144;0.100129127502;0;1;"[]";"[[871.5, 340.5]]"
1145;0.0900690555573;0;1;"[]";"[[880.5, 341.5]]"
1146;0.112193107605;0;1;"[]";"[[887.5, 341.5]]"
1147;0.0904479026794;0;0;"[]";"[]"
1148;0.106549024582;0;1;"[]";"[[901.5, 341.5]]"
1149;0.112200021744;0;0;"[]";"[]"
1150;0.107397079468;0;1;"[]";"[[917.5, 339.5]]"
1151;0.0885210037231;0;1;"[]";"[[924.5, 340.5]]"
1152;0.105062961578;0;1;"[]";"[[931.5, 341.5]]"
1153;0.0887081623077;0;0;"[]";"[]"
1154;0.111763954163;0;2;"[]";"[[945.5, 343.5], [709.5, 337.5]]"
1155;0.110908985138;0;1;"[]";"[[953.5, 344.5]]"
1156;0.114763021469;0;1;"[]";"[[961.5, 343.5]]"
1157;0.0908279418945;0;1;"[]";"[[968.5, 344.5]]"
1158;0.120104074478;0;1;"[]";"[[975.5, 342.5]]"
1159;0.113293886185;0;1;"[]";"[[983.5, 342.5]]"
1160;0.116697072983;0;1;"[]";"[[990.5, 340.5]]"
1161;0.0918011665344;0;1;"[]";"[[997.5, 342.5]]"
1162;0.116115808487;0;1;"[]";"[[1003.5, 341.5]]"
1163;0.113938808441;0;1;"[]";"[[1008.5, 341.5]]"
1164;0.121070146561;0;0;"[]";"[]"
1165;0.0918850898743;0;0;"[]";"[]"
1166;0.0967700481415;0;1;"[]";"[[1031.5, 338.5]]"
1167;0.0918109416962;0;1;"[]";"[[1041.5, 339.5]]"
1168;0.112765789032;0;1;"[]";"[[1051.5, 339.5]]"
1169;0.0913319587708;0;1;"[]";"[[1061.5, 340.5]]"
1170;0.108063936234;1;1;"[[526.5, 592.5]]";"[[1069.5, 339.5]]"
1171;0.101585865021;0;1;"[]";"[[1073.5, 338.5]]"
1172;0.111144065857;0;1;"[]";"[[1079.5, 337.5]]"
1173;0.110277891159;0;1;"[]";"[[1082.5, 337.5]]"
1174;0.0900399684906;0;1;"[]";"[[1089.5, 337.5]]"
1175;0.118572950363;0;1;"[]";"[[1095.5, 336.5]]"
1176;0.11154294014;0;1;"[]";"[[1101.5, 335.5]]"
1177;0.124305009842;0;1;"[]";"[[1109.5, 335.5]]"
1178;0.117350816727;0;1;"[]";"[[883.5, 333.5]]"
1179;0.116015911102;0;2;"[]";"[[1125.5, 331.5], [892.5, 332.5]]"
1180;0.113312959671;0;1;"[]";"[[1137.5, 330.5]]"
1181;0.118056058884;0;1;"[]";"[[1148.5, 327.5]]"
1182;0.107841014862;0;1;"[]";"[[1157.5, 325.5]]"
1183;0.105350971222;0;1;"[]";"[[1166.5, 324.5]]"
1184;0.0908441543579;1;1;"[[976.5, 551.5]]";"[[1172.5, 324.5]]"
1185;0.107378005981;0;0;"[]";"[]"
1186;0.112611055374;2;1;"[[585.5, 580.5], [88.5, 595.5]]";"[[948.5, 325.5]]"
1187;0.115296840668;0;2;"[]";"[[1189.5, 324.5], [954.5, 325.5]]"
1188;0.114085912704;1;1;"[[1027.5, 550.5]]";"[[959.5, 325.5]]"
1189;0.112639904022;2;1;"[[1040.5, 548.5], [228.5, 584.5]]";"[[1200.5, 324.5]]"
1190;0.107753038406;1;1;"[[1051.5, 548.5]]";"[[1206.5, 323.5]]"
1191;0.11678314209;1;1;"[[309.5, 575.5]]";"[[1211.5, 322.5]]"
1192;0.108843803406;1;1;"[[344.5, 567.5]]";"[[1216.5, 320.5]]"
1193;0.136429071426;1;1;"[[378.5, 560.5]]";"[[1220.5, 322.5]]"
1194;0.100605010986;0;1;"[]";"[[1224.5, 323.5]]"
1195;0.112486124039;0;1;"[]";"[[1228.5, 323.5]]"
1196;0.111267089844;1;1;"[[1107.5, 540.5]]";"[[1231.5, 322.5]]"
1197;0.117887973785;2;1;"[[1116.5, 541.5], [47.5, 585.5]]";"[[1236.5, 322.5]]"
1198;0.112446784973;0;1;"[]";"[[1240.5, 325.5]]"
1199;0.111906051636;1;1;"[[199.5, 571.5]]";"[[1006.5, 317.5]]"
1200;0.108700990677;1;2;"[[266.5, 567.5]]";"[[1248.5, 327.5], [1011.5, 317.5]]"
1201;0.0897459983826;1;1;"[[329.5, 563.5]]";"[[1254.5, 326.5]]"
1202;0.117438077927;0;2;"[]";"[[1262.5, 326.5], [1024.5, 315.5]]"
1203;0.109117984772;0;1;"[]";"[[1269.5, 323.5]]"
1204;0.105528116226;1;1;"[[492.5, 550.5]]";"[[1278.5, 319.5]]"
