frameno;frametime;recpoint;cir_pos;color
451;0.0207908153534;"225600";"[(710, 816)]";"[0]"
452;0.0197951793671;"225600";"[(711, 821)]";"[0]"
453;0.021418094635;"225600";"[(713, 827)]";"[0]"
454;0.0210320949554;"225600";"[(711, 832)]";"[0]"
455;0.405882120132;"9715158";"[(711, 832)]";"[0]"
456;0.00998401641846;"225600";"[(709, 841)]";"[0]"
457;0.0187339782715;"225600";"[(456, 833)]";"[0]"
458;0.0131950378418;"225600";"[(708, 854), (454, 843)]";"[0, 0]"
459;0.0108649730682;"225600";"[(708, 867)]";"[0]"
460;0.324408054352;"9658326";"[(708, 867)]";"[0]"
461;0.0158140659332;"225600";"[(703, 892)]";"[0]"
462;0.0219128131866;"225600";"[(703, 906)]";"[0]"
463;0.0211300849915;"223720";"[(705, 913)]";"[0]"
464;0.380407094955;"9497280";"[(705, 913)]";"[0]"
465;0.31790304184;"9456195";"[(705, 913)]";"[0]"
466;0.340939044952;"9414632";"[(705, 913)]";"[0]"
467;0.0134739875793;"200220";"[(446, 914), (699, 927)]";"[0, 0]"
468;0.0108211040497;"195520";"[(446, 915)]";"[0]"
469;0.0170269012451;"190820";"[(701, 930)]";"[0]"
470;0.015702009201;"184240";"[(703, 934)]";"[0]"
471;0.333988904953;"9160710";"[(703, 934)]";"[0]"
472;0.0121119022369;"168260";"[(702, 949)]";"[0]"
473;0.00989103317261;"156040";"[(705, 951)]";"[0]"
474;0.0129292011261;"142880";"[(706, 961)]";"[0]"
475;0.0138518810272;"129720";"[(704, 971)]";"[0]"
476;0.0128970146179;"122200";"[(703, 978)]";"[0]"
477;0.328860044479;"8661940";"[(703, 978)]";"[0]"
478;0.0066339969635;"108100";"[(447, 979)]";"[0]"
479;0.311089038849;"8586600";"[(447, 979)]";"[0]"
480;0.00691986083984;"103400";"[(705, 999)]";"[0]"
481;0.00742816925049;"100580";"[(705, 999)]";"[0]"
482;0.00593709945679;"96820";"[(705, 1002)]";"[0]"
483;0.0100159645081;"186120";"[(446, 998)]";"[0]"
484;0.34846997261;"9168170";"[(446, 998)]";"[0]"
485;0.00818181037903;"175780";"[(701, 1015)]";"[0]"
486;0.00810098648071;"171080";"[(703, 1018)]";"[0]"
487;0.00776386260986;"164500";"[(701, 1023)]";"[0]"
488;0.0101301670074;"156040";"[(702, 1026)]";"[0]"
489;0.00836420059204;"147580";"[(702, 1027)]";"[0]"
490;0.0116200447083;"139120";"[(703, 1028)]";"[0]"
491;0.0142149925232;"135360";"[(703, 1028)]";"[0]"
492;0.00978398323059;"131600";"[(702, 1029)]";"[0]"
493;0.0101370811462;"127840";"[(703, 1033), (444, 1020)]";"[0, 0]"
494;0.0138010978699;"123140";"[(702, 1033)]";"[0]"
495;0.0122361183167;"118440";"[(703, 1033)]";"[0]"
496;0.00895619392395;"113740";"[(704, 1031)]";"[0]"
497;0.0131919384003;"110920";"[(702, 1030)]";"[0]"
498;0.0119571685791;"109040";"[(442, 1021)]";"[0]"
499;0.0115780830383;"106220";"[(700, 1033)]";"[0]"
500;0.0083920955658;"104340";"[(698, 1034), (438, 1021)]";"[0, 0]"
501;0.00775599479675;"101520";"[(698, 1034)]";"[0]"
502;0.00900411605835;"100580";"[(699, 1031)]";"[0]"
503;0.00517606735229;"98700";"[(699, 1029)]";"[0]"
504;0.00692796707153;"97760";"[(700, 1029)]";"[0]"
505;0.00571799278259;"95880";"[(433, 1018), (697, 1031)]";"[0, 0]"
506;0.00506091117859;"95880";"[(435, 1019)]";"[0]"
507;0.00482201576233;"94940";"[(435, 1021)]";"[0]"
508;0.00757598876953;"94000";"[(700, 1034), (433, 1022)]";"[0, 0]"
509;0.300158023834;"8520180";"[(700, 1034), (433, 1022)]";"[0, 0]"
510;0.00781202316284;"95880";"[(696, 1031)]";"[0]"
511;0.323031902313;"8530465";"[(696, 1031)]";"[0]"
512;0.283318996429;"8530465";"[(696, 1031)]";"[0]"
513;0.0109958648682;"97760";"[(693, 1006)]";"[0]"
514;0.00947403907776;"98700";"[(432, 984)]";"[0]"
515;0.00921010971069;"100580";"[(700, 995)]";"[0]"
516;0.0107479095459;"102460";"[(432, 984)]";"[0]"
517;0.0108468532562;"103400";"[(696, 992)]";"[0]"
518;0.034049987793;"258999";"[(430, 977)]";"[0]"
519;0.358954191208;"9320712";"[(430, 977)]";"[0]"
520;0.253486156464;"1783080";"[(692, 983)]";"[0]"
521;0.0127398967743;"204920";"[(691, 976), (428, 963)]";"[0, 0]"
522;0.0115458965302;"205860";"[(428, 957)]";"[0]"
523;0.0130310058594;"211500";"[(429, 949)]";"[0]"
524;0.0183351039886;"219020";"[(690, 959)]";"[0]"
525;0.0183348655701;"225600";"[(690, 955), (432, 943)]";"[0, 0]"
526;0.0117039680481;"225600";"[(688, 952), (432, 940)]";"[0, 0]"
527;0.0114850997925;"225600";"[(688, 947)]";"[0]"
528;0.014230966568;"225600";"[(691, 941)]";"[0]"
529;0.0159611701965;"225600";"[(689, 938)]";"[0]"
530;0.0157370567322;"225600";"[(690, 935)]";"[0]"
531;0.281391859055;"7784040";"[(690, 935)]";"[0]"
532;0.0143461227417;"225600";"[(695, 925)]";"[0]"
533;0.0162010192871;"225600";"[(693, 923), (436, 913)]";"[0, 0]"
534;0.0179030895233;"225600";"[(691, 919)]";"[0]"
535;0.0131590366364;"225600";"[(691, 913)]";"[0]"
536;0.338385820389;"7874550";"[(691, 913)]";"[0]"
537;0.287083864212;"7897050";"[(691, 913)]";"[0]"
538;0.014967918396;"225600";"[(691, 898)]";"[0]"
539;0.290888786316;"7924080";"[(691, 898)]";"[0]"
540;0.0130221843719;"225600";"[(692, 886)]";"[0]"
541;0.0151281356812;"225600";"[(694, 878), (438, 869)]";"[0, 0]"
542;0.0133559703827;"225600";"[(694, 877)]";"[0]"
543;0.0191020965576;"225600";"[(694, 872)]";"[0]"
544;0.0158250331879;"225600";"[(695, 868)]";"[0]"
545;0.301274776459;"8037675";"[(695, 868)]";"[0]"
546;0.0144619941711;"225600";"[(694, 861)]";"[0]"
547;0.0133299827576;"225600";"[(693, 851)]";"[0]"
548;0.0162250995636;"225600";"[(693, 841)]";"[0]"
549;0.0145308971405;"225600";"[(693, 833)]";"[0]"
550;0.0124931335449;"225600";"[(694, 823), (440, 811)]";"[0, 0]"
551;0.326812028885;"8205678";"[(694, 823), (440, 811)]";"[0, 0]"
552;0.0163490772247;"225600";"[(695, 809)]";"[0]"
553;0.0123851299286;"225600";"[(696, 807)]";"[0]"
554;0.309857130051;"8278254";"[(696, 807)]";"[0]"
555;0.0126090049744;"225600";"[(442, 790), (692, 801)]";"[0, 0]"
556;0.0105860233307;"225600";"[(693, 795)]";"[0]"
557;0.0142431259155;"225600";"[(691, 790), (440, 780)]";"[0, 0]"
558;0.0122580528259;"225600";"[(690, 779)]";"[0]"
559;0.285480976105;"8419518";"[(690, 779)]";"[0]"
560;0.0159940719604;"225600";"[(429, 741)]";"[0]"
561;0.0211021900177;"225600";"[(679, 743)]";"[0]"
562;0.0212090015411;"225600";"[(422, 722)]";"[0]"
563;0.022066116333;"225600";"[(675, 724)]";"[0]"
564;0.0215449333191;"225600";"[(674, 721)]";"[0]"
565;0.0215799808502;"225600";"[(673, 717)]";"[0]"
566;0.0206999778748;"225600";"[(673, 715)]";"[0]"
567;0.0218620300293;"225600";"[(673, 709)]";"[0]"
568;0.0218279361725;"225600";"[(422, 691), (673, 700)]";"[0, 0]"
569;0.0209641456604;"225600";"[(673, 693)]";"[0]"
570;0.0213890075684;"225600";"[(672, 685)]";"[0]"
571;0.0218961238861;"225600";"[(673, 679)]";"[0]"
572;0.0212740898132;"225600";"[(673, 669), (422, 659)]";"[0, 0]"
573;0.0213298797607;"225600";"[(676, 660)]";"[0]"
574;0.0125570297241;"225600";"[(676, 650)]";"[0]"
575;0.0126860141754;"225600";"[(677, 643)]";"[0]"
576;0.0178020000458;"225600";"[(675, 634), (423, 626)]";"[0, 0]"
577;0.0202322006226;"225600";"[(673, 626), (421, 616), (879, 762)]";"[0, 0, 0]"
578;0.0130159854889;"225600";"[(672, 619)]";"[0]"
579;0.0112249851227;"225600";"[(674, 615), (881, 749)]";"[0, 0]"
580;0.0109770298004;"225600";"[(676, 607), (423, 600)]";"[0, 0]"
581;0.346519947052;"8798300";"[(676, 607), (423, 600)]";"[0, 0]"
582;0.0177397727966;"225600";"[(883, 721), (677, 585)]";"[0, 0]"
583;0.0207440853119;"225600";"[(678, 574)]";"[0]"
584;0.0588319301605;"547200";"[(675, 563)]";"[0]"
585;0.108494997025;"1057782";"[(675, 557), (424, 545)]";"[0, 0]"
586;0.00954985618591;"123732";"[(679, 549), (424, 539)]";"[0, 0]"
587;0.0128588676453;"123732";"[(681, 543)]";"[0]"
588;0.415009021759;"11341704";"[(681, 543)]";"[0]"
589;0.424578905106;"11341704";"[(681, 543)]";"[0]"
590;0.0102229118347;"123732";"[(679, 534)]";"[0]"
591;0.0122311115265;"123732";"[(681, 529), (429, 519)]";"[0, 0]"
592;0.478050947189;"11357904";"[(681, 529), (429, 519)]";"[0, 0]"
593;0.00872898101807;"123732";"[(684, 517)]";"[0]"
594;0.0114378929138;"123732";"[(683, 509)]";"[0]"
595;0.0086030960083;"123732";"[(685, 499)]";"[0]"
596;0.0130391120911;"123732";"[(687, 493)]";"[0]"
597;0.012885093689;"123732";"[(688, 485)]";"[0]"
598;0.00841689109802;"123732";"[(437, 471), (690, 481)]";"[0, 0]"
599;0.0120549201965;"123732";"[(689, 475), (438, 467)]";"[0, 0]"
600;0.00711989402771;"123732";"[(691, 469), (440, 460)]";"[0, 0]"
601;0.0103900432587;"123732";"[(690, 459)]";"[0]"
602;0.00779509544373;"123732";"[(691, 445), (440, 436)]";"[0, 0]"
603;0.0115261077881;"123732";"[(691, 433)]";"[0]"
604;0.00831913948059;"123732";"[(690, 420)]";"[0]"
605;0.0129008293152;"123732";"[(690, 408), (436, 397)]";"[0, 0]"
606;0.00880408287048;"123732";"[(690, 397), (436, 384)]";"[0, 0]"
607;0.0128920078278;"123732";"[(689, 389)]";"[0]"
608;0.0148909091949;"123732";"[(688, 380)]";"[0]"
609;0.0121660232544;"123732";"[(687, 371)]";"[0]"
610;0.00786590576172;"123732";"[(688, 366), (436, 355)]";"[0, 0]"
611;0.0122289657593;"123732";"[(689, 363)]";"[0]"
612;0.012079000473;"123732";"[(689, 356), (438, 346)]";"[0, 0]"
613;0.011913061142;"123732";"[(689, 351), (438, 340)]";"[0, 0]"
614;0.0133979320526;"123732";"[(690, 345)]";"[0]"
615;0.00746202468872;"123732";"[(692, 340)]";"[0]"
616;0.00665497779846;"123732";"[(440, 323), (692, 334)]";"[0, 0]"
617;0.41055893898;"11357338";"[(440, 323), (692, 334)]";"[0, 0]"
618;0.00611591339111;"123732";"[(693, 326)]";"[0]"
619;0.00931191444397;"123732";"[(695, 323)]";"[0]"
620;0.0124859809875;"123732";"[(446, 309)]";"[0]"
621;0.0128319263458;"123732";"[(446, 310)]";"[0]"
622;0.0127799510956;"123732";"[(450, 309)]";"[0]"
623;0.00869607925415;"123732";"[(452, 303), (703, 315)]";"[0, 0]"
624;0.0130751132965;"123732";"[(701, 309)]";"[0]"
625;0.440390825272;"11315632";"[(701, 309)]";"[0]"
626;0.420840978622;"11311986";"[(701, 309)]";"[0]"
627;0.00928997993469;"123732";"[(701, 291), (450, 281)]";"[0, 0]"
628;0.0126440525055;"123732";"[(704, 289), (452, 280)]";"[0, 0]"
629;0.0100948810577;"123732";"[(703, 289)]";"[0]"
630;0.402424097061;"11328724";"[(703, 289)]";"[0]"
631;0.0110890865326;"123732";"[(705, 285), (452, 274)]";"[0, 0]"
632;0.00697207450867;"123732";"[(705, 282)]";"[0]"
633;0.011990070343;"123732";"[(705, 280)]";"[0]"
634;0.441753864288;"11340088";"[(705, 280)]";"[0]"
635;0.00871109962463;"123732";"[(454, 265), (706, 275)]";"[0, 0]"
636;0.00804710388184;"123732";"[(454, 261)]";"[0]"
637;0.00967693328857;"123732";"[(706, 268)]";"[0]"
638;0.0128021240234;"123732";"[(706, 267)]";"[0]"
639;0.0129411220551;"123732";"[(708, 263), (454, 252)]";"[0, 0]"
640;0.00817799568176;"123732";"[(708, 259)]";"[0]"
641;0.0068519115448;"123732";"[(454, 246), (707, 258)]";"[0, 0]"
642;0.0100331306458;"123732";"[(452, 244), (707, 256)]";"[0, 0]"
643;0.00962805747986;"123732";"[(708, 253), (456, 242)]";"[0, 0]"
644;0.00763607025146;"123732";"[(709, 248)]";"[0]"
645;0.0118248462677;"123732";"[(711, 241)]";"[0]"
646;0.00831294059753;"123732";"[(713, 233), (460, 222)]";"[0, 0]"
647;0.0072021484375;"123732";"[(715, 227)]";"[0]"
648;0.00656914710999;"123732";"[(715, 221), (460, 212)]";"[0, 0]"
649;0.0102310180664;"123732";"[(717, 220)]";"[0]"
650;0.009113073349;"123732";"[(717, 218)]";"[0]"
651;0.0130457878113;"123732";"[(465, 206), (719, 215)]";"[0, 0]"
652;0.0088210105896;"123732";"[(468, 203), (721, 211)]";"[0, 0]"
653;0.0070858001709;"123732";"[(721, 207), (467, 200)]";"[0, 0]"
654;0.00992298126221;"123732";"[(721, 205), (468, 195)]";"[0, 0]"
655;0.0128259658813;"123732";"[(720, 200), (466, 192)]";"[0, 0]"
656;0.00859618186951;"123732";"[(466, 191), (719, 201)]";"[0, 0]"
657;0.00736618041992;"123732";"[(466, 189)]";"[0]"
658;0.0100679397583;"123732";"[(720, 197)]";"[0]"
659;0.0125920772552;"123732";"[(719, 193)]";"[0]"
660;0.0137128829956;"123732";"[(464, 180), (719, 189)]";"[0, 0]"
661;0.0122740268707;"123732";"[(717, 185)]";"[0]"
662;0.430256128311;"11322631";"[(717, 185)]";"[0]"
663;0.00731706619263;"123732";"[(716, 180)]";"[0]"
664;0.0102860927582;"123732";"[(717, 176)]";"[0]"
665;0.00789213180542;"123732";"[(717, 172)]";"[0]"
666;0.009122133255;"123732";"[(717, 169)]";"[0]"
667;0.00698804855347;"123732";"[(716, 163), (458, 152)]";"[0, 0]"
668;0.00723004341125;"123732";"[(460, 147), (717, 159)]";"[0, 0]"
669;0.00673890113831;"123732";"[(714, 155)]";"[0]"
670;0.0104389190674;"123732";"[(713, 149)]";"[0]"
671;0.012081861496;"123732";"[(456, 129), (713, 141)]";"[0, 0]"
672;0.00817704200745;"123732";"[(452, 123)]";"[0]"
673;0.00711607933044;"123732";"[(452, 119), (712, 130)]";"[0, 0]"
674;0.0101959705353;"123732";"[(450, 116), (711, 127)]";"[0, 0]"
675;0.0125820636749;"123732";"[(709, 119)]";"[0]"
676;0.00852704048157;"123732";"[(709, 112)]";"[0]"
677;0.00697684288025;"123732";"[(705, 109)]";"[0]"
678;0.00727105140686;"123732";"[(704, 107)]";"[0]"
679;0.00657105445862;"123732";"[(702, 102)]";"[0]"
680;0.0101389884949;"123732";"[(702, 100)]";"[0]"
681;0.399198055267;"11116884";"[(702, 100)]";"[0]"
682;0.00923085212708;"123732";"[(704, 96)]";"[0]"
683;0.012727022171;"123732";"[(703, 94)]";"[0]"
684;0.415606975555;"11049012";"[(703, 94)]";"[0]"
685;0.00714015960693;"123732";"[(703, 91)]";"[0]"
686;0.00848698616028;"123732";"[(445, 110), (704, 124)]";"[1, 1]"
687;0.0105879306793;"123732";"[(704, 121), (443, 107)]";"[1, 1]"
688;0.0107219219208;"123732";"[(705, 117)]";"[1]"
689;0.00605702400208;"123732";"[(441, 100), (703, 115)]";"[1, 1]"
690;0.00898408889771;"123732";"[(703, 112), (441, 97)]";"[1, 1]"
691;0.0105979442596;"123732";"[(703, 107), (440, 93)]";"[1, 1]"
692;0.0121378898621;"123732";"[(702, 102), (440, 88)]";"[1, 1]"
693;0.011785030365;"123732";"[(703, 96)]";"[1]"
694;0.0128800868988;"123732";"[(703, 88), (439, 73)]";"[1, 1]"
695;0.00790500640869;"123732";"[(701, 82), (439, 68)]";"[1, 1]"
696;0.00995206832886;"123732";"[(439, 65)]";"[1]"
697;0.0101778507233;"123732";"[(439, 63), (702, 77)]";"[1, 1]"
698;0.0105290412903;"123732";"[(703, 75)]";"[1]"
699;0.0130240917206;"123732";"[(704, 73), (441, 59)]";"[1, 1]"
700;0.00856399536133;"123732";"[(705, 72), (442, 58)]";"[1, 1]"
701;0.00733208656311;"123732";"[(705, 73), (443, 58)]";"[1, 1]"
702;0.0110430717468;"123732";"[(707, 73)]";"[1]"
703;0.00650000572205;"123732";"[(444, 56), (708, 70)]";"[1, 1]"
704;0.0070858001709;"123732";"[(707, 70)]";"[1]"
705;0.00944805145264;"123732";"[(707, 67)]";"[1]"
706;0.00631308555603;"123732";"[(707, 65)]";"[1]"
707;0.00905108451843;"123732";"[(707, 64), (444, 50)]";"[1, 1]"
708;0.00760793685913;"123732";"[(707, 63), (444, 49)]";"[1, 1]"
709;0.0115931034088;"123732";"[(707, 63), (444, 49)]";"[1, 1]"
710;0.00808382034302;"123732";"[(708, 60)]";"[1]"
711;0.00705790519714;"123732";"[(709, 59)]";"[1]"
712;0.00636792182922;"123732";"[(445, 43)]";"[1]"
713;0.0103399753571;"123732";"[(708, 55), (444, 42)]";"[1, 1]"
714;0.00890111923218;"123732";"[(708, 56)]";"[1]"
715;0.390670061111;"10812374";"[(708, 56)]";"[1]"
716;0.0105381011963;"123732";"[(709, 55)]";"[1]"
717;0.00830411911011;"123732";"[(447, 43), (711, 56)]";"[1, 1]"
718;0.0132031440735;"123732";"[(711, 55), (447, 42)]";"[1, 1]"
719;0.00809597969055;"123732";"[(711, 55)]";"[1]"
720;0.0116879940033;"123732";"[(711, 55)]";"[1]"
721;0.0072820186615;"123732";"[(711, 55)]";"[1]"
722;0.00940203666687;"123732";"[(711, 55)]";"[1]"
723;0.0125241279602;"123732";"[(712, 57), (447, 44)]";"[1, 1]"
724;0.0100347995758;"123732";"[(712, 58)]";"[1]"
725;0.00795698165894;"123732";"[(712, 59), (449, 47)]";"[1, 1]"
726;0.00820088386536;"123732";"[(712, 61), (449, 49)]";"[1, 1]"
727;0.0107579231262;"123732";"[(712, 62), (448, 50)]";"[1, 1]"
728;0.0154719352722;"123732";"[(712, 63), (449, 51)]";"[1, 1]"
729;0.013053894043;"123732";"[(713, 65)]";"[1]"
730;0.00815320014954;"123732";"[(452, 55), (713, 68)]";"[1, 1]"
731;0.0106399059296;"123732";"[(715, 71), (451, 59)]";"[1, 1]"
732;0.0122799873352;"123732";"[(715, 76)]";"[1]"
733;0.0120198726654;"123732";"[(453, 69)]";"[1]"
734;0.0121829509735;"123732";"[(715, 88)]";"[1]"
735;0.0119349956512;"123732";"[(716, 95)]";"[1]"
736;0.00829696655273;"123732";"[(718, 104), (457, 93)]";"[1, 1]"
737;0.00893211364746;"123732";"[(719, 113), (459, 101)]";"[1, 1]"
738;0.0127520561218;"123732";"[(719, 117), (459, 105)]";"[1, 1]"
739;0.012286901474;"123732";"[(457, 106), (717, 119)]";"[1, 1]"
740;0.0123119354248;"123732";"[(716, 121), (457, 108)]";"[1, 1]"
741;0.00836992263794;"123732";"[(716, 122), (456, 111)]";"[1, 1]"
742;0.00908303260803;"123732";"[(457, 113)]";"[1]"
743;0.00695085525513;"123732";"[(716, 129)]";"[1]"
744;0.00822710990906;"123732";"[(715, 132), (457, 120)]";"[1, 1]"
745;0.0106408596039;"123732";"[(716, 136)]";"[1]"
746;0.0100319385529;"123732";"[(459, 127), (717, 138)]";"[1, 1]"
747;0.00856494903564;"123732";"[(459, 131), (719, 143)]";"[1, 1]"
748;0.00693488121033;"123732";"[(718, 150), (460, 138)]";"[1, 1]"
749;0.0122630596161;"123732";"[(459, 143), (717, 156)]";"[1, 1]"
750;0.00825691223145;"123732";"[(461, 148), (719, 160)]";"[1, 1]"
751;0.00972604751587;"123732";"[(721, 163), (463, 151)]";"[1, 1]"
752;0.00850009918213;"123732";"[(465, 160), (723, 171)]";"[1, 1]"
753;0.0102260112762;"123732";"[(466, 167), (722, 178)]";"[1, 1]"
754;0.00970888137817;"123732";"[(466, 174), (721, 186)]";"[1, 1]"
755;0.00944590568542;"123732";"[(723, 194), (468, 182)]";"[1, 1]"
756;0.0100848674774;"123732";"[(469, 192), (726, 203)]";"[1, 1]"
757;0.00642108917236;"123732";"[(471, 199), (726, 210)]";"[1, 1]"
758;0.00609683990479;"123732";"[(725, 214)]";"[1]"
759;0.00597810745239;"123732";"[(726, 216)]";"[1]"
760;0.00974297523499;"123732";"[(470, 208)]";"[1]"
761;0.442063808441;"11156040";"[(470, 208)]";"[1]"
762;0.00847601890564;"123732";"[(471, 211), (724, 222)]";"[1, 1]"
763;0.0114319324493;"123732";"[(727, 225), (473, 213)]";"[1, 1]"
764;0.0112578868866;"123732";"[(727, 227)]";"[1]"
765;0.00771689414978;"123732";"[(727, 230), (472, 218)]";"[1, 1]"
766;0.00691103935242;"123732";"[(727, 234), (473, 223)]";"[1, 1]"
767;0.00759410858154;"123732";"[(729, 241)]";"[1]"
768;0.00769209861755;"123732";"[(730, 250)]";"[1]"
769;0.0072808265686;"123732";"[(730, 259)]";"[1]"
770;0.00780415534973;"123732";"[(731, 267), (478, 256)]";"[1, 1]"
771;0.00690007209778;"123732";"[(731, 277)]";"[1]"
772;0.00993585586548;"123732";"[(729, 286), (477, 273)]";"[1, 1]"
773;0.00862288475037;"123732";"[(728, 294)]";"[1]"
774;0.00872182846069;"123732";"[(727, 299)]";"[1]"
775;0.00694704055786;"123732";"[(728, 302), (476, 288)]";"[1, 1]"
776;0.00658392906189;"123732";"[(726, 306)]";"[1]"
777;0.00956606864929;"123732";"[(726, 312)]";"[1]"
778;0.00960803031921;"123732";"[(726, 319), (474, 306)]";"[1, 1]"
779;0.0072009563446;"123732";"[(725, 324)]";"[1]"
780;0.00723195075989;"123732";"[(725, 326), (474, 313)]";"[1, 1]"
781;0.0073459148407;"123732";"[(726, 329)]";"[1]"
782;0.00706481933594;"123732";"[(727, 331)]";"[1]"
783;0.00641703605652;"123732";"[(727, 335)]";"[1]"
784;0.00661420822144;"123732";"[(726, 338)]";"[1]"
785;0.00635600090027;"123732";"[(726, 341)]";"[1]"
786;0.00649094581604;"123732";"[(725, 343)]";"[1]"
787;0.00689196586609;"123732";"[(725, 347)]";"[1]"
788;0.00622510910034;"123732";"[(725, 350)]";"[1]"
789;0.464076042175;"11452444";"[(725, 350)]";"[1]"
790;0.00727915763855;"123732";"[(726, 358)]";"[1]"
791;0.00775194168091;"123732";"[(723, 365)]";"[1]"
792;0.00768899917603;"123732";"[(723, 373)]";"[1]"
793;0.00804686546326;"123732";"[(725, 379)]";"[1]"
794;0.00745296478271;"123732";"[(726, 386)]";"[1]"
795;0.0070629119873;"123732";"[(728, 392)]";"[1]"
796;0.00698685646057;"123732";"[(728, 398)]";"[1]"
797;0.0108349323273;"123732";"[(728, 403)]";"[1]"
798;0.00682997703552;"123732";"[(728, 409)]";"[1]"
799;0.00968599319458;"123732";"[(729, 415)]";"[1]"
800;0.00570893287659;"123732";"[(728, 420)]";"[1]"
801;0.00771498680115;"123732";"[(728, 425), (476, 411)]";"[1, 1]"
802;0.00781297683716;"123732";"[(727, 435), (476, 421)]";"[1, 1]"
803;0.00673604011536;"123732";"[(726, 439)]";"[1]"
804;0.00701904296875;"123732";"[(726, 446)]";"[1]"
805;0.00619912147522;"123732";"[(726, 454)]";"[1]"
806;0.00662398338318;"123732";"[(725, 463)]";"[1]"
807;0.00729298591614;"123732";"[(726, 473)]";"[1]"
808;0.00767207145691;"123732";"[(726, 489), (476, 476)]";"[1, 1]"
809;0.00874304771423;"123732";"[(727, 503)]";"[1]"
810;0.0226230621338;"339972";"[(727, 513)]";"[1]"
811;0.0341169834137;"513600";"[(727, 521)]";"[1]"
812;0.035040140152;"547200";"[(726, 527), (477, 513)]";"[1, 1]"
813;0.0267460346222;"340366";"[(726, 534)]";"[1]"
814;0.0411319732666;"525120";"[(727, 538)]";"[1]"
815;0.0352540016174;"547200";"[(729, 543)]";"[1]"
816;0.037691116333;"547200";"[(480, 534), (728, 547)]";"[1, 1]"
817;0.0236480236053;"339184";"[(729, 551)]";"[1]"
818;0.0359699726105;"523680";"[(477, 543), (728, 557)]";"[1, 1]"
819;0.0266530513763;"341354";"[(727, 562), (478, 549)]";"[1, 1]"
820;0.0101499557495;"123717";"[(477, 555)]";"[1]"
821;0.00713896751404;"123717";"[(479, 564)]";"[1]"
822;0.068822145462;"717373";"[(729, 588)]";"[1]"
823;0.0125379562378;"225600";"[(727, 601)]";"[1]"
824;0.0122718811035;"225600";"[(727, 617)]";"[1]"
825;0.0104248523712;"225600";"[(725, 631), (476, 618)]";"[1, 1]"
826;0.0113968849182;"225600";"[(724, 644), (474, 631)]";"[1, 1]"
827;0.0115170478821;"225600";"[(723, 654)]";"[1]"
828;0.0125768184662;"225600";"[(723, 661)]";"[1]"
829;0.0104649066925;"225600";"[(724, 666)]";"[1]"
830;0.0146899223328;"225600";"[(723, 671)]";"[1]"
831;0.40842795372;"9207752";"[(723, 671)]";"[1]"
832;0.0127229690552;"225600";"[(727, 681)]";"[1]"
833;0.0130341053009;"225600";"[(728, 687), (479, 674)]";"[1, 1]"
834;0.013247013092;"225600";"[(728, 693)]";"[1]"
835;0.0114889144897;"225600";"[(727, 700)]";"[1]"
836;0.346637010574;"8986044";"[(727, 700)]";"[1]"
837;0.0135118961334;"225600";"[(726, 711)]";"[1]"
838;0.0154960155487;"225600";"[(726, 718)]";"[1]"
839;0.0149388313293;"225600";"[(724, 724)]";"[1]"
840;0.0119268894196;"225600";"[(723, 729)]";"[1]"
841;0.0152499675751;"225600";"[(723, 741)]";"[1]"
842;0.0129828453064;"225600";"[(723, 747)]";"[1]"
843;0.0116579532623;"225600";"[(723, 753)]";"[1]"
844;0.0153279304504;"225600";"[(722, 759)]";"[1]"
845;0.0141661167145;"225600";"[(720, 765)]";"[1]"
846;0.0142660140991;"225600";"[(719, 769)]";"[1]"
847;0.0147252082825;"225600";"[(720, 772)]";"[1]"
848;0.0162210464478;"225600";"[(721, 775)]";"[1]"
849;0.0133099555969;"225600";"[(722, 778), (469, 765)]";"[1, 1]"
850;0.0118157863617;"225600";"[(721, 782), (471, 770)]";"[1, 1]"
851;0.0134418010712;"225600";"[(721, 789), (471, 777)]";"[1, 1]"
852;0.0171399116516;"225600";"[(721, 797), (467, 785)]";"[1, 1]"
853;0.0166878700256;"225600";"[(719, 805)]";"[1]"
854;0.0179991722107;"225600";"[(718, 811)]";"[1]"
855;0.0146260261536;"225600";"[(717, 817)]";"[1]"
856;0.0153479576111;"225600";"[(716, 823)]";"[1]"
857;0.0126490592957;"225600";"[(715, 826)]";"[1]"
858;0.0213069915771;"225600";"[(715, 829)]";"[1]"
859;0.0136289596558;"225600";"[(715, 835)]";"[1]"
860;0.0121848583221;"225600";"[(715, 840)]";"[1]"
861;0.0128059387207;"225600";"[(462, 832)]";"[1]"
862;0.0141189098358;"225600";"[(716, 850)]";"[1]"
863;0.0153532028198;"225600";"[(714, 854), (460, 843)]";"[1, 1]"
864;0.0107250213623;"225600";"[(459, 847), (712, 860)]";"[1, 1]"
865;0.0106410980225;"225600";"[(712, 864), (458, 851)]";"[1, 1]"
866;0.0157058238983;"225600";"[(711, 865)]";"[1]"
867;0.0158658027649;"225600";"[(711, 867), (458, 855)]";"[1, 1]"
868;0.0149049758911;"225600";"[(711, 867)]";"[1]"
869;0.0169417858124;"225600";"[(709, 870), (456, 858)]";"[1, 1]"
870;0.0133728981018;"225600";"[(710, 873)]";"[1]"
871;0.0181970596313;"225600";"[(711, 878)]";"[1]"
872;0.0148899555206;"223720";"[(456, 869), (711, 880)]";"[1, 1]"
873;0.0197808742523;"219020";"[(711, 883)]";"[1]"
874;0.0191659927368;"217140";"[(709, 887)]";"[1]"
