ann_cir;frameno;red_tp;green_tp;red_fp;green_fp;red_fn;green_fn;Frame;rfp_con;gfp_con;color
1;244;0;0;0;0;1;0;False;0;0;0
2;245;1;0;0;0;0;0;True;0;0;0
2;246;1;0;0;0;0;0;True;0;0;0
2;247;1;0;0;0;0;0;True;0;0;0
2;248;0;0;0;0;2;0;False;0;0;0
2;249;1;0;0;0;0;0;True;0;0;0
2;250;1;0;0;0;0;0;True;0;0;0
2;251;1;0;0;0;0;0;True;0;0;0
2;252;1;0;0;0;0;0;True;0;0;0
2;253;1;0;0;0;0;0;True;0;0;0
2;254;1;0;0;0;0;0;True;0;0;0
2;255;1;0;0;0;0;0;True;0;0;0
2;256;1;0;0;0;0;0;True;0;0;0
2;257;2;0;0;0;0;0;True;0;0;0
2;258;1;0;0;0;0;0;True;0;0;0
2;259;1;0;0;0;0;0;True;0;0;0
2;260;2;0;0;0;0;0;True;0;0;0
2;261;2;0;0;0;0;0;True;0;0;0
2;262;0;0;0;0;2;0;False;0;0;0
2;263;0;0;0;0;2;0;False;0;0;0
2;264;1;0;0;0;0;0;True;0;0;0
2;265;1;0;0;0;0;0;True;0;0;0
2;266;1;0;0;0;0;0;True;0;0;0
2;267;0;0;0;0;2;0;False;0;0;0
2;268;2;0;0;0;0;0;True;0;0;0
2;269;1;0;0;0;0;0;True;0;0;0
2;270;2;0;0;0;0;0;True;0;0;0
2;271;2;0;0;0;0;0;True;0;0;0
2;272;2;0;0;0;0;0;True;0;0;0
2;273;0;0;0;0;2;0;False;0;0;0
2;274;2;0;0;0;0;0;True;0;0;0
2;275;1;0;0;0;0;0;True;0;0;0
2;276;2;0;0;0;0;0;True;0;0;0
2;277;1;0;0;0;0;0;True;0;0;0
2;278;1;0;0;0;0;0;True;0;0;0
2;279;1;0;0;0;0;0;True;0;0;0
2;280;1;0;0;0;0;0;True;0;0;0
2;281;2;0;0;0;0;0;True;0;0;0
2;282;1;0;0;0;0;0;True;0;0;0
2;283;2;0;0;0;0;0;True;0;0;0
2;284;2;0;0;0;0;0;True;0;0;0
2;285;2;0;0;0;0;0;True;0;0;0
2;286;2;0;0;0;0;0;True;0;0;0
2;287;1;0;0;0;0;0;True;0;0;0
2;288;2;0;0;0;0;0;True;0;0;0
2;289;1;0;0;0;0;0;True;0;0;0
2;290;1;0;0;0;0;0;True;0;0;0
2;291;1;0;0;0;0;0;True;0;0;0
2;292;1;0;1;0;0;0;True;0;0;0
2;293;1;0;0;0;0;0;True;0;0;0
2;294;1;0;0;0;0;0;True;0;0;0
2;295;1;0;0;0;0;0;True;0;0;0
2;296;2;0;0;0;0;0;True;0;0;0
2;297;1;0;0;0;0;0;True;0;0;0
2;298;1;0;1;0;0;0;True;0;0;0
2;299;2;0;0;0;0;0;True;0;0;0
2;300;2;0;0;0;0;0;True;0;0;0
2;301;2;0;0;0;0;0;True;0;0;0
2;302;2;0;0;0;0;0;True;0;0;0
2;303;1;0;0;0;0;0;True;0;0;0
2;304;2;0;0;0;0;0;True;0;0;0
2;305;2;0;0;0;0;0;True;0;0;0
2;306;1;0;0;0;0;0;True;0;0;0
2;307;1;0;0;0;0;0;True;0;0;0
2;308;2;0;0;0;0;0;True;0;0;0
2;309;2;0;0;0;0;0;True;0;0;0
2;310;2;0;0;0;0;0;True;0;0;0
2;311;1;0;0;0;0;0;True;0;0;0
2;312;1;0;0;0;0;0;True;0;0;0
2;313;1;0;0;0;0;0;True;0;0;0
2;314;1;0;0;0;0;0;True;0;0;0
2;315;1;0;0;0;0;0;True;0;0;0
2;316;2;0;0;0;0;0;True;0;0;0
2;317;1;0;0;0;0;0;True;0;0;0
2;318;2;0;0;0;0;0;True;0;0;0
2;319;2;0;0;0;0;0;True;0;0;0
2;320;2;0;0;0;0;0;True;0;0;0
2;321;1;0;0;0;0;0;True;0;0;0
2;322;2;0;0;0;0;0;True;0;0;0
2;323;2;0;0;0;0;0;True;0;0;0
2;324;1;0;0;0;0;0;True;0;0;0
2;325;1;0;0;0;0;0;True;0;0;0
2;326;2;0;0;0;0;0;True;0;0;0
2;327;2;0;0;0;0;0;True;0;0;0
2;328;1;0;0;0;0;0;True;0;0;0
2;329;1;0;0;0;0;0;True;0;0;0
2;330;1;0;0;0;0;0;True;0;0;0
2;331;0;0;0;0;2;0;False;0;0;0
2;332;2;0;0;0;0;0;True;0;0;0
2;333;2;0;0;0;0;0;True;0;0;0
2;334;2;0;0;0;0;0;True;0;0;0
2;335;1;0;0;0;0;0;True;0;0;0
2;336;2;0;0;0;0;0;True;0;0;0
2;337;1;0;0;0;0;0;True;0;0;0
2;338;2;0;0;0;0;0;True;0;0;0
2;339;2;0;0;0;0;0;True;0;0;0
2;340;1;0;0;0;0;0;True;0;0;0
2;341;1;0;0;0;0;0;True;0;0;0
2;342;2;0;0;0;0;0;True;0;0;0
2;343;2;0;0;0;0;0;True;0;0;0
2;344;1;0;0;0;0;0;True;0;0;0
2;345;2;0;0;0;0;0;True;0;0;0
2;346;2;0;0;0;0;0;True;0;0;0
2;347;2;0;0;0;0;0;True;0;0;0
