frameno;frametime;colorfiltertime;circledettime;radious;cir_pos;color
694;0.112447977066;0.0503141880035;0.0423409938812;"[9.617692, 7.6485291, 6.6708322]";"[(631.5, 249.5), (355.5, 233.5), (922.5, 444.5)]";"[1, 1, 1]"
695;0.115138053894;0.0515120029449;0.0430359840393;"[6.5192022, 8.5146933, 8.7464275]";"[(1248.5, 226.5), (346.5, 234.5), (624.5, 252.5)]";"[0, 1, 1]"
696;0.123445034027;0.0556509494781;0.0447838306427;"[]";"[]";"[]"
697;0.119308948517;0.0545718669891;0.0422840118408;"[9.5131493, 7.1063352, 9.5131493]";"[(611.5, 249.5), (901.5, 450.5), (329.5, 226.5)]";"[1, 1, 1]"
698;0.117418050766;0.0538220405579;0.0419390201569;"[8.7464275, 9.1923885, 5.7008772]";"[(328.5, 224.5), (610.5, 246.5), (860.5, 447.5)]";"[1, 1, 1]"
699;0.11568403244;0.0525028705597;0.0416550636292;"[6.6708322]";"[(610.5, 241.5)]";"[1]"
700;0.0857689380646;0.0364630222321;0.0351638793945;"[7.905694, 8.7464275]";"[(915.5, 441.5), (628.5, 237.5)]";"[1, 1]"
701;0.0845718383789;0.0360808372498;0.0346360206604;"[8.7464275, 8.8600225]";"[(634.5, 238.5), (352.5, 218.5)]";"[1, 1]"
702;0.111895084381;0.0504641532898;0.0406501293182;"[8.8600225, 9.5131493]";"[(1256.5, 206.5), (918.5, 445.5)]";"[0, 1]"
703;0.115542173386;0.0523600578308;0.0413269996643;"[7.6485291, 8.5146933]";"[(336.5, 213.5), (619.5, 236.5)]";"[1, 1]"
704;0.113004922867;0.0511190891266;0.0409028530121;"[7.3824115, 9.1923885, 8.7464275]";"[(1234.5, 239.5), (604.5, 247.5), (314.5, 228.5)]";"[0, 1, 1]"
705;0.111192941666;0.0501899719238;0.0408148765564;"[9.3005381]";"[(582.5, 232.5)]";"[1]"
706;0.119696855545;0.0542659759521;0.0423519611359;"[7.6485291, 6.5192022]";"[(291.5, 201.5), (582.5, 230.5)]";"[1, 1]"
707;0.115622997284;0.0520720481873;0.0414929389954;"[9.1923885]";"[(279.5, 196.5)]";"[1]"
708;0.0929350852966;0.040668964386;0.035257101059;"[5.7008772, 8.8600225, 7.905694, 7.905694]";"[(1199.5, 195.5), (564.5, 228.5), (859.5, 437.5), (271.5, 203.5)]";"[0, 1, 1, 1]"
709;0.104676961899;0.0463290214539;0.0404119491577;"[7.905694, 9.1923885, 8.6313381]";"[(1203.5, 206.5), (267.5, 201.5), (558.5, 224.5)]";"[0, 1, 1]"
710;0.112811088562;0.0498399734497;0.0423438549042;"[8.7464275, 8.8600225]";"[(1206.5, 188.5), (274.5, 199.5)]";"[0, 1]"
711;0.0945389270782;0.0382130146027;0.0390050411224;"[]";"[]";"[]"
712;0.12241601944;0.053050994873;0.044214963913;"[8.7464275]";"[(275.5, 208.5)]";"[1]"
713;0.101458072662;0.045175075531;0.0394818782806;"[7.1063352, 8.276473]";"[(1208.5, 215.5), (268.5, 215.5)]";"[0, 1]"
714;0.11622095108;0.0515060424805;0.0432159900665;"[6.6708322, 7.7781744, 8.5146933]";"[(541.5, 421.5), (259.5, 217.5), (554.5, 240.5)]";"[0, 1, 1]"
715;0.118215084076;0.0532460212708;0.044065952301;"[8.7464275, 7.7781744, 8.7464275]";"[(557.5, 240.5), (854.5, 448.5), (261.5, 215.5)]";"[1, 1, 1]"
716;0.114618062973;0.050369977951;0.0426621437073;"[8.7464275]";"[(568.5, 246.5)]";"[1]"
717;0.115868091583;0.0518310070038;0.0433378219604;"[9.1923885]";"[(570.5, 248.5)]";"[1]"
718;0.123194932938;0.0551421642303;0.0451471805573;"[8.8600225, 6.6708322]";"[(284.5, 240.5), (877.5, 468.5)]";"[1, 1]"
719;0.121172904968;0.0545060634613;0.0448009967804;"[9.1923885]";"[(280.5, 250.5)]";"[1]"
720;0.123325109482;0.054918050766;0.0448951721191;"[8.7464275, 7.6485291, 9.617692, 7.905694]";"[(1221.5, 234.5), (880.5, 485.5), (577.5, 282.5), (285.5, 267.5)]";"[0, 1, 1, 1]"
721;0.0884890556335;0.0374081134796;0.037043094635;"[6.041523, 8.8600225]";"[(281.5, 241.5), (574.5, 258.5)]";"[1, 1]"
722;0.0878510475159;0.0371310710907;0.0370190143585;"[7.905694]";"[(563.5, 224.5)]";"[1]"
723;0.100862026215;0.0445380210876;0.0391368865967;"[7.905694, 8.7464275]";"[(1220.5, 179.5), (262.5, 204.5)]";"[0, 1]"
724;0.108402967453;0.0485699176788;0.0410239696503;"[8.7464275, 8.7464275, 7.1063352]";"[(254.5, 202.5), (556.5, 218.5), (868.5, 421.5)]";"[1, 1, 1]"
725;0.116384029388;0.0522799491882;0.0432620048523;"[6.6708322]";"[(866.5, 416.5)]";"[1]"
726;0.0881991386414;0.0372579097748;0.036808013916;"[8.7464275, 8.6313381, 6.6708322]";"[(246.5, 196.5), (551.5, 212.5), (866.5, 414.5)]";"[1, 1, 1]"
727;0.113517999649;0.0503768920898;0.04225897789;"[5.7008772, 8.7464275, 7.905694, 6.5192022]";"[(1209.5, 153.5), (250.5, 198.5), (555.5, 214.5), (869.5, 415.5)]";"[0, 1, 1, 1]"
728;0.115154027939;0.0514271259308;0.0429899692535;"[8.6313381, 8.7464275, 6.9641943]";"[(1222.5, 176.5), (254.5, 200.5), (869.5, 421.5)]";"[0, 1, 1]"
729;0.120448112488;0.0539140701294;0.0442101955414;"[6.041523, 7.905694, 7.6485291]";"[(1219.5, 169.5), (263.5, 201.5), (557.5, 217.5)]";"[0, 1, 1]"
730;0.115473985672;0.0514509677887;0.0431010723114;"[9.1923885, 7.1063352]";"[(272.5, 200.5), (880.5, 431.5)]";"[1, 1]"
731;0.0879969596863;0.0369520187378;0.0371031761169;"[9.3005381]";"[(575.5, 219.5)]";"[1]"
732;0.106160163879;0.0473499298096;0.0389249324799;"[7.905694, 9.3005381, 7.6485291]";"[(886.5, 435.5), (278.5, 196.5), (581.5, 223.5)]";"[1, 1, 1]"
733;0.112679958344;0.0507898330688;0.0427939891815;"[6.041523]";"[(591.5, 241.5)]";"[1]"
734;0.106224060059;0.0471470355988;0.0404601097107;"[9.1923885]";"[(294.5, 220.5)]";"[1]"
735;0.112126111984;0.0511908531189;0.0409970283508;"[7.6485291]";"[(611.5, 265.5)]";"[1]"
736;0.116708993912;0.0527138710022;0.0435328483582;"[8.5146933, 8.276473]";"[(315.5, 254.5), (610.5, 267.5)]";"[1, 1]"
737;0.121058225632;0.0536048412323;0.0452740192413;"[6.6708322, 8.8600225]";"[(311.5, 258.5), (606.5, 284.5)]";"[1, 1]"
738;0.115242004395;0.0518679618835;0.04141497612;"[7.3824115, 8.7464275]";"[(280.5, 253.5), (580.5, 280.5)]";"[1, 1]"
739;0.110923051834;0.0498239994049;0.0404250621796;"[9.3005381]";"[(551.5, 278.5)]";"[1]"
740;0.0855069160461;0.036584854126;0.0347700119019;"[8.5146933, 8.6313381, 7.3824115]";"[(240.5, 254.5), (544.5, 284.5), (852.5, 508.5)]";"[1, 1, 1]"
741;0.111329078674;0.0501070022583;0.0408790111542;"[8.8600225]";"[(554.5, 276.5)]";"[1]"
742;0.116505146027;0.0518071651459;0.041984796524;"[7.905694, 9.1923885]";"[(1236.5, 258.5), (564.5, 266.5)]";"[0, 1]"
743;0.10794210434;0.0479390621185;0.0397429466248;"[7.905694, 8.7464275, 8.7464275, 8.276473]";"[(1243.5, 235.5), (266.5, 238.5), (571.5, 266.5), (879.5, 485.5)]";"[0, 1, 1, 1]"
744;0.107383012772;0.0482420921326;0.0395591259003;"[7.7781744, 7.7781744, 9.617692, 7.905694, 9.5131493]";"[(1247.5, 235.5), (858.5, 503.5), (267.5, 243.5), (884.5, 487.5), (572.5, 271.5)]";"[0, 0, 1, 1, 1]"
745;0.110285043716;0.0497109889984;0.0406529903412;"[9.3005381, 9.1923885]";"[(265.5, 249.5), (570.5, 275.5)]";"[1, 1]"
746;0.117969989777;0.0527498722076;0.0424449443817;"[5.7008772, 8.6313381, 8.5146933, 8.7464275]";"[(856.5, 513.5), (261.5, 251.5), (880.5, 496.5), (567.5, 276.5)]";"[0, 1, 1, 1]"
747;0.0852100849152;0.0363488197327;0.0351078510284;"[6.6708322, 6.5192022, 7.7781744, 7.7781744]";"[(1245.5, 238.5), (564.5, 273.5), (266.5, 249.5), (882.5, 493.5)]";"[0, 1, 1, 1]"
748;0.122395992279;0.0550689697266;0.0433928966522;"[9.1923885, 7.5166483]";"[(587.5, 277.5), (285.5, 254.5)]";"[1, 1]"
749;0.0854671001434;0.0367090702057;0.0346810817719;"[8.8600225, 6.6708322]";"[(1272.5, 242.5), (606.5, 285.5)]";"[0, 1]"
750;0.120698928833;0.0536839962006;0.0449891090393;"[8.5146933, 8.8600225, 6.6708322]";"[(308.5, 262.5), (608.5, 286.5), (920.5, 502.5)]";"[1, 1, 1]"
751;0.122601032257;0.0531370639801;0.0444920063019;"[6.9641943, 7.6485291, 8.7464275]";"[(1290.5, 262.5), (304.5, 266.5), (606.5, 288.5)]";"[0, 1, 1]"
752;0.121564149857;0.0542759895325;0.0449831485748;"[9.3005381]";"[(615.5, 283.5)]";"[1]"
753;0.122098922729;0.0535321235657;0.0449678897858;"[7.905694, 6.041523]";"[(635.5, 255.5), (321.5, 257.5)]";"[1, 1]"
754;0.119642972946;0.0529119968414;0.0445868968964;"[]";"[]";"[]"
755;0.13894701004;0.0596380233765;0.0479900836945;"[9.3005381]";"[(1344.5, 186.5)]";"[0]"
756;0.107922077179;0.0474879741669;0.0415728092194;"[8.276473, 8.8600225, 7.3824115, 8.7464275]";"[(1357.5, 187.5), (360.5, 210.5), (977.5, 444.5), (658.5, 224.5)]";"[0, 1, 1, 1]"
757;0.0879969596863;0.0362339019775;0.0372619628906;"[8.8600225, 8.6313381, 8.5146933]";"[(656.5, 218.5), (358.5, 202.5), (976.5, 438.5)]";"[1, 1, 1]"
758;0.0872509479523;0.0366408824921;0.0372958183289;"[7.6485291, 8.7464275]";"[(369.5, 199.5), (668.5, 218.5)]";"[1, 1]"
759;0.0867230892181;0.0358049869537;0.0368740558624;"[5.7008772]";"[(1369.5, 169.5)]";"[0]"
760;0.0866651535034;0.0361430644989;0.0371510982513;"[7.905694, 8.5146933, 6.041523]";"[(379.5, 202.5), (678.5, 226.5), (990.5, 447.5)]";"[1, 1, 1]"
761;0.114588022232;0.0499470233917;0.0430240631104;"[6.5192022, 8.5146933, 9.617692, 6.6708322]";"[(1380.5, 205.5), (376.5, 200.5), (674.5, 227.5), (988.5, 452.5)]";"[0, 1, 1, 1]"
762;0.0874390602112;0.0365259647369;0.0369029045105;"[8.276473, 9.3005381, 9.1923885]";"[(984.5, 456.5), (671.5, 229.5), (371.5, 203.5)]";"[1, 1, 1]"
763;0.0886108875275;0.0368111133575;0.0368409156799;"[8.6313381, 7.7781744, 7.905694]";"[(666.5, 228.5), (981.5, 457.5), (367.5, 203.5)]";"[1, 1, 1]"
764;0.111413955688;0.0494379997253;0.0423610210419;"[6.041523]";"[(369.5, 211.5)]";"[1]"
765;0.115535020828;0.0514800548553;0.0433671474457;"[5.7008772, 5.7008772, 7.6485291]";"[(1372.5, 201.5), (591.5, 446.5), (368.5, 214.5)]";"[0, 1, 1]"
766;0.118227005005;0.0527820587158;0.0438890457153;"[8.8600225, 8.5146933]";"[(366.5, 226.5), (586.5, 451.5)]";"[1, 1]"
767;0.114634037018;0.0510320663452;0.0433511734009;"[6.041523, 9.5131493, 8.276473]";"[(1369.5, 237.5), (661.5, 259.5), (977.5, 487.5)]";"[0, 1, 1]"
768;0.0880799293518;0.0370588302612;0.0368189811707;"[]";"[]";"[]"
769;0.105262041092;0.0467109680176;0.0406141281128;"[8.8600225]";"[(643.5, 250.5)]";"[1]"
770;0.115100860596;0.0508689880371;0.043200969696;"[8.276473, 8.276473]";"[(620.5, 237.5), (519.5, 439.5)]";"[1, 1]"
771;0.120522022247;0.0534641742706;0.0443329811096;"[7.905694, 8.8600225, 7.7781744, 6.6708322]";"[(1310.5, 211.5), (602.5, 238.5), (289.5, 207.5), (920.5, 472.5)]";"[0, 1, 1, 1]"
772;0.119425058365;0.0532739162445;0.0442130565643;"[8.8600225, 8.7464275, 6.6708322]";"[(594.5, 234.5), (915.5, 474.5), (282.5, 203.5)]";"[1, 1, 1]"
773;0.110430955887;0.0495071411133;0.0422298908234;"[8.8600225]";"[(609.5, 224.5)]";"[1]"
774;0.0885269641876;0.0372741222382;0.0367929935455;"[7.6485291]";"[(311.5, 193.5)]";"[1]"
775;0.0847690105438;0.0362420082092;0.034747838974;"[5.7008772, 8.8600225, 8.8600225, 7.7781744]";"[(1345.5, 164.5), (624.5, 214.5), (314.5, 191.5), (950.5, 444.5)]";"[0, 1, 1, 1]"
776;0.0868539810181;0.0369939804077;0.0366499423981;"[9.1923885, 7.5166483, 6.5192022]";"[(309.5, 194.5), (617.5, 214.5), (949.5, 441.5)]";"[1, 1, 1]"
777;0.116400003433;0.0524499416351;0.0437278747559;"[5.7008772, 9.5131493, 8.8600225]";"[(1337.5, 161.5), (614.5, 217.5), (302.5, 196.5)]";"[0, 1, 1]"
778;0.085541009903;0.0366442203522;0.0350790023804;"[5.7008772, 8.7464275, 7.905694]";"[(1335.5, 164.5), (298.5, 200.5), (615.5, 223.5)]";"[0, 1, 1]"
779;0.117670059204;0.0517239570618;0.0408511161804;"[8.5146933, 8.7464275, 7.905694]";"[(1343.5, 167.5), (947.5, 450.5), (613.5, 220.5)]";"[0, 1, 1]"
780;0.0857260227203;0.0367610454559;0.0347650051117;"[9.3005381, 6.6708322]";"[(1353.5, 172.5), (622.5, 223.5)]";"[0, 1]"
781;0.109457015991;0.0490729808807;0.0396900177002;"[5.7008772, 8.6313381]";"[(568.5, 451.5), (634.5, 236.5)]";"[1, 1]"
782;0.111397981644;0.050402879715;0.0405368804932;"[7.6485291, 9.1923885]";"[(323.5, 227.5), (635.5, 246.5)]";"[1, 1]"
783;0.123533010483;0.0564098358154;0.0432260036469;"[7.7781744, 9.5131493, 7.6485291]";"[(1346.5, 183.5), (623.5, 247.5), (309.5, 229.5)]";"[0, 1, 1]"
784;0.0846009254456;0.0364301204681;0.0346930027008;"[8.5146933, 8.7464275]";"[(618.5, 252.5), (311.5, 240.5)]";"[1, 1]"
785;0.113039016724;0.0514440536499;0.0409560203552;"[7.7781744, 5.7008772, 8.8600225, 8.6313381]";"[(1365.5, 195.5), (564.5, 464.5), (314.5, 238.5), (630.5, 254.5)]";"[0, 1, 1, 1]"
786;0.116346120834;0.0524611473083;0.0412979125977;"[5.7008772, 9.3005381, 6.6708322]";"[(560.5, 454.5), (308.5, 228.5), (617.5, 233.5)]";"[1, 1, 1]"
787;0.0851850509644;0.0365171432495;0.0346670150757;"[5.7008772, 5.7008772, 9.1923885, 8.7464275]";"[(1350.5, 155.5), (554.5, 445.5), (615.5, 224.5), (296.5, 209.5)]";"[0, 1, 1, 1]"
788;0.0843591690063;0.0361881256104;0.0346961021423;"[8.7464275]";"[(614.5, 222.5)]";"[1]"
789;0.104136943817;0.0446701049805;0.0373418331146;"[8.8600225]";"[(618.5, 184.5)]";"[1]"
790;0.106472015381;0.0475959777832;0.0403070449829;"[]";"[]";"[]"
791;0.0885138511658;0.0364480018616;0.0361728668213;"[]";"[]";"[]"
792;0.100696086884;0.0450310707092;0.0389049053192;"[7.7781744, 9.1923885, 8.5146933]";"[(1399.5, 125.5), (640.5, 173.5), (322.5, 156.5)]";"[0, 1, 1]"
793;0.112395048141;0.0496230125427;0.041316986084;"[9.617692, 9.617692]";"[(1393.5, 136.5), (316.5, 161.5)]";"[0, 1]"
794;0.113350868225;0.0515608787537;0.0423209667206;"[8.5146933, 5.7008772, 9.3005381]";"[(1388.5, 148.5), (243.5, 424.5), (308.5, 167.5)]";"[0, 1, 1]"
795;0.127107858658;0.057324886322;0.04514503479;"[8.8600225]";"[(305.5, 172.5)]";"[1]"
796;0.0866830348969;0.0372061729431;0.036278963089;"[6.041523, 8.6313381, 5.7008772]";"[(1391.5, 171.5), (628.5, 202.5), (564.5, 424.5)]";"[0, 1, 1]"
797;0.0870950222015;0.0369520187378;0.0362589359283;"[6.6708322]";"[(238.5, 452.5)]";"[1]"
798;0.0857589244843;0.0364100933075;0.0362091064453;"[9.1923885, 7.5166483, 8.6313381]";"[(1379.5, 191.5), (148.5, 460.5), (302.5, 200.5)]";"[0, 1, 1]"
799;0.115700006485;0.0519230365753;0.0422971248627;"[8.7464275, 9.1923885, 7.905694]";"[(293.5, 202.5), (618.5, 230.5), (137.5, 464.5)]";"[1, 1, 1]"
800;0.0939698219299;0.0411620140076;0.0366449356079;"[5.7008772]";"[(258.5, 177.5)]";"[1]"
801;0.0955889225006;0.0423691272736;0.0372540950775;"[7.905694]";"[(222.5, 161.5)]";"[1]"
802;0.114103078842;0.0518958568573;0.0415580272675;"[9.1923885]";"[(554.5, 200.5)]";"[1]"
803;0.115015983582;0.0519590377808;0.0421438217163;"[6.041523, 7.6485291]";"[(185.5, 169.5), (460.5, 426.5)]";"[1, 1]"
804;0.0874090194702;0.0376269817352;0.0362758636475;"[8.8600225]";"[(534.5, 206.5)]";"[1]"
805;0.0868608951569;0.0370969772339;0.0363781452179;"[8.6313381]";"[(206.5, 157.5)]";"[1]"
806;0.115496873856;0.0522720813751;0.0424208641052;"[7.905694, 8.6313381, 5.7008772]";"[(1329.5, 163.5), (212.5, 156.5), (145.5, 425.5)]";"[0, 1, 1]"
807;0.0937261581421;0.0409259796143;0.036600112915;"[]";"[]";"[]"
808;0.100395202637;0.0452477931976;0.0385811328888;"[]";"[]";"[]"
809;0.11514210701;0.0523438453674;0.0425329208374;"[8.8600225, 8.8600225, 5.7008772]";"[(190.5, 170.5), (532.5, 199.5), (43.5, 445.5)]";"[1, 1, 1]"
810;0.0898270606995;0.0391340255737;0.0362868309021;"[8.6313381, 5.7008772, 8.7464275]";"[(546.5, 206.5), (475.5, 428.5), (202.5, 176.5)]";"[1, 1, 1]"
811;0.114446878433;0.0522029399872;0.0422768592834;"[6.5192022, 7.905694]";"[(226.5, 190.5), (565.5, 217.5)]";"[1, 1]"
812;0.12167596817;0.0552730560303;0.043995141983;"[8.8600225, 6.041523]";"[(1346.5, 164.5), (241.5, 205.5)]";"[0, 1]"
813;0.127018928528;0.0582420825958;0.04514503479;"[8.7464275, 6.6708322]";"[(578.5, 230.5), (99.5, 482.5)]";"[1, 1]"
814;0.0878281593323;0.037859916687;0.0364270210266;"[6.5192022]";"[(230.5, 217.5)]";"[1]"
815;0.08451795578;0.0365750789642;0.0341432094574;"[]";"[]";"[]"
816;0.112685918808;0.0510959625244;0.0424330234528;"[7.7781744, 8.8600225, 5.7008772]";"[(215.5, 240.5), (556.5, 256.5), (81.5, 521.5)]";"[1, 1, 1]"
817;0.116165161133;0.0522999763489;0.0430920124054;"[8.8600225, 7.905694]";"[(568.5, 256.5), (243.5, 248.5)]";"[1, 1]"
818;0.0846722126007;0.0361969470978;0.0344169139862;"[9.3005381]";"[(1364.5, 186.5)]";"[0]"
819;0.11203622818;0.0508549213409;0.040130853653;"[8.7464275]";"[(580.5, 246.5)]";"[1]"
820;0.119991064072;0.0548269748688;0.0425260066986;"[5.7008772, 9.1923885]";"[(235.5, 209.5), (571.5, 202.5)]";"[1, 1]"
821;0.10919713974;0.04865193367;0.0393249988556;"[7.7781744, 8.8600225]";"[(1370.5, 106.5), (578.5, 188.5)]";"[0, 1]"
822;0.116777181625;0.0528318881989;0.0414211750031;"[8.8600225, 7.1063352]";"[(242.5, 166.5), (121.5, 448.5)]";"[1, 1]"
823;0.0973110198975;0.0436639785767;0.0368020534515;"[6.041523]";"[(1387.5, 109.5)]";"[0]"
824;0.0913259983063;0.0407280921936;0.0351049900055;"[6.5192022]";"[(253.5, 182.5)]";"[1]"
825;0.105901956558;0.0476539134979;0.0386850833893;"[7.6485291]";"[(1389.5, 143.5)]";"[0]"
826;0.100157022476;0.0450220108032;0.0373160839081;"[6.5192022, 9.1923885]";"[(1386.5, 154.5), (240.5, 194.5)]";"[0, 1]"
827;0.103621959686;0.0466878414154;0.0381228923798;"[7.905694]";"[(1396.5, 192.5)]";"[0]"
828;0.108773946762;0.0494918823242;0.0396060943604;"[8.276473, 8.8600225, 9.1923885]";"[(1398.5, 205.5), (588.5, 242.5), (245.5, 219.5)]";"[0, 1, 1]"
829;0.109107017517;0.0496368408203;0.0397369861603;"[8.7464275, 7.905694]";"[(1401.5, 218.5), (589.5, 253.5)]";"[0, 1]"
830;0.105949878693;0.0478830337524;0.0388071537018;"[7.7781744]";"[(1400.5, 227.5)]";"[0]"
831;0.0875260829926;0.0368638038635;0.0368940830231;"[5.7008772, 6.041523]";"[(557.5, 245.5), (212.5, 217.5)]";"[1, 1]"
832;0.115628004074;0.0521130561829;0.0433969497681;"[]";"[]";"[]"
833;0.0893859863281;0.0375950336456;0.0368449687958;"[8.5146933, 8.8600225, 5.7008772]";"[(180.5, 202.5), (538.5, 234.5), (54.5, 488.5)]";"[1, 1, 1]"
834;0.122341871262;0.0556929111481;0.0450699329376;"[5.7008772, 8.6313381]";"[(1343.5, 159.5), (534.5, 232.5)]";"[0, 1]"
835;0.120731115341;0.0536720752716;0.0442171096802;"[7.905694]";"[(523.5, 199.5)]";"[1]"
836;0.118579864502;0.0540661811829;0.0444960594177;"[]";"[]";"[]"
837;0.124029874802;0.0550298690796;0.044970035553;"[8.7464275, 8.7464275]";"[(1354.5, 126.5), (524.5, 188.5)]";"[0, 1]"
838;0.0877389907837;0.0375850200653;0.0369629859924;"[7.905694]";"[(151.5, 162.5)]";"[1]"
839;0.110248088837;0.0482788085938;0.0413329601288;"[8.5146933, 8.7464275]";"[(134.5, 167.5), (504.5, 186.5)]";"[1, 1]"
840;0.111768007278;0.0503499507904;0.0424280166626;"[7.905694, 5.7008772, 9.1923885]";"[(1323.5, 107.5), (117.5, 167.5), (492.5, 190.5)]";"[0, 1, 1]"
841;0.0964069366455;0.0408530235291;0.0373680591583;"[7.905694, 8.6313381]";"[(1327.5, 113.5), (134.5, 180.5)]";"[0, 1]"
842;0.111479997635;0.0501229763031;0.042289018631;"[8.8600225]";"[(150.5, 192.5)]";"[1]"
843;0.109225988388;0.0484399795532;0.0412080287933;"[8.276473]";"[(1365.5, 141.5)]";"[0]"
844;0.0878849029541;0.0372710227966;0.0369861125946;"[8.8600225]";"[(116.5, 547.5)]";"[0]"
845;0.115540027618;0.0520710945129;0.0429968833923;"[9.3005381]";"[(1340.5, 148.5)]";"[0]"
846;0.115213871002;0.0515348911285;0.0428419113159;"[8.276473, 8.8600225]";"[(36.5, 557.5), (516.5, 230.5)]";"[0, 1]"
847;0.116941213608;0.0527482032776;0.0434150695801;"[]";"[]";"[]"
848;0.115119934082;0.0514030456543;0.0430521965027;"[7.1063352, 8.8600225, 9.617692]";"[(201.5, 537.5), (558.5, 208.5), (195.5, 193.5)]";"[0, 1, 1]"
849;0.11456990242;0.0512101650238;0.0427160263062;"[8.8600225, 8.8600225]";"[(284.5, 527.5), (572.5, 202.5)]";"[0, 1]"
850;0.108021974564;0.0487880706787;0.0411109924316;"[7.905694]";"[(279.5, 524.5)]";"[0]"
851;0.115938901901;0.0520370006561;0.0431759357452;"[]";"[]";"[]"
852;0.0878820419312;0.0371720790863;0.0369000434875;"[]";"[]";"[]"
853;0.0883090496063;0.0374100208282;0.0368440151215;"[7.1063352]";"[(155.5, 445.5)]";"[1]"
854;0.112328052521;0.0504441261292;0.0422651767731;"[7.6485291]";"[(590.5, 165.5)]";"[1]"
855;0.102630138397;0.046147108078;0.0381720066071;"[9.1923885]";"[(255.5, 162.5)]";"[1]"
856;0.14019203186;0.0647671222687;0.0492820739746;"[6.041523]";"[(269.5, 173.5)]";"[1]"
857;0.11941409111;0.0533940792084;0.0435729026794;"[8.7464275, 7.5166483]";"[(622.5, 190.5), (284.5, 184.5)]";"[1, 1]"
858;0.103110074997;0.0456130504608;0.0376739501953;"[7.905694, 8.8600225]";"[(290.5, 188.5), (636.5, 202.5)]";"[1, 1]"
859;0.0881221294403;0.0372760295868;0.0369620323181;"[7.905694, 6.6708322]";"[(315.5, 211.5), (166.5, 496.5)]";"[1, 1]"
860;0.0879259109497;0.0373899936676;0.0369670391083;"[8.8600225, 7.7781744]";"[(423.5, 537.5), (176.5, 502.5)]";"[0, 1]"
861;0.0850520133972;0.0364880561829;0.0345540046692;"[5.7008772, 9.5131493, 6.3639612]";"[(458.5, 538.5), (333.5, 216.5), (190.5, 502.5)]";"[0, 1, 1]"
862;0.113499879837;0.0515189170837;0.0405380725861;"[5.7008772]";"[(193.5, 497.5)]";"[1]"
863;0.0907900333405;0.0395429134369;0.0348880290985;"[8.7464275]";"[(324.5, 202.5)]";"[1]"
864;0.0854911804199;0.0366160869598;0.0347199440002;"[8.5146933, 9.3005381]";"[(478.5, 535.5), (319.5, 207.5)]";"[0, 1]"
865;0.109477996826;0.0492639541626;0.0396609306335;"[9.1923885]";"[(670.5, 230.5)]";"[1]"
866;0.105660915375;0.0480198860168;0.0389478206635;"[7.6485291]";"[(702.5, 215.5)]";"[1]"
867;0.113208055496;0.0515007972717;0.040953874588;"[6.6708322]";"[(561.5, 518.5)]";"[0]"
868;0.117717027664;0.0529801845551;0.0416951179504;"[6.6708322]";"[(398.5, 210.5)]";"[1]"
869;0.0981109142303;0.0437359809875;0.0363259315491;"[5.7008772, 9.1923885, 6.9641943]";"[(596.5, 524.5), (754.5, 226.5), (414.5, 219.5)]";"[0, 1, 1]"
870;0.102912902832;0.0463039875031;0.0383360385895;"[5.7008772, 6.6708322, 7.6485291, 9.5131493]";"[(621.5, 532.5), (307.5, 506.5), (433.5, 225.5), (771.5, 232.5)]";"[0, 1, 1, 1]"
871;0.100181102753;0.0446910858154;0.0380651950836;"[6.041523, 5.7008772]";"[(457.5, 233.5), (330.5, 513.5)]";"[1, 1]"
872;0.0916919708252;0.0408198833466;0.035374879837;"[6.041523, 8.5146933]";"[(489.5, 245.5), (822.5, 251.5)]";"[1, 1]"
873;0.0993781089783;0.0445790290833;0.0374028682709;"[6.041523]";"[(821.5, 249.5)]";"[1]"
874;0.10097694397;0.0450720787048;0.0396599769592;"[9.3005381]";"[(879.5, 276.5)]";"[1]"
875;0.113157987595;0.0505938529968;0.0425989627838;"[6.6708322, 7.905694]";"[(447.5, 557.5), (555.5, 276.5)]";"[1, 1]"
876;0.112730026245;0.0494940280914;0.0421471595764;"[7.6485291, 6.6708322, 8.7464275]";"[(567.5, 289.5), (523.5, 565.5), (888.5, 286.5)]";"[1, 1, 1]"
877;0.114414930344;0.051383972168;0.0433700084686;"[]";"[]";"[]"
878;0.0890550613403;0.037337064743;0.0369160175323;"[8.7464275]";"[(588.5, 275.5)]";"[1]"
879;0.11546087265;0.0518178939819;0.0435090065002;"[7.6485291]";"[(611.5, 267.5)]";"[1]"
880;0.113440990448;0.0498459339142;0.042160987854;"[]";"[]";"[]"
881;0.111768007278;0.0501229763031;0.0424509048462;"[]";"[]";"[]"
882;0.111514806747;0.0494430065155;0.0422379970551;"[]";"[]";"[]"
883;0.106654882431;0.0471098423004;0.0409009456635;"[8.6313381]";"[(629.5, 485.5)]";"[1]"
884;0.108172178268;0.0472390651703;0.0414080619812;"[7.3824115, 7.905694]";"[(69.5, 554.5), (1019.5, 207.5)]";"[0, 1]"
885;0.111570119858;0.0493450164795;0.042279958725;"[6.041523]";"[(714.5, 213.5)]";"[1]"
886;0.11514210701;0.0506360530853;0.0430271625519;"[9.5131493, 8.7464275, 7.5166483]";"[(126.5, 559.5), (1066.5, 214.5), (737.5, 216.5)]";"[0, 1, 1]"
