frameno;frametime;recarea;cir_pos;color
191;0.0110559463501;"177600";"[(655, 252), (397, 234)]";"[0, 0]"
192;0.0158050060272;"177600";"[(654, 252), (395, 234)]";"[0, 0]"
193;0.0173120498657;"177600";"[(652, 253), (394, 235)]";"[0, 0]"
194;0.00820589065552;"177600";"[(390, 235)]";"[0]"
195;0.00882697105408;"177600";"[(651, 255), (391, 237)]";"[0, 0]"
196;0.0078239440918;"177600";"[(649, 255)]";"[0]"
197;0.0122728347778;"177600";"[(389, 239), (648, 256)]";"[0, 0]"
198;0.0166010856628;"177600";"[(649, 257), (390, 240)]";"[0, 0]"
199;0.0158529281616;"177600";"[(650, 257)]";"[0]"
200;0.0106101036072;"177600";"[(649, 258), (392, 240)]";"[0, 0]"
201;0.00947999954224;"177600";"[(649, 258), (392, 240)]";"[0, 0]"
202;0.0108098983765;"177600";"[(649, 259)]";"[0]"
203;0.013533115387;"177600";"[(650, 260), (391, 241)]";"[0, 0]"
204;0.0156650543213;"177600";"[(651, 260), (394, 242)]";"[0, 0]"
205;0.0159230232239;"177600";"[(653, 260)]";"[0]"
206;0.0154280662537;"177600";"[(653, 260)]";"[0]"
207;0.0146248340607;"177600";"[(652, 260), (393, 243)]";"[0, 0]"
208;0.0191659927368;"177600";"[(393, 243), (651, 261)]";"[0, 0]"
209;0.0127182006836;"177600";"[(651, 261), (390, 243)]";"[0, 0]"
210;0.00798392295837;"177600";"[(649, 261)]";"[0]"
211;0.0122978687286;"177600";"[(649, 264), (388, 246)]";"[0, 0]"
212;0.0139849185944;"177600";"[(391, 249), (649, 265)]";"[0, 0]"
213;0.00962090492249;"177600";"[(651, 267)]";"[0]"
214;0.0148701667786;"177600";"[(651, 268), (390, 252)]";"[0, 0]"
215;0.0122981071472;"177600";"[(651, 269), (392, 253)]";"[0, 0]"
216;0.0143399238586;"177600";"[(653, 269), (393, 253)]";"[0, 0]"
217;0.00994420051575;"177600";"[(651, 268)]";"[0]"
218;0.0140819549561;"177600";"[(647, 268), (387, 252)]";"[0, 0]"
219;0.00771498680115;"177600";"[(643, 269), (383, 251)]";"[0, 0]"
220;0.0119581222534;"177600";"[(643, 269), (382, 252)]";"[0, 0]"
221;0.00795388221741;"177600";"[(644, 269), (384, 253)]";"[0, 0]"
222;0.00810790061951;"177600";"[(646, 269)]";"[0]"
223;0.00813698768616;"177600";"[(648, 269)]";"[0]"
224;0.00788712501526;"177600";"[(648, 269)]";"[0]"
225;0.0112240314484;"177600";"[(647, 269)]";"[0]"
226;0.0098819732666;"177600";"[(648, 267), (386, 252)]";"[0, 0]"
227;0.0127620697021;"177600";"[(646, 266), (386, 251)]";"[0, 0]"
228;0.0092830657959;"177600";"[(643, 264)]";"[0]"
229;0.0136849880219;"177600";"[(642, 263), (383, 249)]";"[0, 0]"
230;0.0155031681061;"177600";"[(383, 249), (643, 264)]";"[0, 0]"
231;0.014662027359;"177600";"[(644, 263), (385, 249)]";"[0, 0]"
232;0.0158488750458;"177600";"[(383, 249), (642, 263)]";"[0, 0]"
233;0.233016967773;"4230120";"[]";"[]"
234;0.0119960308075;"177600";"[(637, 264)]";"[0]"
235;0.0139329433441;"177600";"[(638, 263), (378, 249)]";"[0, 0]"
236;0.0142431259155;"177600";"[(634, 263), (375, 248)]";"[0, 0]"
237;0.0152912139893;"177600";"[(632, 265)]";"[0]"
238;0.016214132309;"177600";"[(633, 269), (373, 253)]";"[0, 0]"
239;0.0081639289856;"177600";"[(634, 269), (372, 255)]";"[0, 0]"
240;0.0157492160797;"177600";"[(632, 269)]";"[0]"
241;0.0102431774139;"177600";"[(632, 270), (373, 254)]";"[0, 0]"
242;0.00834989547729;"177600";"[(632, 269)]";"[0]"
243;0.00783085823059;"177600";"[(374, 254)]";"[0]"
244;0.0111801624298;"177600";"[(633, 269)]";"[0]"
245;0.0136270523071;"177600";"[(631, 270), (371, 255)]";"[0, 0]"
246;0.217473983765;"4237680";"[]";"[]"
247;0.0132749080658;"177600";"[(374, 253), (633, 266)]";"[0, 0]"
248;0.0146079063416;"177600";"[(635, 267), (375, 252)]";"[0, 0]"
249;0.0140929222107;"177600";"[(635, 267)]";"[0]"
250;0.015114068985;"177600";"[(634, 266), (374, 251)]";"[0, 0]"
251;0.239901065826;"4240920";"[]";"[]"
252;0.0116798877716;"177600";"[(636, 265), (375, 251)]";"[0, 0]"
253;0.0136201381683;"177600";"[(636, 265)]";"[0]"
254;0.014377117157;"177600";"[(375, 249), (635, 264)]";"[0, 0]"
255;0.0143330097198;"177600";"[(635, 262)]";"[0]"
256;0.0158140659332;"177600";"[(375, 247)]";"[0]"
257;0.0155010223389;"177600";"[(637, 261)]";"[0]"
258;0.0104990005493;"177600";"[(637, 258)]";"[0]"
259;0.0143399238586;"177600";"[(634, 259)]";"[0]"
260;0.0101940631866;"177600";"[(633, 260), (374, 246)]";"[0, 0]"
261;0.00879502296448;"177600";"[(635, 263), (376, 247)]";"[0, 0]"
262;0.0125360488892;"177600";"[(637, 263), (377, 248)]";"[0, 0]"
263;0.016254901886;"177600";"[(636, 263), (375, 249)]";"[0, 0]"
264;0.0155930519104;"177600";"[(637, 263)]";"[0]"
265;0.0106019973755;"177600";"[(634, 261), (374, 248)]";"[0, 0]"
266;0.0147638320923;"177600";"[(633, 262), (373, 247)]";"[0, 0]"
267;0.0161709785461;"177600";"[(634, 262)]";"[0]"
268;0.0158488750458;"177600";"[(636, 262), (372, 247)]";"[0, 0]"
269;0.0106339454651;"177600";"[(375, 247), (634, 261)]";"[0, 0]"
